#        BLOCK:          R:        ACTUAL_GOFR:          GOFR_AVE:           ERROR: 
           2      2.973120e+00      9.937207e-01      1.027632e+00      2.397909e-02
           2      3.037753e+00      9.434200e-01      9.845061e-01      2.905226e-02
           2      3.102386e+00      9.132250e-01      9.623214e-01      3.471638e-02
           2      3.167019e+00      8.828933e-01      9.595843e-01      5.422873e-02
           2      3.231652e+00      9.055438e-01      9.176676e-01      8.572758e-03
           2      3.296285e+00      8.988292e-01      9.063814e-01      5.340176e-03
           2      3.360918e+00      1.116475e+00      9.903091e-01      8.921288e-02
           2      3.425551e+00      9.260148e-01      9.513947e-01      1.794632e-02
           2      3.490184e+00      9.502633e-01      9.511637e-01      6.366614e-04
           2      3.554817e+00      8.808736e-01      9.031196e-01      1.573029e-02
           2      3.619450e+00      8.782306e-01      8.867194e-01      6.002451e-03
           2      3.684083e+00      8.883277e-01      9.164155e-01      1.986108e-02
           2      3.748716e+00      9.292668e-01      9.775578e-01      3.414689e-02
           2      3.813349e+00      9.116295e-01      9.843727e-01      5.143721e-02
           2      3.877982e+00      9.667812e-01      9.362729e-01      2.157261e-02
           2      3.942615e+00      8.574001e-01      8.335325e-01      1.687692e-02
           2      4.007249e+00      8.697106e-01      8.479210e-01      1.540755e-02
           2      4.071882e+00      8.409913e-01      8.893742e-01      3.421184e-02
           2      4.136515e+00      8.370913e-01      8.333720e-01      2.629920e-03
           2      4.201148e+00      8.492555e-01      8.693493e-01      1.420843e-02
           2      4.265781e+00      8.445051e-01      8.850976e-01      2.870318e-02
           2      4.330414e+00      9.561921e-01      9.227231e-01      2.366620e-02
           2      4.395047e+00      1.050123e+00      1.027458e+00      1.602615e-02
           2      4.459680e+00      1.061296e+00      1.042342e+00      1.340303e-02
           2      4.524313e+00      9.746852e-01      1.004675e+00      2.120576e-02
           2      4.588946e+00      9.461498e-01      9.472281e-01      7.624648e-04
           2      4.653579e+00      9.460640e-01      9.393510e-01      4.746825e-03
           2      4.718212e+00      9.697687e-01      9.224209e-01      3.347995e-02
           2      4.782845e+00      9.959493e-01      1.013311e+00      1.227627e-02
           2      4.847478e+00      1.033999e+00      1.035655e+00      1.171287e-03
           2      4.912111e+00      1.122340e+00      1.040064e+00      5.817757e-02
           2      4.976744e+00      1.090438e+00      1.045366e+00      3.187057e-02
           2      5.041377e+00      1.043162e+00      1.022029e+00      1.494317e-02
           2      5.106010e+00      9.844414e-01      1.068608e+00      5.951498e-02
           2      5.170643e+00      1.024996e+00      1.004761e+00      1.430816e-02
           2      5.235276e+00      1.009735e+00      1.008325e+00      9.964628e-04
           2      5.299909e+00      1.091801e+00      1.058526e+00      2.352882e-02
           2      5.364542e+00      9.434933e-01      9.785161e-01      2.476484e-02
           2      5.429175e+00      1.035548e+00      9.763381e-01      4.186746e-02
           2      5.493808e+00      1.137733e+00      1.069407e+00      4.831397e-02
           2      5.558442e+00      1.054858e+00      1.008388e+00      3.285898e-02
           2      5.623075e+00      1.030600e+00      9.837781e-01      3.310777e-02
           2      5.687708e+00      9.442225e-01      9.470622e-01      2.007955e-03
           2      5.752341e+00      9.970533e-01      9.974280e-01      2.649901e-04
           2      5.816974e+00      1.017464e+00      1.020802e+00      2.360770e-03
           2      5.881607e+00      9.950458e-01      9.968679e-01      1.288407e-03
           2      5.946240e+00      1.036225e+00      1.035698e+00      3.721207e-04
           2      6.010873e+00      9.662306e-01      9.773529e-01      7.864590e-03
           2      6.075506e+00      1.009874e+00      9.989182e-01      7.746564e-03
           2      6.140139e+00      9.468845e-01      9.947419e-01      3.384028e-02
           2      6.204772e+00      9.714426e-01      1.026328e+00      3.881000e-02
           2      6.269405e+00      9.436259e-01      9.905965e-01      3.321322e-02
           2      6.334038e+00      9.596043e-01      9.720477e-01      8.798863e-03
           2      6.398671e+00      9.320883e-01      9.423809e-01      7.278001e-03
           3      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00
           3      6.463304e-02      0.000000e+00      0.000000e+00      0.000000e+00
           3      1.292661e-01      0.000000e+00      0.000000e+00      0.000000e+00
           3      1.938991e-01      0.000000e+00      0.000000e+00      0.000000e+00
           3      2.585322e-01      0.000000e+00      0.000000e+00      0.000000e+00
           3      3.231652e-01      0.000000e+00      0.000000e+00      0.000000e+00
           3      3.877982e-01      0.000000e+00      0.000000e+00      0.000000e+00
           3      4.524313e-01      0.000000e+00      0.000000e+00      0.000000e+00
           3      5.170643e-01      0.000000e+00      0.000000e+00      0.000000e+00
           3      5.816974e-01      0.000000e+00      0.000000e+00      0.000000e+00
           3      6.463304e-01      0.000000e+00      0.000000e+00      0.000000e+00
           3      7.109634e-01      0.000000e+00      0.000000e+00      0.000000e+00
           3      7.755965e-01      0.000000e+00      0.000000e+00      0.000000e+00
