#     BLOCK:   ACTUAL_T:     T_AVE:       ERROR:
        1021      1.1328     1.10587  0.00313823
        1022     1.15165     1.10591  0.00313548
        1023     1.16709     1.10597  0.00313299
        1024     1.17637     1.10604  0.00313068
        1025     1.17851     1.10611  0.00312843
        1026     1.17418     1.10618  0.00312608
        1027     1.16512     1.10624  0.00312356
        1028     1.15356     1.10628  0.00312087
        1029     1.14154     1.10632  0.00311802
        1030     1.13058     1.10634  0.00311508
        1031     1.12159     1.10635   0.0031121
        1032     1.11485     1.10636  0.00310909
        1033     1.11014     1.10637  0.00310608
        1034     1.10695     1.10637  0.00310308
        1035     1.10466     1.10637  0.00310008
        1036     1.10275     1.10636  0.00309709
        1037     1.10078     1.10636  0.00309411
        1038     1.09841     1.10635  0.00309114
        1039     1.09547     1.10634  0.00308818
        1040     1.09198     1.10632  0.00308524
        1041     1.08808     1.10631  0.00308233
        1042     1.08387     1.10629  0.00307945
        1043     1.07928     1.10626   0.0030766
        1044     1.07417     1.10623  0.00307381
        1045     1.06843     1.10619  0.00307108
        1046     1.06217     1.10615  0.00306843
        1047     1.05579      1.1061  0.00306588
        1048     1.04999     1.10605  0.00306342
        1049     1.04552     1.10599  0.00306104
        1050     1.04291     1.10593  0.00305872
        1051     1.04207     1.10587  0.00305641
        1052     1.04226     1.10581   0.0030541
        1053     1.04322     1.10575  0.00305178
        1054     1.04713     1.10569  0.00304939
        1055      1.0583     1.10565  0.00304683
        1056     1.07869     1.10562  0.00304406
        1057      1.1041     1.10562  0.00304118
        1058     1.12695     1.10564  0.00303837
        1059     1.14176     1.10568  0.00303569
        1060     1.14744     1.10572  0.00303308
        1061     1.14625     1.10575  0.00303046
        1062     1.14164     1.10579   0.0030278
        1063     1.13636     1.10582  0.00302509
        1064     1.13164     1.10584  0.00302234
        1065     1.12769     1.10586  0.00301957
        1066      1.1245     1.10588  0.00301679
        1067     1.12224     1.10589    0.003014
        1068     1.12108     1.10591  0.00301121
        1069     1.12079     1.10592  0.00300843
        1070     1.12063     1.10594  0.00300565
        1071     1.11946     1.10595  0.00300287
        1072     1.11626     1.10596  0.00300008
        1073     1.11077     1.10596  0.00299729
        1074      1.1036     1.10596   0.0029945
        1075     1.09604     1.10595  0.00299173
        1076     1.08965     1.10594  0.00298899
        1077     1.08586     1.10592  0.00298627
        1078     1.08578      1.1059  0.00298356
        1079     1.08991     1.10588  0.00298083
        1080     1.09785     1.10588  0.00297808
        1081     1.10822     1.10588  0.00297533
        1082     1.11917     1.10589   0.0029726
        1083     1.12914     1.10591  0.00296993
        1084     1.13737     1.10594  0.00296734
        1085     1.14396     1.10598  0.00296481
        1086     1.14952     1.10602  0.00296235
        1087     1.15471     1.10606  0.00295996
        1088      1.1598     1.10611  0.00295765
        1089     1.16457     1.10617  0.00295542
        1090     1.16828     1.10622  0.00295326
        1091      1.1697     1.10628  0.00295113
        1092     1.16736     1.10634  0.00294896
        1093     1.16008     1.10639  0.00294667
        1094      1.1477     1.10642  0.00294422
        1095     1.13189     1.10645  0.00294162
        1096     1.11618     1.10646  0.00293895
        1097     1.10471     1.10645  0.00293627
        1098     1.10015     1.10645   0.0029336
        1099     1.10263     1.10644  0.00293093
        1100     1.11038     1.10645  0.00292827
        1101     1.12111     1.10646  0.00292564
        1102     1.13274     1.10649  0.00292309
        1103     1.14332     1.10652  0.00292063
        1104      1.1509     1.10656  0.00291826
        1105     1.15375      1.1066  0.00291593
        1106     1.15075     1.10664  0.00291357
        1107     1.14165     1.10667  0.00291111
        1108     1.12734     1.10669  0.00290854
        1109     1.10972     1.10669  0.00290592
        1110      1.0914     1.10668  0.00290333
        1111     1.07492     1.10665  0.00290086
        1112      1.0621     1.10661  0.00289853
        1113     1.05371     1.10656  0.00289631
        1114     1.04996     1.10651  0.00289416
        1115     1.05108     1.10646  0.00289199
        1116     1.05741     1.10642  0.00288973
        1117     1.06882     1.10639  0.00288734
        1118     1.08402     1.10637  0.00288483
        1119      1.1007     1.10636  0.00288225
        1120     1.11641     1.10637  0.00287969
        1121     1.12924     1.10639   0.0028772
        1122     1.13816     1.10642  0.00287477
        1123     1.14292     1.10645   0.0028724
        1124     1.14387     1.10648  0.00287003
        1125     1.14173     1.10652  0.00286765
        1126     1.13746     1.10654  0.00286524
        1127     1.13209     1.10657  0.00286279
        1128      1.1265     1.10658   0.0028603
        1129     1.12114      1.1066   0.0028578
        1130     1.11604     1.10661  0.00285528
        1131     1.11094     1.10661  0.00285276
        1132      1.1055     1.10661  0.00285024
        1133     1.09955      1.1066  0.00284773
        1134     1.09307     1.10659  0.00284524
        1135     1.08609     1.10657  0.00284279
        1136     1.07865     1.10655   0.0028404
        1137     1.07069     1.10652  0.00283808
        1138     1.06201     1.10648  0.00283585
        1139     1.05235     1.10643  0.00283376
        1140     1.04159     1.10637  0.00283184
        1141     1.02983     1.10631  0.00283016
        1142     1.01761     1.10623  0.00282874
        1143      1.0059     1.10614  0.00282763
        1144    0.996201     1.10604  0.00282679
        1145    0.990408     1.10594  0.00282613
        1146    0.990444     1.10584  0.00282546
        1147     0.99761     1.10575  0.00282457
        1148     1.01193     1.10567  0.00282329
        1149     1.03193      1.1056  0.00282156
        1150     1.05506     1.10556  0.00281945
        1151     1.07849     1.10553   0.0028171
        1152     1.09964     1.10553  0.00281466
        1153     1.11649     1.10554  0.00281223
        1154     1.12754     1.10556  0.00280986
        1155     1.13178     1.10558  0.00280752
        1156     1.12869      1.1056  0.00280516
        1157     1.11842     1.10561  0.00280276
        1158     1.10223     1.10561  0.00280034
        1159     1.08303     1.10559  0.00279799
        1160     1.06541     1.10555  0.00279579
        1161     1.05464     1.10551  0.00279373
        1162     1.05456     1.10547  0.00279167
        1163     1.06558     1.10543  0.00278948
        1164     1.08447     1.10541  0.00278714
        1165     1.10615     1.10541  0.00278475
        1166     1.12583     1.10543  0.00278242
        1167     1.14025     1.10546  0.00278019
        1168     1.14782      1.1055  0.00277805
        1169      1.1483     1.10554  0.00277591
        1170     1.14243     1.10557  0.00277372
        1171     1.13167     1.10559  0.00277144
        1172      1.1182      1.1056   0.0027691
        1173     1.10451      1.1056  0.00276674
        1174     1.09276     1.10559   0.0027644
        1175     1.08407     1.10557  0.00276211
        1176     1.07856     1.10555  0.00275986
        1177     1.07604     1.10552  0.00275763
        1178     1.07704      1.1055  0.00275539
        1179     1.08284     1.10548  0.00275312
        1180     1.09463     1.10547   0.0027508
        1181     1.11226     1.10547  0.00274848
        1182     1.13366      1.1055  0.00274626
        1183     1.15513     1.10554  0.00274426
        1184     1.17229      1.1056  0.00274252
        1185     1.18117     1.10566  0.00274094
        1186     1.17914     1.10572  0.00273933
        1187     1.16593     1.10577   0.0027375
        1188     1.14454     1.10581  0.00273539
        1189     1.12109     1.10582  0.00273312
        1190     1.10243     1.10582  0.00273082
        1191     1.09245      1.1058  0.00272855
        1192     1.09084     1.10579  0.00272629
        1193     1.09527     1.10578  0.00272402
        1194      1.1036     1.10578  0.00272174
        1195      1.1142     1.10579  0.00271947
        1196     1.12545      1.1058  0.00271725
        1197      1.1354     1.10583  0.00271509
        1198     1.14202     1.10586  0.00271299
        1199     1.14357     1.10589  0.00271091
        1200     1.13896     1.10592  0.00270879
        1201     1.12812     1.10594   0.0027066
        1202     1.11222     1.10594  0.00270435
        1203     1.09391     1.10593  0.00270212
        1204     1.07726     1.10591  0.00269998
        1205     1.06698     1.10588  0.00269794
        1206     1.06654     1.10584   0.0026959
        1207      1.0761     1.10582  0.00269377
        1208     1.09222     1.10581  0.00269157
        1209     1.10971     1.10581  0.00268934
        1210     1.12376     1.10583  0.00268716
        1211     1.13092     1.10585  0.00268502
        1212     1.12938     1.10587  0.00268288
        1213     1.11902     1.10588  0.00268069
        1214     1.10157     1.10587  0.00267848
        1215     1.08046     1.10585  0.00267636
        1216     1.06033     1.10582  0.00267442
        1217     1.04599     1.10577  0.00267267
        1218      1.0411     1.10571  0.00267101
        1219      1.0468     1.10566  0.00266925
        1220      1.0611     1.10563  0.00266732
        1221     1.07946     1.10561  0.00266522
        1222     1.09644      1.1056  0.00266305
        1223     1.10753      1.1056  0.00266087
        1224     1.11026      1.1056   0.0026587
        1225      1.1046      1.1056  0.00265653
        1226     1.09264     1.10559  0.00265438
        1227     1.07788     1.10557  0.00265231
        1228     1.06434     1.10554  0.00265037
        1229     1.05562      1.1055  0.00264852
        1230     1.05408     1.10545   0.0026467
        1231     1.06053     1.10542   0.0026448
        1232     1.07439     1.10539  0.00264277
        1233     1.09419     1.10538  0.00264065
        1234     1.11803     1.10539  0.00263853
        1235     1.14393     1.10543  0.00263657
        1236     1.16997     1.10548  0.00263496
        1237     1.19443     1.10555  0.00263381
        1238     1.21591     1.10564  0.00263319
        1239     1.23343     1.10574  0.00263308
        1240     1.24639     1.10585   0.0026334
        1241     1.25463     1.10597  0.00263401
        1242     1.25841      1.1061  0.00263474
        1243     1.25832     1.10622  0.00263547
        1244      1.2553     1.10634  0.00263607
        1245     1.25041     1.10646   0.0026365
        1246     1.24464     1.10657  0.00263671
        1247     1.23863     1.10667  0.00263672
        1248     1.23255     1.10677  0.00263654
        1249     1.22609     1.10687  0.00263616
        1250      1.2187     1.10696  0.00263557
        1251     1.20999     1.10704  0.00263475
        1252     1.20008     1.10711  0.00263369
        1253     1.18977     1.10718  0.00263241
        1254     1.18043     1.10724  0.00263096
        1255     1.17344     1.10729  0.00262939
        1256     1.16968     1.10734  0.00262777
        1257     1.16893     1.10739  0.00262614
        1258     1.16971     1.10744  0.00262452
        1259     1.16966     1.10749   0.0026229
        1260     1.16629     1.10754  0.00262123
        1261     1.15791     1.10758  0.00261946
        1262     1.14419     1.10761  0.00261754
        1263     1.12627     1.10762  0.00261551
        1264     1.10628     1.10762  0.00261344
        1265     1.08672      1.1076  0.00261143
        1266     1.06998     1.10757  0.00260953
        1267     1.05818     1.10753  0.00260777
        1268     1.05266     1.10749  0.00260607
        1269     1.05324     1.10745  0.00260436
        1270     1.05812     1.10741   0.0026026
        1271     1.06476     1.10738  0.00260077
        1272     1.07095     1.10735  0.00259889
        1273     1.07528     1.10732  0.00259697
        1274     1.07733      1.1073  0.00259503
        1275     1.07761     1.10727   0.0025931
        1276     1.07752     1.10725  0.00259118
        1277     1.07874     1.10723  0.00258924
        1278     1.08229     1.10721  0.00258729
        1279     1.08778     1.10719  0.00258531
        1280     1.09363     1.10718  0.00258331
        1281     1.09785     1.10718  0.00258131
        1282     1.09884     1.10717   0.0025793
        1283     1.09584     1.10716  0.00257731
        1284     1.08893     1.10715  0.00257534
        1285     1.07898     1.10713  0.00257343
        1286     1.06741     1.10709  0.00257161
        1287     1.05585     1.10705  0.00256992
        1288     1.04573     1.10701  0.00256837
        1289     1.03808     1.10695  0.00256693
        1290     1.03338      1.1069  0.00256558
        1291     1.03172     1.10684  0.00256425
        1292     1.03284     1.10678   0.0025629
        1293     1.03608     1.10673   0.0025615
        1294     1.04046     1.10667  0.00256004
        1295       1.045     1.10663   0.0025585
        1296     1.04927     1.10658  0.00255691
        1297     1.05324     1.10654  0.00255527
        1298     1.05666      1.1065  0.00255359
        1299     1.05872     1.10647  0.00255189
        1300     1.05875     1.10643  0.00255019
        1301     1.05732     1.10639  0.00254851
        1302     1.05657     1.10635  0.00254684
        1303      1.0592     1.10632  0.00254514
        1304     1.06692     1.10629  0.00254337
        1305     1.07938     1.10627  0.00254151
        1306     1.09416     1.10626  0.00253958
        1307     1.10772     1.10626  0.00253763
        1308     1.11666     1.10627  0.00253571
        1309     1.11867     1.10628  0.00253379
        1310     1.11296     1.10628  0.00253186
        1311     1.10026     1.10628  0.00252993
        1312     1.08258     1.10626  0.00252807
        1313     1.06276     1.10623  0.00252636
        1314     1.04389     1.10618  0.00252488
        1315     1.02882     1.10612  0.00252365
        1316     1.01976     1.10605  0.00252258
        1317     1.01793     1.10599  0.00252155
        1318     1.02352     1.10592  0.00252042
        1319     1.03571     1.10587  0.00251907
        1320      1.0527     1.10583  0.00251748
        1321     1.07196      1.1058  0.00251571
        1322     1.09085     1.10579  0.00251383
        1323      1.1074     1.10579  0.00251193
        1324     1.12084     1.10581  0.00251006
        1325     1.13162     1.10583  0.00250824
        1326     1.14083     1.10585  0.00250649
        1327     1.14955     1.10589  0.00250481
        1328     1.15832     1.10592  0.00250324
        1329     1.16688     1.10597  0.00250177
        1330     1.17446     1.10602  0.00250042
        1331     1.18017     1.10608  0.00249917
        1332      1.1834     1.10614  0.00249796
        1333      1.1838     1.10619  0.00249677
        1334     1.18137     1.10625  0.00249553
        1335     1.17639      1.1063  0.00249422
        1336     1.16935     1.10635   0.0024928
        1337     1.16078     1.10639  0.00249126
        1338     1.15095     1.10642  0.00248962
        1339     1.13972     1.10645  0.00248789
        1340     1.12668     1.10646  0.00248608
        1341     1.11157     1.10647  0.00248423
        1342     1.09469     1.10646  0.00248239
        1343     1.07711     1.10644  0.00248064
        1344     1.06048      1.1064  0.00247903
        1345     1.04656     1.10636  0.00247759
        1346     1.03674     1.10631  0.00247628
        1347     1.03178     1.10625  0.00247506
        1348     1.03199      1.1062  0.00247384
        1349     1.03751     1.10615  0.00247253
        1350     1.04828      1.1061  0.00247107
        1351     1.06367     1.10607  0.00246944
        1352     1.08228     1.10605  0.00246768
        1353     1.10204     1.10605  0.00246586
        1354     1.12061     1.10606  0.00246406
        1355     1.13588     1.10608  0.00246234
        1356     1.14649     1.10611   0.0024607
        1357     1.15199     1.10615  0.00245912
        1358     1.15284     1.10618  0.00245755
        1359     1.15016     1.10621  0.00245596
        1360      1.1455     1.10624  0.00245432
        1361     1.14048     1.10627  0.00245265
        1362     1.13641     1.10629  0.00245094
        1363     1.13392     1.10631  0.00244923
        1364      1.1328     1.10633  0.00244751
        1365     1.13217     1.10635  0.00244579
        1366     1.13094     1.10637  0.00244407
        1367     1.12826     1.10638  0.00244233
        1368     1.12375      1.1064  0.00244058
        1369     1.11766      1.1064  0.00243881
        1370     1.11068     1.10641  0.00243703
        1371     1.10349      1.1064  0.00243526
        1372      1.0963      1.1064  0.00243349
        1373     1.08877     1.10638  0.00243175
        1374     1.08041     1.10637  0.00243006
        1375     1.07121     1.10634  0.00242842
        1376     1.06213     1.10631  0.00242687
        1377     1.05501     1.10627   0.0024254
        1378     1.05202     1.10623  0.00242396
        1379     1.05471     1.10619  0.00242249
        1380     1.06322     1.10616  0.00242093
        1381     1.07609     1.10614  0.00241927
        1382     1.09066     1.10613  0.00241755
        1383     1.10393     1.10613   0.0024158
        1384     1.11319     1.10613  0.00241406
        1385     1.11643     1.10614  0.00241233
        1386     1.11263     1.10615   0.0024106
        1387     1.10213     1.10614  0.00240886
        1388     1.08689     1.10613  0.00240716
        1389     1.07035      1.1061  0.00240557
        1390     1.05657     1.10607   0.0024041
        1391     1.04911     1.10603  0.00240272
        1392     1.04997     1.10599  0.00240133
        1393     1.05921     1.10595  0.00239984
        1394     1.07517     1.10593  0.00239822
        1395     1.09516     1.10592  0.00239652
        1396     1.11626     1.10593  0.00239481
        1397     1.13578     1.10595  0.00239319
        1398      1.1515     1.10598   0.0023917
        1399     1.16172     1.10602  0.00239033
        1400     1.16542     1.10607  0.00238899
        1401     1.16236     1.10611  0.00238763
        1402     1.15315     1.10614  0.00238616
        1403     1.13911     1.10616  0.00238457
        1404     1.12199     1.10617   0.0023829
        1405     1.10378     1.10617  0.00238121
        1406     1.08646     1.10616  0.00237956
        1407     1.07178     1.10613  0.00237799
        1408     1.06111      1.1061  0.00237652
        1409     1.05522     1.10607   0.0023751
        1410     1.05426     1.10603   0.0023737
        1411     1.05775       1.106  0.00237227
        1412     1.06483     1.10597  0.00237077
        1413     1.07451     1.10594  0.00236919
        1414     1.08592     1.10593  0.00236756
        1415     1.09844     1.10592  0.00236589
        1416     1.11164     1.10593  0.00236423
        1417     1.12527     1.10594   0.0023626
        1418     1.13909     1.10597  0.00236105
        1419     1.15258       1.106  0.00235961
        1420     1.16492     1.10604  0.00235831
        1421     1.17505     1.10609  0.00235715
        1422     1.18183     1.10614   0.0023561
        1423     1.18409      1.1062  0.00235508
        1424     1.18075     1.10625  0.00235401
        1425      1.1709     1.10629  0.00235279
        1426     1.15416     1.10633  0.00235138
        1427      1.1312     1.10635   0.0023498
        1428     1.10417     1.10634  0.00234815
        1429     1.07658     1.10632   0.0023466
        1430     1.05234     1.10629  0.00234526
        1431     1.03412     1.10623  0.00234417
        1432     1.02217     1.10618  0.00234327
        1433     1.01454     1.10611   0.0023425
        1434      1.0086     1.10604  0.00234186
        1435     1.00278     1.10597  0.00234133
        1436    0.997734      1.1059  0.00234091
        1437    0.995856     1.10582  0.00234054
        1438     0.99963     1.10575  0.00234007
        1439     1.01004     1.10568  0.00233939
        1440     1.02639     1.10562  0.00233841
        1441     1.04728     1.10558  0.00233714
        1442     1.07129     1.10556  0.00233564
        1443     1.09693     1.10555  0.00233403
        1444     1.12225     1.10557  0.00233244
        1445     1.14484     1.10559  0.00233099
        1446     1.16216     1.10563   0.0023297
        1447     1.17214     1.10568  0.00232855
        1448     1.17364     1.10573  0.00232741
        1449     1.16659     1.10577  0.00232619
        1450     1.15201      1.1058   0.0023248
        1451     1.13175     1.10582  0.00232327
        1452      1.1083     1.10582  0.00232167
        1453     1.08449      1.1058  0.00232012
        1454     1.06312     1.10577  0.00231871
        1455     1.04662     1.10573  0.00231747
        1456     1.03683     1.10569  0.00231636
        1457     1.03474     1.10564  0.00231528
        1458     1.04034     1.10559  0.00231413
        1459     1.05252     1.10556  0.00231283
        1460     1.06942     1.10553  0.00231137
        1461     1.08914     1.10552  0.00230982
        1462     1.11008     1.10552  0.00230824
        1463     1.13096     1.10554  0.00230673
        1464     1.15059     1.10557  0.00230536
        1465      1.1678     1.10561  0.00230418
        1466     1.18148     1.10567  0.00230319
        1467     1.19081     1.10572  0.00230235
        1468     1.19541     1.10579  0.00230159
        1469     1.19549     1.10585  0.00230083
        1470     1.19177      1.1059  0.00230001
        1471     1.18553     1.10596  0.00229908
        1472     1.17853     1.10601  0.00229805
        1473     1.17284     1.10605  0.00229694
        1474     1.17018      1.1061  0.00229579
        1475      1.1707     1.10614  0.00229465
        1476     1.17221     1.10619  0.00229353
        1477     1.17086     1.10623   0.0022924
        1478     1.16315     1.10627  0.00229117
        1479     1.14756      1.1063  0.00228979
        1480      1.1249     1.10631  0.00228828
        1481     1.09806      1.1063  0.00228674
        1482     1.07126     1.10628  0.00228532
        1483     1.04873     1.10624  0.00228411
        1484     1.03324     1.10619   0.0022831
        1485     1.02533     1.10614  0.00228221
        1486     1.02352     1.10608  0.00228135
        1487     1.02523     1.10603  0.00228047
        1488     1.02769     1.10597  0.00227954
        1489     1.02876     1.10592   0.0022786
        1490     1.02744     1.10587  0.00227768
        1491     1.02382     1.10581  0.00227682
        1492     1.01875     1.10576  0.00227604
        1493      1.0134     1.10569  0.00227536
        1494     1.00913     1.10563  0.00227475
        1495     1.00738     1.10556  0.00227418
        1496     1.00948      1.1055  0.00227356
        1497     1.01591     1.10544  0.00227283
        1498     1.02581     1.10539  0.00227194
        1499     1.03719     1.10534  0.00227088
        1500     1.04788      1.1053  0.00226969
        1501     1.05687     1.10527   0.0022684
        1502     1.06501     1.10524  0.00226705
        1503     1.07448     1.10522  0.00226564
        1504     1.08721     1.10521  0.00226416
        1505     1.10333     1.10521  0.00226266
        1506     1.12102     1.10522  0.00226118
        1507     1.13754     1.10524  0.00225978
        1508     1.15048     1.10527  0.00225848
        1509     1.15846     1.10531  0.00225726
        1510     1.16141     1.10534  0.00225607
        1511     1.16047     1.10538  0.00225487
        1512     1.15754     1.10542  0.00225364
        1513     1.15458     1.10545  0.00225239
        1514     1.15276     1.10548  0.00225112
        1515     1.15198     1.10551  0.00224984
        1516     1.15115     1.10554  0.00224856
        1517     1.14916     1.10557  0.00224726
        1518     1.14573      1.1056  0.00224594
        1519     1.14187     1.10562  0.00224458
        1520      1.1395     1.10564  0.00224322
        1521     1.14065     1.10566  0.00224186
        1522     1.14637     1.10569  0.00224055
        1523     1.15614     1.10572  0.00223932
        1524     1.16797     1.10577  0.00223822
        1525     1.17911     1.10581  0.00223727
        1526     1.18686     1.10587  0.00223644
        1527     1.18922     1.10592  0.00223564
        1528     1.18528     1.10597  0.00223478
        1529     1.17539     1.10602  0.00223378
        1530     1.16117     1.10605  0.00223261
        1531     1.14538     1.10608   0.0022313
        1532     1.13134      1.1061   0.0022299
        1533     1.12201     1.10611  0.00222847
        1534     1.11883     1.10612  0.00222704
        1535     1.12101     1.10613  0.00222561
        1536     1.12597     1.10614  0.00222419
        1537     1.13042     1.10615   0.0022228
        1538     1.13176     1.10617  0.00222142
        1539     1.12873     1.10619  0.00222003
        1540     1.12164      1.1062  0.00221861
        1541     1.11184      1.1062  0.00221717
        1542     1.10111      1.1062  0.00221573
        1543     1.09105     1.10619  0.00221432
        1544     1.08289     1.10617  0.00221294
        1545     1.07762     1.10615  0.00221158
        1546     1.07606     1.10613  0.00221024
        1547     1.07874     1.10611  0.00220888
        1548     1.08555      1.1061  0.00220749
        1549      1.0955     1.10609  0.00220608
        1550     1.10704      1.1061  0.00220465
        1551     1.11866      1.1061  0.00220325
        1552     1.12937     1.10612  0.00220188
        1553      1.1387     1.10614  0.00220056
        1554     1.14631     1.10617   0.0021993
        1555     1.15169     1.10619  0.00219808
        1556     1.15419     1.10623  0.00219688
        1557     1.15338     1.10626  0.00219568
        1558     1.14934     1.10628  0.00219444
        1559     1.14272     1.10631  0.00219316
        1560      1.1346     1.10632  0.00219183
        1561     1.12615     1.10634  0.00219046
        1562     1.11826     1.10635  0.00218907
        1563      1.1114     1.10635  0.00218768
        1564     1.10557     1.10635  0.00218628
        1565     1.10056     1.10634  0.00218488
        1566     1.09624     1.10634   0.0021835
        1567     1.09286     1.10633  0.00218212
        1568     1.09094     1.10632  0.00218075
        1569     1.09097     1.10631  0.00217938
        1570     1.09317      1.1063  0.00217801
        1571     1.09731      1.1063  0.00217663
        1572     1.10303     1.10629  0.00217525
        1573     1.10983      1.1063  0.00217387
        1574     1.11706      1.1063   0.0021725
        1575     1.12383     1.10631  0.00217115
        1576     1.12921     1.10633  0.00216982
        1577     1.13263     1.10634  0.00216851
        1578     1.13405     1.10636   0.0021672
        1579     1.13399     1.10638   0.0021659
        1580     1.13331      1.1064   0.0021646
        1581     1.13282     1.10641  0.00216329
        1582     1.13253     1.10643  0.00216199
        1583     1.13113     1.10645  0.00216068
        1584     1.12639     1.10646  0.00215935
        1585     1.11646     1.10646    0.002158
        1586     1.10118     1.10646  0.00215664
        1587     1.08233     1.10645  0.00215533
        1588      1.0628     1.10642  0.00215415
        1589      1.0455     1.10638  0.00215314
        1590     1.03272     1.10633  0.00215228
        1591     1.02595     1.10628  0.00215152
        1592     1.02559     1.10623  0.00215077
        1593     1.03083     1.10619  0.00214994
        1594     1.03984     1.10614  0.00214899
        1595     1.05052     1.10611  0.00214793
        1596     1.06124     1.10608  0.00214677
        1597     1.07122     1.10606  0.00214553
        1598     1.08037     1.10604  0.00214425
        1599      1.0889     1.10603  0.00214294
        1600       1.097     1.10603   0.0021416
        1601     1.10475     1.10603  0.00214027
        1602      1.1121     1.10603  0.00213893
        1603     1.11872     1.10604  0.00213761
        1604     1.12378     1.10605  0.00213631
        1605     1.12605     1.10606  0.00213502
        1606     1.12435     1.10607  0.00213372
        1607     1.11815     1.10608   0.0021324
        1608     1.10783     1.10608  0.00213108
        1609     1.09459     1.10607  0.00212976
        1610     1.07984     1.10606   0.0021285
        1611     1.06481     1.10603  0.00212734
        1612     1.05056       1.106  0.00212629
        1613     1.03816     1.10596  0.00212539
        1614     1.02867     1.10591  0.00212461
        1615     1.02286     1.10586  0.00212392
        1616     1.02115      1.1058  0.00212325
        1617      1.0238     1.10575  0.00212255
        1618     1.03091     1.10571  0.00212174
        1619     1.04201     1.10567  0.00212079
        1620     1.05572     1.10564  0.00211971
        1621     1.06984     1.10561  0.00211852
        1622     1.08188      1.1056  0.00211726
        1623      1.0898     1.10559  0.00211598
        1624     1.09263     1.10558  0.00211469
        1625     1.09067     1.10557  0.00211341
        1626     1.08529     1.10556  0.00211215
        1627     1.07833     1.10554  0.00211091
        1628     1.07146     1.10552  0.00210972
        1629      1.0656      1.1055  0.00210857
        1630     1.06075     1.10547  0.00210745
        1631     1.05624     1.10544  0.00210638
        1632     1.05116     1.10541  0.00210535
        1633     1.04494     1.10537  0.00210439
        1634     1.03769     1.10533   0.0021035
        1635     1.03036     1.10528  0.00210272
        1636      1.0244     1.10523  0.00210201
        1637     1.02123     1.10518  0.00210136
        1638      1.0217     1.10513  0.00210069
        1639     1.02623     1.10508  0.00209996
        1640     1.03517     1.10504  0.00209911
        1641     1.04872     1.10501  0.00209811
        1642     1.06601     1.10498  0.00209697
        1643     1.08445     1.10497  0.00209573
        1644      1.1006     1.10497  0.00209446
        1645     1.11164     1.10497  0.00209319
        1646     1.11629     1.10498  0.00209193
        1647     1.11477     1.10498  0.00209067
        1648     1.10842     1.10499   0.0020894
        1649     1.09922     1.10498  0.00208814
        1650     1.08932     1.10497  0.00208689
        1651      1.0805     1.10496  0.00208568
        1652     1.07383     1.10494   0.0020845
        1653     1.06944     1.10492  0.00208335
        1654     1.06678      1.1049  0.00208222
        1655     1.06491     1.10487   0.0020811
        1656     1.06294     1.10485     0.00208
        1657     1.06031     1.10482  0.00207892
        1658     1.05689     1.10479  0.00207787
        1659     1.05301     1.10476  0.00207685
        1660     1.04931     1.10473  0.00207586
        1661     1.04665     1.10469  0.00207491
        1662     1.04594     1.10466  0.00207396
        1663     1.04798     1.10462    0.002073
        1664      1.0532     1.10459  0.00207198
        1665     1.06152     1.10456   0.0020709
        1666     1.07213     1.10454  0.00206975
        1667     1.08382     1.10453  0.00206854
        1668      1.0955     1.10453  0.00206731
        1669     1.10686     1.10453  0.00206607
        1670     1.11857     1.10454  0.00206485
        1671     1.13149     1.10455  0.00206368
        1672      1.1459     1.10458  0.00206259
        1673     1.16099     1.10461  0.00206163
        1674     1.17524     1.10465  0.00206083
        1675     1.18705      1.1047  0.00206019
        1676     1.19539     1.10476  0.00205967
        1677     1.20005     1.10481  0.00205923
        1678     1.20141     1.10487   0.0020588
        1679     1.20011     1.10493  0.00205836
        1680     1.19676     1.10498  0.00205786
        1681     1.19168     1.10503  0.00205728
        1682     1.18495     1.10508  0.00205661
        1683     1.17645     1.10512  0.00205582
        1684     1.16597     1.10516  0.00205492
        1685     1.15341     1.10519   0.0020539
        1686     1.13893     1.10521  0.00205278
        1687     1.12313     1.10522  0.00205159
        1688     1.10711     1.10522  0.00205037
        1689      1.0925     1.10521  0.00204917
        1690     1.08125      1.1052  0.00204801
        1691     1.07529     1.10518  0.00204688
        1692     1.07598     1.10516  0.00204574
        1693     1.08354     1.10515  0.00204457
        1694     1.09669     1.10515  0.00204337
        1695     1.11279     1.10515  0.00204217
        1696     1.12876     1.10516  0.00204101
        1697       1.142     1.10519  0.00203992
        1698     1.15095     1.10521   0.0020389
        1699     1.15519     1.10524  0.00203791
        1700     1.15514     1.10527  0.00203693
        1701     1.15177      1.1053  0.00203591
        1702     1.14638     1.10532  0.00203486
        1703     1.14032     1.10534  0.00203377
        1704      1.1349     1.10536  0.00203265
        1705     1.13128     1.10538  0.00203151
        1706     1.13032     1.10539  0.00203037
        1707     1.13234     1.10541  0.00202925
        1708     1.13699     1.10543  0.00202814
        1709     1.14327     1.10545  0.00202708
        1710     1.14994     1.10547  0.00202606
        1711     1.15594      1.1055  0.00202509
        1712     1.16059     1.10554  0.00202416
        1713     1.16364     1.10557  0.00202326
        1714     1.16515      1.1056  0.00202238
        1715     1.16534     1.10564   0.0020215
        1716     1.16465     1.10567  0.00202062
        1717     1.16373     1.10571  0.00201972
        1718     1.16346     1.10574  0.00201883
