#     BLOCK:   ACTUAL_P:     P_AVE:       ERROR:
        1951     1.70474     2.02558   0.0123317
        1952      1.7776     2.02546    0.012326
        1953     1.84722     2.02537   0.0123201
        1954     1.90986     2.02531   0.0123139
        1955      1.9654     2.02528   0.0123076
        1956     2.02273     2.02527   0.0123013
        1957     2.08465     2.02531   0.0122951
        1958     2.15368     2.02537    0.012289
        1959      2.2298     2.02548   0.0122832
        1960     2.30499     2.02562   0.0122777
        1961     2.37213     2.02579   0.0122727
        1962     2.42002       2.026   0.0122681
        1963     2.44162     2.02621   0.0122637
        1964     2.42915     2.02641   0.0122592
        1965     2.38136     2.02659   0.0122543
        1966     2.31161     2.02674   0.0122489
        1967     2.22559     2.02684   0.0122431
        1968     2.13762      2.0269    0.012237
        1969     2.05622     2.02691   0.0122308
        1970     1.98551     2.02689   0.0122246
        1971     1.92926     2.02684   0.0122185
        1972     1.89099     2.02677   0.0122125
        1973     1.87262     2.02669   0.0122065
        1974     1.87463     2.02662   0.0122006
        1975     1.89325     2.02655   0.0121946
        1976     1.92193     2.02649   0.0121886
        1977     1.94526     2.02645   0.0121825
        1978     1.95319     2.02642   0.0121764
        1979     1.94098     2.02637   0.0121703
        1980     1.92118     2.02632   0.0121643
        1981     1.90406     2.02626   0.0121583
        1982     1.89832     2.02619   0.0121523
        1983     1.91396     2.02614   0.0121463
        1984      1.9516      2.0261   0.0121402
        1985     2.00959     2.02609   0.0121341
        1986     2.08513     2.02612   0.0121281
        1987     2.16953     2.02619   0.0121222
        1988     2.24894     2.02631   0.0121166
        1989     2.31486     2.02645   0.0121114
        1990     2.35527     2.02662   0.0121064
        1991     2.37187     2.02679   0.0121016
        1992     2.37256     2.02696   0.0120967
        1993     2.37398     2.02714   0.0120919
        1994     2.37957     2.02731   0.0120871
        1995      2.3861     2.02749   0.0120824
        1996     2.38294     2.02767   0.0120777
        1997     2.36218     2.02784   0.0120728
        1998     2.31655     2.02798   0.0120676
        1999     2.25172      2.0281   0.0120621
        2000     2.17749     2.02817   0.0120563
        2001     2.10709     2.02821   0.0120503
        2002     2.05112     2.02822   0.0120443
        2003     2.02212     2.02822   0.0120383
        2004     2.02425     2.02822   0.0120323
        2005     2.06159     2.02823   0.0120263
        2006     2.12341     2.02828   0.0120204
        2007     2.19509     2.02836   0.0120147
        2008     2.25408     2.02848   0.0120093
        2009     2.28693      2.0286    0.012004
        2010     2.29125     2.02874   0.0119987
        2011     2.27138     2.02886   0.0119933
        2012     2.24002     2.02896   0.0119878
        2013     2.19698     2.02904   0.0119822
        2014     2.14038      2.0291   0.0119764
        2015     2.07708     2.02912   0.0119704
        2016     2.01408     2.02912   0.0119645
        2017     1.96158     2.02908   0.0119586
        2018     1.92587     2.02903   0.0119528
        2019     1.90604     2.02897    0.011947
        2020     1.89523      2.0289   0.0119413
        2021     1.88829     2.02883   0.0119356
        2022     1.88154     2.02876   0.0119299
        2023     1.87432     2.02869   0.0119243
        2024     1.86765     2.02861   0.0119186
        2025     1.86552     2.02853    0.011913
        2026     1.87278     2.02845   0.0119074
        2027     1.89244     2.02838   0.0119017
        2028     1.92484     2.02833    0.011896
        2029     1.97531      2.0283   0.0118901
        2030     2.03849     2.02831   0.0118843
        2031     2.11621     2.02835   0.0118785
        2032     2.20152     2.02844   0.0118729
        2033     2.27593     2.02856   0.0118677
        2034     2.32828     2.02871   0.0118628
        2035     2.34544     2.02886    0.011858
        2036     2.32895     2.02901   0.0118531
        2037     2.29672     2.02914    0.011848
        2038     2.25767     2.02925   0.0118427
        2039     2.22195     2.02935   0.0118373
        2040     2.19703     2.02943   0.0118318
        2041     2.18092      2.0295   0.0118262
        2042     2.17225     2.02957   0.0118206
        2043     2.17568     2.02965   0.0118151
        2044     2.19072     2.02972   0.0118095
        2045     2.22064     2.02982   0.0118041
        2046     2.26869     2.02993   0.0117989
        2047     2.32932     2.03008   0.0117941
        2048     2.39666     2.03026   0.0117897
        2049     2.45409     2.03047   0.0117857
        2050     2.47918     2.03069    0.011782
        2051     2.46122      2.0309   0.0117782
        2052     2.40992     2.03108   0.0117739
        2053     2.34913     2.03124   0.0117691
        2054     2.29424     2.03136   0.0117641
        2055      2.2509     2.03147   0.0117589
        2056     2.21408     2.03156   0.0117535
        2057     2.17805     2.03163    0.011748
        2058     2.14845     2.03169   0.0117424
        2059     2.12047     2.03173   0.0117368
        2060     2.10047     2.03176   0.0117311
        2061     2.08606     2.03179   0.0117255
        2062     2.07614     2.03181   0.0117198
        2063     2.06956     2.03183   0.0117141
        2064     2.06547     2.03185   0.0117085
        2065     2.05739     2.03186   0.0117028
        2066     2.04649     2.03187   0.0116972
        2067     2.03434     2.03187   0.0116915
        2068     2.02985     2.03187   0.0116858
        2069      2.0415     2.03187   0.0116802
        2070     2.07583     2.03189   0.0116746
        2071     2.13332     2.03194    0.011669
        2072     2.20914     2.03203   0.0116637
        2073     2.29433     2.03215   0.0116588
        2074     2.37197     2.03232   0.0116543
        2075     2.43054     2.03251   0.0116503
        2076     2.45774     2.03271   0.0116465
        2077     2.44811     2.03291   0.0116426
        2078      2.4049     2.03309   0.0116383
        2079      2.3335     2.03324   0.0116336
        2080     2.24084     2.03334   0.0116285
        2081     2.13679     2.03339    0.011623
        2082     2.03221     2.03339   0.0116174
        2083     1.92998     2.03334   0.0116119
        2084     1.84264     2.03324   0.0116067
        2085     1.77676     2.03312   0.0116018
        2086      1.7383     2.03298   0.0115971
        2087     1.73179     2.03284   0.0115925
        2088     1.76299     2.03271   0.0115876
        2089     1.82959     2.03261   0.0115825
        2090     1.92178     2.03256   0.0115771
        2091     2.03175     2.03256   0.0115715
        2092     2.15001     2.03261   0.0115661
        2093     2.26163     2.03272   0.0115611
        2094     2.35666     2.03288   0.0115566
        2095     2.42686     2.03306   0.0115527
        2096     2.46358     2.03327    0.011549
        2097     2.46979     2.03348   0.0115453
        2098     2.45427     2.03368   0.0115416
        2099     2.42014     2.03386   0.0115375
        2100     2.37211     2.03402   0.0115332
        2101     2.31117     2.03416   0.0115284
        2102     2.24445     2.03426   0.0115234
        2103     2.17496     2.03432   0.0115181
        2104     2.10997     2.03436   0.0115127
        2105     2.06032     2.03437   0.0115072
        2106     2.03101     2.03437   0.0115018
        2107     2.02297     2.03436   0.0114963
        2108     2.03034     2.03436   0.0114909
        2109     2.05067     2.03437   0.0114854
        2110      2.0757     2.03439     0.01148
        2111     2.10086     2.03442   0.0114746
        2112     2.11899     2.03446   0.0114692
        2113     2.12736      2.0345   0.0114639
        2114     2.12556     2.03455   0.0114585
        2115     2.12138     2.03459   0.0114532
        2116     2.11923     2.03463   0.0114478
        2117     2.12003     2.03467   0.0114425
        2118       2.124     2.03471   0.0114372
        2119     2.12994     2.03476   0.0114319
        2120     2.13667      2.0348   0.0114266
        2121     2.14271     2.03485   0.0114213
        2122     2.14831     2.03491   0.0114161
        2123     2.15072     2.03496   0.0114108
        2124     2.14413     2.03501   0.0114056
        2125     2.12255     2.03506   0.0114003
        2126      2.0806     2.03508   0.0113949
        2127     2.02094     2.03507   0.0113896
        2128      1.9552     2.03503   0.0113843
        2129     1.89953     2.03497   0.0113791
        2130     1.86907     2.03489    0.011374
        2131     1.87279     2.03482   0.0113689
        2132     1.91596     2.03476   0.0113637
        2133     1.99232     2.03474   0.0113584
        2134     2.09571     2.03477   0.0113532
        2135     2.21157     2.03485   0.0113481
        2136     2.32597     2.03499   0.0113436
        2137     2.42764     2.03517   0.0113398
        2138     2.51398     2.03539   0.0113367
        2139     2.57748     2.03565   0.0113343
        2140     2.61421     2.03592   0.0113322
        2141     2.62389     2.03619   0.0113302
        2142     2.60807     2.03646   0.0113281
        2143     2.56469     2.03671   0.0113255
        2144     2.50205     2.03692   0.0113223
        2145     2.42201      2.0371   0.0113184
        2146     2.33192     2.03724    0.011314
        2147     2.23745     2.03733   0.0113091
        2148     2.14691     2.03739   0.0113039
        2149     2.06834      2.0374   0.0112987
        2150     2.01057     2.03739   0.0112934
        2151     1.97798     2.03736   0.0112882
        2152     1.97483     2.03733    0.011283
        2153     1.99948     2.03731   0.0112778
        2154     2.04564     2.03732   0.0112726
        2155     2.10364     2.03735   0.0112674
        2156     2.16489     2.03741   0.0112623
        2157      2.2164     2.03749   0.0112574
        2158     2.25052     2.03759   0.0112526
        2159     2.26555     2.03769   0.0112479
        2160     2.25583     2.03779   0.0112431
        2161     2.23174     2.03788   0.0112383
        2162     2.19764     2.03796   0.0112333
        2163     2.16097     2.03802   0.0112283
        2164     2.13128     2.03806   0.0112232
        2165     2.11159     2.03809    0.011218
        2166     2.10686     2.03812   0.0112129
        2167     2.11778     2.03816   0.0112078
        2168     2.13789     2.03821   0.0112027
        2169     2.16545     2.03827   0.0111977
        2170      2.1922     2.03834   0.0111928
        2171     2.20944     2.03842   0.0111879
        2172     2.21154     2.03849    0.011183
        2173     2.19564     2.03857   0.0111781
        2174     2.16088     2.03862   0.0111731
        2175     2.10482     2.03865    0.011168
        2176     2.02592     2.03865   0.0111629
        2177     1.93042      2.0386   0.0111579
        2178     1.82124      2.0385   0.0111532
        2179     1.70979     2.03835   0.0111491
        2180     1.60567     2.03815   0.0111457
        2181     1.52295     2.03791   0.0111431
        2182     1.47275     2.03765    0.011141
        2183     1.46582     2.03739    0.011139
        2184     1.50429     2.03715   0.0111366
        2185     1.58059     2.03694   0.0111334
        2186     1.68803     2.03678   0.0111295
        2187     1.80766     2.03667   0.0111249
        2188     1.92023     2.03662   0.0111199
        2189     2.01085     2.03661   0.0111149
        2190     2.07803     2.03663   0.0111098
        2191     2.12665     2.03667   0.0111048
        2192     2.15984     2.03673   0.0110999
        2193     2.18634     2.03679    0.011095
        2194     2.19942     2.03687   0.0110902
        2195     2.19063     2.03694   0.0110854
        2196     2.14729     2.03699   0.0110805
        2197     2.06828       2.037   0.0110754
        2198     1.96788     2.03697   0.0110704
        2199     1.86671     2.03689   0.0110657
        2200     1.78259     2.03678   0.0110613
        2201     1.72598     2.03664   0.0110571
        2202     1.70067     2.03648   0.0110532
        2203      1.7093     2.03634   0.0110491
        2204     1.74972     2.03621   0.0110449
        2205     1.82229     2.03611   0.0110403
        2206     1.91562     2.03605   0.0110354
        2207     2.01161     2.03604   0.0110304
        2208     2.09511     2.03607   0.0110255
        2209     2.15382     2.03612   0.0110206
        2210     2.17755     2.03619   0.0110158
        2211     2.16941     2.03625    0.011011
        2212      2.1349     2.03629   0.0110061
        2213     2.08337     2.03631   0.0110012
        2214     2.01731      2.0363   0.0109962
        2215     1.93453     2.03626   0.0109913
        2216     1.84225     2.03617   0.0109867
        2217     1.74743     2.03604   0.0109825
        2218     1.66038     2.03587   0.0109789
        2219     1.59365     2.03567   0.0109757
        2220     1.55524     2.03546   0.0109729
        2221     1.54597     2.03524   0.0109702
        2222     1.56531     2.03502   0.0109673
        2223     1.61376     2.03483    0.010964
        2224     1.68189     2.03468   0.0109602
        2225     1.76007     2.03455    0.010956
        2226     1.83566     2.03446   0.0109514
        2227     1.90022      2.0344   0.0109467
        2228     1.94723     2.03436   0.0109418
        2229     1.96877     2.03433    0.010937
        2230     1.96599      2.0343   0.0109321
        2231     1.94469     2.03426   0.0109273
        2232     1.91621     2.03421   0.0109225
        2233      1.8936     2.03415   0.0109178
        2234       1.881     2.03408   0.0109131
        2235     1.87671     2.03401   0.0109085
        2236     1.87925     2.03394   0.0109038
        2237     1.89002     2.03388   0.0108991
        2238     1.90684     2.03382   0.0108944
        2239     1.93585     2.03377   0.0108896
        2240     1.97559     2.03375   0.0108848
        2241      2.0188     2.03374     0.01088
        2242      2.0619     2.03375   0.0108751
        2243     2.10532     2.03379   0.0108703
        2244      2.1505     2.03384   0.0108656
        2245     2.20491     2.03391    0.010861
        2246     2.26647     2.03402   0.0108567
        2247     2.33989     2.03415   0.0108527
        2248     2.42102     2.03433   0.0108492
        2249      2.5118     2.03454   0.0108465
        2250     2.60766     2.03479   0.0108447
        2251     2.69918     2.03509   0.0108439
        2252     2.77467     2.03542    0.010844
        2253     2.82485     2.03577   0.0108449
        2254     2.84239     2.03613   0.0108459
        2255      2.8326     2.03648   0.0108469
        2256     2.80568     2.03682   0.0108474
        2257     2.77305     2.03715   0.0108475
        2258     2.74244     2.03746   0.0108472
        2259     2.71923     2.03776   0.0108466
        2260     2.69534     2.03805   0.0108457
        2261     2.66274     2.03833   0.0108444
        2262     2.61509     2.03858   0.0108426
        2263     2.54313     2.03881   0.0108401
        2264     2.45288     2.03899   0.0108369
        2265     2.34829     2.03912    0.010833
        2266     2.24146     2.03921   0.0108286
        2267     2.14496     2.03926   0.0108239
        2268     2.07091     2.03927   0.0108191
        2269     2.02888     2.03927   0.0108144
        2270      2.0174     2.03926   0.0108096
        2271      2.0359     2.03926   0.0108048
        2272      2.0739     2.03927   0.0108001
        2273      2.1184     2.03931   0.0107954
        2274      2.1586     2.03936   0.0107908
        2275     2.18473     2.03943   0.0107862
        2276     2.19942      2.0395   0.0107817
        2277     2.20338     2.03957   0.0107772
        2278     2.19642     2.03964   0.0107727
        2279     2.17729      2.0397   0.0107682
        2280     2.14674     2.03974   0.0107635
        2281     2.10869     2.03977   0.0107589
        2282     2.06528     2.03978   0.0107541
        2283     2.01651     2.03977   0.0107494
        2284     1.96466     2.03974   0.0107448
        2285     1.91152     2.03969   0.0107402
        2286     1.86692     2.03961   0.0107358
        2287     1.84253     2.03952   0.0107314
        2288     1.85122     2.03944   0.0107271
        2289     1.90167     2.03938   0.0107226
        2290     1.99174     2.03936   0.0107179
        2291     2.11704     2.03939   0.0107133
        2292     2.26083     2.03949    0.010709
        2293     2.40742     2.03965   0.0107056
        2294     2.53477     2.03987   0.0107031
        2295     2.62349     2.04012   0.0107014
        2296     2.66101     2.04039   0.0107002
        2297     2.64901     2.04066   0.0106988
        2298     2.59548      2.0409   0.0106969
        2299     2.51706     2.04111   0.0106942
        2300     2.43137     2.04128   0.0106909
        2301     2.34813     2.04141   0.0106871
        2302     2.27328     2.04151   0.0106829
        2303      2.2069     2.04158   0.0106785
        2304     2.14467     2.04163    0.010674
        2305     2.08928     2.04165   0.0106694
        2306     2.03798     2.04165   0.0106648
        2307     1.99806     2.04163   0.0106602
        2308     1.97124      2.0416   0.0106556
        2309     1.95564     2.04156    0.010651
        2310     1.95594     2.04152   0.0106465
        2311     1.97399     2.04149   0.0106419
        2312     2.00989     2.04148   0.0106373
        2313     2.06377     2.04149   0.0106327
        2314     2.12914     2.04153   0.0106282
        2315     2.20111      2.0416   0.0106238
        2316     2.26872     2.04169   0.0106197
        2317     2.32515     2.04182   0.0106158
        2318     2.36356     2.04195   0.0106122
        2319     2.38271      2.0421   0.0106086
        2320      2.3884     2.04225   0.0106051
        2321     2.38869      2.0424   0.0106016
        2322     2.39274     2.04255   0.0105981
        2323     2.40104      2.0427   0.0105946
        2324     2.41399     2.04286   0.0105913
        2325     2.42621     2.04303    0.010588
        2326     2.42902      2.0432   0.0105847
        2327     2.41812     2.04336   0.0105814
        2328     2.39722     2.04351    0.010578
        2329     2.36404     2.04365   0.0105743
        2330     2.32697     2.04377   0.0105705
        2331     2.28415     2.04387   0.0105664
        2332     2.24098     2.04396   0.0105623
        2333     2.19917     2.04402   0.0105579
        2334     2.16203     2.04407   0.0105535
        2335     2.13285     2.04411   0.0105491
        2336     2.11098     2.04414   0.0105446
        2337     2.09617     2.04416   0.0105401
        2338      2.0883     2.04418   0.0105356
        2339     2.09146      2.0442   0.0105311
        2340     2.10882     2.04423   0.0105267
        2341     2.14091     2.04427   0.0105223
        2342      2.1848     2.04433   0.0105179
        2343     2.22264     2.04441   0.0105137
        2344     2.24927     2.04449   0.0105096
        2345      2.2615     2.04459   0.0105055
        2346     2.26713     2.04468   0.0105015
        2347       2.266     2.04477   0.0104974
        2348     2.25498     2.04486   0.0104933
        2349     2.23343     2.04494   0.0104892
        2350     2.20121     2.04501   0.0104849
        2351     2.16107     2.04506   0.0104806
        2352     2.11875     2.04509   0.0104762
        2353     2.07784     2.04511   0.0104717
        2354      2.0419      2.0451   0.0104673
        2355     2.01166     2.04509   0.0104628
        2356     1.98993     2.04507   0.0104584
        2357       1.972     2.04504    0.010454
        2358     1.95216       2.045   0.0104497
        2359     1.93301     2.04495   0.0104454
        2360     1.91317     2.04489   0.0104411
        2361     1.89893     2.04483   0.0104368
        2362     1.88707     2.04476   0.0104326
        2363     1.88247      2.0447   0.0104285
        2364     1.88612     2.04463   0.0104243
        2365     1.89568     2.04457     0.01042
        2366      1.9134     2.04451   0.0104158
        2367      1.9371     2.04446   0.0104115
        2368     1.96164     2.04443   0.0104071
        2369     1.97858      2.0444   0.0104028
        2370     1.97604     2.04437   0.0103984
        2371     1.94647     2.04433   0.0103941
        2372     1.90217     2.04427   0.0103899
        2373     1.86128     2.04419   0.0103858
        2374     1.84347     2.04411   0.0103818
        2375     1.85189     2.04403   0.0103777
        2376     1.88571     2.04396   0.0103736
        2377     1.93216     2.04392   0.0103693
        2378     1.98522     2.04389    0.010365
        2379     2.04359     2.04389   0.0103606
        2380     2.10541     2.04392   0.0103563
        2381     2.17848     2.04397   0.0103521
        2382     2.26468     2.04407   0.0103482
        2383     2.36199      2.0442   0.0103447
        2384     2.45245     2.04437   0.0103418
        2385     2.51241     2.04457   0.0103393
        2386     2.52599     2.04477    0.010337
        2387     2.48663     2.04495   0.0103343
        2388     2.39607      2.0451    0.010331
        2389     2.26455     2.04519   0.0103271
        2390     2.11108     2.04522   0.0103228
        2391     1.95383     2.04518   0.0103186
        2392     1.80933     2.04508   0.0103147
        2393     1.68988     2.04493   0.0103115
        2394     1.60631     2.04475   0.0103088
        2395     1.55911     2.04455   0.0103065
        2396     1.54202     2.04434   0.0103043
        2397     1.54688     2.04413   0.0103021
        2398     1.56399     2.04393   0.0102998
        2399     1.57508     2.04374   0.0102973
        2400     1.57505     2.04354   0.0102949
        2401     1.56563     2.04334   0.0102925
        2402     1.55829     2.04314   0.0102902
        2403     1.56555     2.04294   0.0102878
        2404     1.59187     2.04275   0.0102853
        2405     1.63701     2.04258   0.0102824
        2406     1.69458     2.04244   0.0102791
        2407     1.75035     2.04232   0.0102756
        2408     1.79855     2.04222   0.0102718
        2409     1.83663     2.04213   0.0102679
        2410     1.87267     2.04206   0.0102639
        2411     1.90658     2.04201   0.0102598
        2412     1.93711     2.04196   0.0102556
        2413     1.95278     2.04193   0.0102514
        2414     1.94233     2.04188   0.0102473
        2415     1.90678     2.04183   0.0102432
        2416      1.8594     2.04175   0.0102392
        2417     1.80909     2.04166   0.0102354
        2418     1.76566     2.04154   0.0102318
        2419      1.7311     2.04141   0.0102284
        2420     1.70519     2.04127   0.0102251
        2421     1.68799     2.04113   0.0102219
        2422     1.68699     2.04098   0.0102188
        2423     1.70316     2.04084   0.0102155
        2424     1.73682     2.04072   0.0102121
        2425     1.79141     2.04061   0.0102084
        2426     1.86296     2.04054   0.0102044
        2427     1.94889      2.0405   0.0102003
        2428     2.03936      2.0405   0.0101961
        2429     2.12533     2.04054   0.0101919
        2430      2.1934      2.0406   0.0101879
        2431     2.23846     2.04068   0.0101841
        2432     2.26089     2.04077   0.0101803
        2433     2.26598     2.04087   0.0101765
        2434     2.26019     2.04096   0.0101727
        2435      2.2467     2.04104   0.0101689
        2436     2.22754     2.04112    0.010165
        2437     2.20623     2.04118   0.0101611
        2438     2.17911     2.04124   0.0101571
        2439     2.14843     2.04129    0.010153
        2440     2.11014     2.04131   0.0101489
        2441     2.06952     2.04132   0.0101447
        2442     2.02835     2.04132   0.0101406
        2443     1.99117      2.0413   0.0101364
        2444     1.96237     2.04127   0.0101324
        2445     1.94107     2.04123   0.0101283
        2446     1.92467     2.04118   0.0101243
        2447      1.9042     2.04112   0.0101203
        2448     1.86606     2.04105   0.0101164
        2449     1.81023     2.04096   0.0101127
        2450     1.74422     2.04084   0.0101093
        2451     1.68473     2.04069   0.0101062
        2452      1.6468     2.04053   0.0101034
        2453     1.63862     2.04037   0.0101006
        2454     1.66048     2.04021   0.0100977
        2455     1.70978     2.04008   0.0100944
        2456     1.78384     2.03997   0.0100909
        2457     1.87682     2.03991    0.010087
        2458     1.98186     2.03988   0.0100829
        2459      2.0964      2.0399   0.0100788
        2460     2.21323     2.03998    0.010075
        2461     2.32299     2.04009   0.0100715
        2462     2.41896     2.04024   0.0100686
        2463     2.49655     2.04043   0.0100662
        2464     2.55417     2.04064   0.0100643
        2465     2.59574     2.04086   0.0100628
        2466     2.62245      2.0411   0.0100614
        2467     2.63189     2.04134   0.0100602
        2468     2.62414     2.04157   0.0100589
        2469     2.59877      2.0418   0.0100574
        2470     2.55724     2.04201   0.0100555
        2471     2.49948     2.04219   0.0100531
        2472     2.43009     2.04235   0.0100502
        2473     2.35489     2.04248    0.010047
        2474     2.28288     2.04257   0.0100434
        2475     2.22578     2.04265   0.0100396
        2476     2.18599     2.04271   0.0100357
        2477       2.171     2.04276   0.0100318
        2478     2.18046     2.04281   0.0100279
        2479     2.20573     2.04288   0.0100241
        2480      2.2404     2.04296   0.0100203
        2481     2.27212     2.04305   0.0100167
        2482     2.29513     2.04315   0.0100132
        2483      2.2968     2.04326   0.0100097
        2484     2.26865     2.04335   0.0100061
        2485     2.20898     2.04341   0.0100023
        2486     2.11707     2.04344   0.0099983
        2487     2.00687     2.04343  0.00999429
        2488     1.89358     2.04337  0.00999045
        2489     1.79711     2.04327  0.00998693
        2490     1.72733     2.04314  0.00998372
        2491        1.69       2.043  0.00998072
        2492     1.68693     2.04286  0.00997774
        2493     1.71831     2.04273  0.00997459
        2494      1.7808     2.04262  0.00997114
        2495     1.86891     2.04255  0.00996739
        2496     1.97845     2.04253  0.00996343
        2497      2.0968     2.04255  0.00995946
        2498     2.21396     2.04262  0.00995571
        2499     2.31944     2.04273  0.00995234
        2500     2.39837     2.04287  0.00994938
        2501      2.4412     2.04303  0.00994667
        2502     2.43826     2.04319  0.00994395
        2503     2.39568     2.04333  0.00994098
        2504     2.32087     2.04344  0.00993763
        2505      2.2299     2.04351  0.00993394
        2506     2.13687     2.04355  0.00993004
        2507     2.04974     2.04355  0.00992608
        2508     1.97238     2.04352  0.00992217
        2509     1.91261     2.04347  0.00991835
        2510     1.86943      2.0434  0.00991464
        2511     1.83929     2.04332  0.00991102
        2512     1.82453     2.04323  0.00990746
        2513     1.82641     2.04315  0.00990389
        2514     1.84989     2.04307  0.00990025
        2515     1.89711     2.04301  0.00989649
        2516     1.96389     2.04298   0.0098926
        2517     2.04446     2.04298  0.00988867
        2518     2.13468     2.04302  0.00988481
        2519     2.22368     2.04309  0.00988115
        2520     2.29757     2.04319  0.00987774
        2521     2.33955     2.04331  0.00987452
        2522     2.33971     2.04343  0.00987131
        2523     2.29567     2.04353   0.0098679
        2524     2.21272     2.04359  0.00986422
        2525     2.10686     2.04362  0.00986035
        2526     1.99712      2.0436  0.00985646
        2527     1.89925     2.04354  0.00985272
        2528     1.83067     2.04346  0.00984919
        2529     1.80287     2.04336  0.00984575
        2530     1.81837     2.04327  0.00984226
        2531     1.87087     2.04321  0.00983861
        2532     1.94157     2.04317   0.0098348
        2533     2.00638     2.04315  0.00983093
        2534      2.0474     2.04315  0.00982705
        2535     2.06114     2.04316  0.00982318
        2536     2.04953     2.04316  0.00981931
        2537      2.0238     2.04316  0.00981544
        2538     1.99281     2.04314  0.00981159
        2539     1.96648     2.04311  0.00980777
        2540      1.9501     2.04307  0.00980398
        2541     1.94836     2.04303  0.00980019
        2542     1.95908       2.043  0.00979639
        2543     1.98163     2.04297  0.00979257
        2544     2.00487     2.04296  0.00978873
        2545     2.02135     2.04295  0.00978489
        2546     2.03398     2.04295  0.00978105
        2547     2.03953     2.04295  0.00977721
        2548     2.04254     2.04295  0.00977337
        2549     2.04422     2.04295  0.00976954
        2550     2.04463     2.04295  0.00976571
        2551     2.04841     2.04295  0.00976188
        2552     2.05331     2.04295  0.00975805
        2553     2.06301     2.04296  0.00975423
        2554     2.08064     2.04298  0.00975043
        2555     2.11329       2.043  0.00974665
        2556     2.16033     2.04305  0.00974294
        2557     2.22469     2.04312  0.00973939
        2558     2.30099     2.04322  0.00973611
        2559     2.38022     2.04335  0.00973319
        2560     2.45352     2.04351  0.00973071
        2561     2.51516      2.0437  0.00972865
        2562     2.56158      2.0439  0.00972695
        2563     2.60093     2.04412  0.00972559
        2564     2.63517     2.04435  0.00972453
        2565     2.67032     2.04459   0.0097238
        2566      2.7104     2.04485  0.00972347
        2567     2.75125     2.04513  0.00972357
        2568     2.79227     2.04542  0.00972414
        2569     2.82303     2.04572  0.00972506
        2570     2.83316     2.04603   0.0097261
        2571     2.80992     2.04632  0.00972686
        2572     2.74781      2.0466   0.0097269
        2573     2.65196     2.04683  0.00972596
        2574     2.53637     2.04702  0.00972405
        2575     2.42303     2.04717  0.00972137
        2576     2.32656     2.04728   0.0097182
        2577     2.25387     2.04736  0.00971476
        2578     2.19977     2.04742  0.00971117
        2579     2.15154     2.04746  0.00970749
        2580     2.10597     2.04748  0.00970375
        2581     2.06083     2.04748  0.00969999
        2582      2.0275     2.04748  0.00969624
        2583     2.00791     2.04746   0.0096925
        2584     2.00625     2.04744  0.00968876
        2585     2.01289     2.04743  0.00968502
        2586     2.02296     2.04742  0.00968128
        2587     2.03328     2.04742  0.00967754
        2588     2.04553     2.04742   0.0096738
        2589     2.06184     2.04742  0.00967006
        2590     2.08057     2.04743  0.00966634
        2591     2.10484     2.04746  0.00966263
        2592     2.14053     2.04749  0.00965897
        2593     2.20138     2.04755  0.00965543
        2594     2.29096     2.04765  0.00965216
        2595     2.40892     2.04778  0.00964945
        2596     2.54011     2.04797  0.00964759
        2597     2.66662     2.04821  0.00964682
        2598     2.76242     2.04849  0.00964702
        2599     2.80948     2.04878  0.00964775
        2600     2.79456     2.04907  0.00964831
        2601     2.71652     2.04932  0.00964801
        2602     2.58691     2.04953  0.00964651
        2603      2.4288     2.04968  0.00964391
        2604     2.27109     2.04976  0.00964058
        2605     2.13059     2.04979  0.00963693
        2606     2.02024     2.04978  0.00963324
        2607     1.94603     2.04974  0.00962962
        2608     1.90832     2.04969  0.00962608
        2609     1.90323     2.04963  0.00962256
        2610     1.92329     2.04958  0.00961899
        2611     1.95929     2.04955  0.00961537
        2612     1.99883     2.04953  0.00961171
        2613     2.03641     2.04952  0.00960803
        2614     2.06286     2.04953  0.00960436
        2615     2.07088     2.04954  0.00960069
        2616     2.06001     2.04954  0.00959702
        2617     2.02921     2.04953  0.00959336
        2618     1.98443     2.04951  0.00958972
        2619      1.9363     2.04946  0.00958616
        2620     1.89911     2.04941  0.00958267
        2621     1.89233     2.04935   0.0095792
        2622     1.93506      2.0493  0.00957565
        2623     2.02679     2.04929    0.009572
        2624     2.15709     2.04934  0.00956844
        2625     2.30649     2.04943   0.0095653
        2626     2.44864     2.04959  0.00956286
        2627     2.56478     2.04978  0.00956123
        2628     2.64077     2.05001  0.00956024
        2629      2.6691     2.05024   0.0095595
        2630     2.65503     2.05047  0.00955863
        2631     2.61094     2.05069  0.00955738
        2632     2.55796     2.05088  0.00955569
        2633     2.51273     2.05105  0.00955367
        2634     2.47846     2.05122  0.00955142
        2635     2.44933     2.05137  0.00954899
        2636     2.41646     2.05151  0.00954637
        2637     2.36675     2.05162   0.0095435
        2638     2.29511     2.05172  0.00954033
        2639     2.20557     2.05178  0.00953689
        2640      2.1102      2.0518   0.0095333
        2641      2.0213     2.05179   0.0095297
        2642     1.94493     2.05175  0.00952618
        2643     1.89139     2.05168  0.00952277
        2644     1.85382     2.05161  0.00951946
        2645     1.83359     2.05153  0.00951622
        2646     1.82744     2.05144    0.009513
        2647      1.8296     2.05136  0.00950977
        2648     1.84138     2.05128  0.00950651
        2649     1.85927     2.05121   0.0095032
        2650     1.88732     2.05115  0.00949982
        2651     1.92802      2.0511  0.00949635
