#     BLOCK:   ACTUAL_KE:    KE_AVE:      ERROR:
        1961     1.61983      1.6604  0.00270917
        1962     1.60412     1.66037  0.00270794
        1963     1.59292     1.66034  0.00270678
        1964      1.5893      1.6603  0.00270565
        1965      1.5951     1.66027  0.00270447
        1966     1.61008     1.66024  0.00270322
        1967     1.63199     1.66023  0.00270188
        1968     1.65747     1.66022  0.00270051
        1969     1.68329     1.66024  0.00269916
        1970     1.70687     1.66026   0.0026979
        1971     1.72648     1.66029  0.00269674
        1972     1.74105     1.66033  0.00269568
        1973     1.74997     1.66038   0.0026947
        1974     1.75286     1.66043  0.00269374
        1975     1.74961     1.66047  0.00269275
        1976     1.74096     1.66051   0.0026917
        1977     1.72938     1.66055  0.00269056
        1978     1.71888     1.66058  0.00268936
        1979     1.71312      1.6606  0.00268814
        1980     1.71312     1.66063  0.00268691
        1981     1.71692     1.66066   0.0026857
        1982     1.72101     1.66069  0.00268452
        1983     1.72207     1.66072  0.00268334
        1984     1.71796     1.66075  0.00268215
        1985     1.70778     1.66077   0.0026809
        1986     1.69167     1.66079   0.0026796
        1987     1.67054     1.66079  0.00267825
        1988     1.64633     1.66079  0.00267691
        1989     1.62229     1.66077  0.00267564
        1990     1.60251     1.66074  0.00267445
        1991     1.58995      1.6607  0.00267335
        1992     1.58458     1.66066  0.00267228
        1993     1.58332     1.66062  0.00267122
        1994      1.5823     1.66059  0.00267017
        1995     1.57936     1.66054  0.00266914
        1996     1.57515      1.6605  0.00266815
        1997      1.5726     1.66046  0.00266717
        1998     1.57508     1.66042  0.00266618
        1999     1.58453     1.66038  0.00266512
        2000      1.6003     1.66035  0.00266395
        2001     1.61964     1.66033   0.0026627
        2002     1.63887     1.66032  0.00266139
        2003     1.65428     1.66031  0.00266006
        2004     1.66264     1.66031  0.00265874
        2005     1.66163     1.66031  0.00265741
        2006     1.65052     1.66031  0.00265609
        2007     1.63113      1.6603  0.00265481
        2008     1.60815     1.66027  0.00265361
        2009      1.5879     1.66023  0.00265254
        2010     1.57536     1.66019  0.00265155
        2011     1.57171     1.66015   0.0026506
        2012     1.57488      1.6601  0.00264962
        2013     1.58252     1.66007  0.00264858
        2014     1.59385     1.66003  0.00264747
        2015     1.60896     1.66001  0.00264628
        2016     1.62693     1.65999  0.00264502
        2017     1.64532     1.65998  0.00264372
        2018     1.66121     1.65999  0.00264241
        2019     1.67278     1.65999  0.00264111
        2020     1.68004        1.66  0.00263982
        2021     1.68442     1.66001  0.00263854
        2022     1.68774     1.66003  0.00263727
        2023     1.69132     1.66004  0.00263601
        2024     1.69555     1.66006  0.00263477
        2025     1.69994     1.66008  0.00263354
        2026     1.70344      1.6601  0.00263233
        2027      1.7048     1.66012  0.00263112
        2028      1.7029     1.66014  0.00262991
        2029      1.6969     1.66016  0.00262867
        2030     1.68626     1.66018  0.00262741
        2031     1.67074     1.66018  0.00262612
        2032     1.65075     1.66018  0.00262483
        2033     1.62807     1.66016  0.00262359
        2034     1.60645     1.66013  0.00262243
        2035     1.59088      1.6601  0.00262137
        2036     1.58507     1.66006  0.00262034
        2037     1.58894     1.66003  0.00261928
        2038     1.59892        1.66  0.00261817
        2039     1.61061     1.65997    0.002617
        2040     1.62103     1.65995  0.00261578
        2041     1.62902     1.65994  0.00261455
        2042     1.63446     1.65993   0.0026133
        2043      1.6375     1.65992  0.00261204
        2044     1.63801     1.65991  0.00261078
        2045     1.63528     1.65989  0.00260954
        2046      1.6283     1.65988  0.00260831
        2047     1.61624     1.65986  0.00260712
        2048     1.59937     1.65983  0.00260601
        2049      1.5799     1.65979  0.00260503
        2050     1.56254     1.65974  0.00260419
        2051      1.5535     1.65969  0.00260344
        2052     1.55649     1.65964  0.00260266
        2053     1.56926     1.65959  0.00260176
        2054     1.58538     1.65956  0.00260075
        2055     1.59955     1.65953  0.00259964
        2056     1.61026     1.65951  0.00259849
        2057     1.61851     1.65949   0.0025973
        2058     1.62552     1.65947  0.00259609
        2059      1.6316     1.65946  0.00259487
        2060     1.63644     1.65944  0.00259363
        2061      1.6396     1.65943  0.00259239
        2062     1.64093     1.65943  0.00259115
        2063     1.64067     1.65942  0.00258991
        2064     1.63946     1.65941  0.00258867
        2065     1.63835      1.6594  0.00258744
        2066     1.63843     1.65939  0.00258621
        2067      1.6402     1.65938  0.00258497
        2068     1.64299     1.65937  0.00258373
        2069     1.64482     1.65936   0.0025825
        2070     1.64297     1.65935  0.00258126
        2071     1.63511     1.65934  0.00258004
        2072      1.6202     1.65932  0.00257886
        2073     1.59913     1.65929  0.00257778
        2074     1.57477     1.65925  0.00257686
        2075     1.55136      1.6592  0.00257615
        2076     1.53333     1.65914  0.00257562
        2077     1.52406     1.65908   0.0025752
        2078     1.52505     1.65901  0.00257477
        2079     1.53598     1.65895  0.00257421
        2080     1.55533      1.6589  0.00257345
        2081     1.58098     1.65887  0.00257249
        2082     1.61061     1.65884  0.00257136
        2083     1.64196     1.65883  0.00257014
        2084     1.67278     1.65884  0.00256891
        2085     1.70085     1.65886  0.00256776
        2086     1.72381     1.65889  0.00256672
        2087     1.73948     1.65893  0.00256578
        2088     1.74631     1.65897  0.00256489
        2089     1.74364     1.65901  0.00256398
        2090     1.73193     1.65905  0.00256299
        2091     1.71259     1.65907  0.00256189
        2092     1.68792     1.65909  0.00256071
        2093     1.66097     1.65909  0.00255948
        2094     1.63535     1.65908  0.00255829
        2095     1.61461     1.65906  0.00255715
        2096     1.60144     1.65903  0.00255608
        2097      1.5971       1.659  0.00255503
        2098     1.60113     1.65897  0.00255396
        2099      1.6119     1.65895  0.00255285
        2100     1.62755     1.65893  0.00255167
        2101     1.64665     1.65893  0.00255047
        2102      1.6683     1.65893  0.00254926
        2103     1.69166     1.65895  0.00254809
        2104     1.71519     1.65897  0.00254702
        2105     1.73662     1.65901  0.00254608
        2106     1.75356     1.65906  0.00254526
        2107     1.76448     1.65911  0.00254455
        2108     1.76915     1.65916  0.00254388
        2109     1.76843     1.65921   0.0025432
        2110     1.76381     1.65926  0.00254248
        2111     1.75711     1.65931  0.00254169
        2112      1.7503     1.65935  0.00254086
        2113     1.74512     1.65939  0.00253998
        2114     1.74249     1.65943  0.00253908
        2115     1.74217     1.65947  0.00253818
        2116      1.7429     1.65951  0.00253729
        2117     1.74323     1.65955   0.0025364
        2118     1.74226     1.65959   0.0025355
        2119     1.73989     1.65962  0.00253459
        2120     1.73658     1.65966  0.00253365
        2121      1.7329     1.65969  0.00253269
        2122     1.72917     1.65973  0.00253171
        2123     1.72569     1.65976  0.00253071
        2124     1.72322     1.65979  0.00252969
        2125     1.72339     1.65982  0.00252868
        2126     1.72827     1.65985  0.00252769
        2127     1.73937     1.65989  0.00252678
        2128     1.75635     1.65993    0.002526
        2129     1.77655     1.65999  0.00252541
        2130     1.79546     1.66005  0.00252502
        2131     1.80812     1.66012   0.0025248
        2132     1.81083     1.66019   0.0025246
        2133     1.80216     1.66026  0.00252429
        2134     1.78303     1.66032  0.00252377
        2135     1.75608     1.66036  0.00252298
        2136     1.72477     1.66039  0.00252198
        2137     1.69267     1.66041  0.00252085
        2138      1.6628     1.66041  0.00251967
        2139     1.63745      1.6604  0.00251851
        2140     1.61812     1.66038  0.00251741
        2141     1.60572     1.66035  0.00251637
        2142     1.60066     1.66032  0.00251535
        2143     1.60291      1.6603  0.00251432
        2144     1.61202     1.66027  0.00251324
        2145     1.62703     1.66026  0.00251212
        2146     1.64663     1.66025  0.00251096
        2147      1.6693     1.66026  0.00250979
        2148     1.69322     1.66027  0.00250867
        2149     1.71621      1.6603  0.00250764
        2150     1.73592     1.66033  0.00250672
        2151     1.75009     1.66037   0.0025059
        2152     1.75695     1.66042  0.00250514
        2153     1.75554     1.66046  0.00250436
        2154     1.74607      1.6605  0.00250352
        2155     1.72995     1.66054  0.00250256
        2156     1.70975     1.66056  0.00250151
        2157     1.68869     1.66057  0.00250038
        2158     1.67006     1.66058  0.00249923
        2159     1.65653     1.66057  0.00249807
        2160     1.64957     1.66057  0.00249692
        2161     1.64928     1.66056  0.00249577
        2162      1.6545     1.66056  0.00249461
        2163     1.66321     1.66056  0.00249346
        2164     1.67306     1.66057  0.00249232
        2165     1.68177     1.66058  0.00249118
        2166     1.68755     1.66059  0.00249006
        2167     1.68926      1.6606  0.00248895
        2168     1.68666     1.66062  0.00248783
        2169     1.68049     1.66062   0.0024867
        2170     1.67229     1.66063  0.00248556
        2171     1.66412     1.66063  0.00248442
        2172     1.65799     1.66063  0.00248327
        2173     1.65557     1.66063  0.00248213
        2174     1.65799     1.66063  0.00248099
        2175     1.66598     1.66063  0.00247985
        2176     1.67992     1.66064  0.00247873
        2177     1.69984     1.66066  0.00247765
        2178     1.72523     1.66069  0.00247669
        2179     1.75474     1.66073  0.00247593
        2180     1.78592     1.66079  0.00247546
        2181     1.81536     1.66086  0.00247534
        2182      1.8392     1.66094  0.00247556
        2183     1.85388     1.66103    0.002476
        2184     1.85682     1.66112  0.00247649
        2185     1.84699      1.6612  0.00247682
        2186     1.82538     1.66128  0.00247682
        2187     1.79519     1.66134  0.00247645
        2188     1.76135     1.66138  0.00247574
        2189     1.72928     1.66142   0.0024748
        2190     1.70311     1.66143  0.00247374
        2191     1.68436     1.66144  0.00247264
        2192     1.67199     1.66145  0.00247151
        2193     1.66366     1.66145  0.00247039
        2194     1.65757     1.66145  0.00246926
        2195     1.65411     1.66145  0.00246814
        2196     1.65622     1.66144  0.00246701
        2197     1.66761     1.66145  0.00246589
        2198     1.68936     1.66146   0.0024648
        2199     1.71799     1.66148  0.00246382
        2200     1.74736     1.66152  0.00246301
        2201     1.77202     1.66157   0.0024624
        2202     1.78869     1.66163  0.00246196
        2203     1.79582     1.66169  0.00246159
        2204     1.79282     1.66175   0.0024612
        2205     1.77966     1.66181  0.00246066
        2206     1.75733     1.66185  0.00245993
        2207     1.72838     1.66188    0.002459
        2208       1.697     1.66189  0.00245793
        2209      1.6683      1.6619  0.00245682
        2210     1.64682     1.66189  0.00245572
        2211       1.635     1.66188  0.00245464
        2212     1.63261     1.66187  0.00245357
        2213     1.63767     1.66185  0.00245248
        2214     1.64806     1.66185  0.00245138
        2215     1.66268     1.66185  0.00245027
        2216      1.6813     1.66186  0.00244918
        2217     1.70348     1.66188  0.00244815
        2218     1.72758     1.66191  0.00244723
        2219     1.75078     1.66195  0.00244645
        2220      1.7699     1.66199  0.00244583
        2221     1.78234     1.66205  0.00244533
        2222     1.78658      1.6621  0.00244487
        2223     1.78241     1.66216  0.00244437
        2224     1.77076     1.66221  0.00244376
        2225     1.75347     1.66225  0.00244301
        2226     1.73302     1.66228  0.00244212
        2227     1.71227      1.6623  0.00244112
        2228     1.69421     1.66232  0.00244007
        2229     1.68149     1.66233  0.00243899
        2230     1.67569     1.66233   0.0024379
        2231     1.67672     1.66234  0.00243682
        2232     1.68271     1.66235  0.00243575
        2233     1.69064     1.66236  0.00243469
        2234     1.69754     1.66238  0.00243365
        2235     1.70167     1.66239  0.00243262
        2236     1.70284     1.66241   0.0024316
        2237     1.70173     1.66243  0.00243058
        2238     1.69876     1.66245  0.00242955
        2239     1.69351     1.66246   0.0024285
        2240     1.68532     1.66247  0.00242744
        2241     1.67443     1.66247  0.00242636
        2242     1.66233     1.66247  0.00242528
        2243     1.65078     1.66247   0.0024242
        2244     1.64025     1.66246  0.00242314
        2245     1.62957     1.66244  0.00242211
        2246     1.61716     1.66242  0.00242111
        2247     1.60218      1.6624  0.00242018
        2248     1.58455     1.66236  0.00241936
        2249     1.56425     1.66232  0.00241867
        2250     1.54122     1.66227   0.0024182
        2251     1.51597      1.6622    0.002418
        2252     1.49051     1.66212  0.00241812
        2253     1.46838     1.66204  0.00241858
        2254     1.45328     1.66195  0.00241928
        2255     1.44716     1.66185  0.00242008
        2256     1.44915     1.66176  0.00242084
        2257     1.45619     1.66167  0.00242148
        2258     1.46477     1.66158  0.00242198
        2259      1.4723     1.66149  0.00242236
        2260     1.47791     1.66141  0.00242265
        2261     1.48266     1.66133  0.00242287
        2262     1.48912     1.66126  0.00242299
        2263     1.50017     1.66119  0.00242297
        2264     1.51769     1.66112  0.00242272
        2265     1.54171     1.66107  0.00242223
        2266     1.57038     1.66103  0.00242149
        2267     1.60042       1.661  0.00242057
        2268     1.62805     1.66099  0.00241955
        2269     1.64976     1.66098  0.00241848
        2270     1.66299     1.66099  0.00241742
        2271     1.66675     1.66099  0.00241636
        2272     1.66184     1.66099  0.00241529
        2273     1.65086     1.66098  0.00241423
        2274     1.63759     1.66097  0.00241319
        2275     1.62574     1.66096  0.00241218
        2276     1.61755     1.66094   0.0024112
        2277      1.6134     1.66092  0.00241023
        2278     1.61281      1.6609  0.00240926
        2279     1.61556     1.66088  0.00240829
        2280     1.62169     1.66086  0.00240729
        2281     1.63098     1.66085  0.00240627
        2282     1.64276     1.66084  0.00240523
        2283     1.65638     1.66084  0.00240418
        2284      1.6716     1.66084  0.00240313
        2285     1.68843     1.66085  0.00240211
        2286     1.70622     1.66087  0.00240114
        2287      1.7228      1.6609  0.00240024
        2288     1.73455     1.66093  0.00239941
        2289     1.73765     1.66097   0.0023986
        2290     1.72949       1.661  0.00239774
        2291     1.70946     1.66102  0.00239678
        2292     1.67914     1.66103  0.00239575
        2293     1.64209     1.66102  0.00239472
        2294     1.60343     1.66099  0.00239381
        2295      1.5692     1.66095   0.0023931
        2296     1.54516      1.6609  0.00239259
        2297     1.53517     1.66085  0.00239217
        2298     1.53993     1.66079  0.00239171
        2299     1.55679     1.66075   0.0023911
        2300     1.58095     1.66071  0.00239031
        2301     1.60737     1.66069  0.00238938
        2302     1.63258     1.66068  0.00238838
        2303     1.65514     1.66068  0.00238734
        2304     1.67526     1.66068  0.00238631
        2305     1.69365      1.6607  0.00238532
        2306     1.71063     1.66072  0.00238438
        2307     1.72589     1.66075  0.00238352
        2308     1.73869     1.66078  0.00238272
        2309     1.74816     1.66082  0.00238199
        2310     1.75359     1.66086   0.0023813
        2311     1.75434      1.6609  0.00238061
        2312     1.74988     1.66094  0.00237989
        2313     1.73995     1.66097  0.00237911
        2314     1.72472       1.661  0.00237824
        2315      1.7052     1.66102  0.00237729
        2316     1.68341     1.66103  0.00237629
        2317     1.66212     1.66103  0.00237526
        2318     1.64416     1.66102  0.00237425
        2319     1.63145     1.66101  0.00237326
        2320     1.62434     1.66099  0.00237229
        2321     1.62145     1.66098  0.00237133
        2322     1.62035     1.66096  0.00237037
        2323     1.61858     1.66094  0.00236942
        2324     1.61477     1.66092  0.00236848
        2325     1.60921      1.6609  0.00236757
        2326     1.60341     1.66087  0.00236668
        2327     1.59927     1.66085  0.00236581
        2328     1.59801     1.66082  0.00236495
        2329     1.59978     1.66079  0.00236408
        2330     1.60402     1.66077  0.00236319
        2331     1.60987     1.66075  0.00236228
        2332     1.61667     1.66073  0.00236134
        2333      1.6239     1.66071  0.00236038
        2334     1.63091      1.6607   0.0023594
        2335      1.6368     1.66069  0.00235841
        2336     1.64078     1.66068  0.00235742
        2337     1.64266     1.66067  0.00235642
        2338     1.64281     1.66067  0.00235543
        2339     1.64135     1.66066  0.00235444
        2340     1.63748     1.66065  0.00235345
        2341     1.62983     1.66063  0.00235248
        2342     1.61794     1.66062  0.00235155
        2343     1.60356     1.66059  0.00235067
        2344     1.59016     1.66056  0.00234986
        2345     1.58071     1.66053   0.0023491
        2346     1.57574     1.66049  0.00234838
        2347     1.57401     1.66045  0.00234767
        2348     1.57458     1.66042  0.00234695
        2349     1.57785     1.66038  0.00234622
        2350     1.58464     1.66035  0.00234544
        2351     1.59489     1.66032  0.00234461
        2352     1.60756      1.6603  0.00234372
        2353      1.6212     1.66028  0.00234278
        2354     1.63447     1.66027  0.00234181
        2355     1.64631     1.66027  0.00234083
        2356      1.6562     1.66027  0.00233983
        2357     1.66436     1.66027  0.00233884
        2358     1.67159     1.66027  0.00233785
        2359     1.67865     1.66028  0.00233688
        2360     1.68585     1.66029  0.00233591
        2361     1.69287      1.6603  0.00233496
        2362     1.69898     1.66032  0.00233403
        2363     1.70341     1.66034  0.00233311
        2364      1.7056     1.66036  0.00233221
        2365     1.70531     1.66038   0.0023313
        2366     1.70246     1.66039  0.00233038
        2367     1.69705     1.66041  0.00232945
        2368     1.68926     1.66042  0.00232849
        2369     1.68035     1.66043  0.00232753
        2370      1.6733     1.66044  0.00232655
        2371     1.67202     1.66044  0.00232558
        2372     1.67847     1.66045  0.00232461
        2373     1.69032     1.66046  0.00232366
        2374     1.70198     1.66048  0.00232275
        2375     1.70819      1.6605  0.00232186
        2376     1.70652     1.66052  0.00232096
        2377     1.69777     1.66053  0.00232004
        2378     1.68463     1.66054  0.00231908
        2379     1.66987     1.66055  0.00231811
        2380     1.65473     1.66055  0.00231714
        2381     1.63841     1.66054  0.00231619
        2382      1.6189     1.66052  0.00231528
        2383      1.5949     1.66049  0.00231447
        2384     1.56759     1.66045  0.00231383
        2385     1.54126      1.6604   0.0023134
        2386     1.52215     1.66034  0.00231315
        2387     1.51588     1.66028  0.00231298
        2388     1.52534     1.66023   0.0023127
        2389     1.54995     1.66018  0.00231219
        2390     1.58646     1.66015  0.00231143
        2391     1.63004     1.66014   0.0023105
        2392     1.67538     1.66014  0.00230954
        2393     1.71742     1.66017   0.0023087
        2394     1.75217     1.66021  0.00230805
        2395     1.77705     1.66026  0.00230761
        2396     1.79119     1.66031  0.00230729
        2397     1.79552     1.66037  0.00230702
        2398     1.79277     1.66042  0.00230671
        2399     1.78699     1.66047  0.00230636
        2400      1.7823     1.66052  0.00230595
        2401     1.78114     1.66058  0.00230554
        2402     1.78303     1.66063  0.00230514
        2403     1.78492     1.66068  0.00230477
        2404     1.78309     1.66073  0.00230437
        2405     1.77526     1.66078   0.0023039
        2406     1.76168     1.66082  0.00230333
        2407     1.74475     1.66085  0.00230263
        2408     1.72776     1.66088  0.00230185
        2409     1.71309      1.6609  0.00230099
        2410     1.70105     1.66092   0.0023001
        2411     1.69019     1.66093  0.00229918
        2412     1.67913     1.66094  0.00229823
        2413     1.66874     1.66094  0.00229728
        2414     1.66247     1.66094  0.00229633
        2415     1.66366     1.66094  0.00229538
        2416     1.67242     1.66095  0.00229444
        2417     1.68582     1.66096  0.00229351
        2418     1.70049     1.66098  0.00229262
        2419     1.71441       1.661  0.00229178
        2420      1.7268     1.66102  0.00229099
        2421      1.7373     1.66106  0.00229026
        2422     1.74548     1.66109  0.00228958
        2423     1.75057     1.66113  0.00228894
        2424     1.75155     1.66117   0.0022883
        2425     1.74749      1.6612  0.00228763
        2426     1.73792     1.66123  0.00228691
        2427     1.72307     1.66126   0.0022861
        2428     1.70405     1.66128  0.00228523
        2429     1.68294     1.66128  0.00228431
        2430     1.66268     1.66129  0.00228337
        2431     1.64639     1.66128  0.00228244
        2432     1.63612     1.66127  0.00228152
        2433      1.6319     1.66126  0.00228062
        2434     1.63222     1.66124  0.00227971
        2435     1.63528     1.66123   0.0022788
        2436     1.63972     1.66123  0.00227788
        2437     1.64472     1.66122  0.00227696
        2438      1.6501     1.66121  0.00227603
        2439     1.65608     1.66121  0.00227509
        2440      1.6631     1.66121  0.00227416
        2441     1.67139     1.66122  0.00227323
        2442     1.68062     1.66122  0.00227232
        2443     1.68988     1.66124  0.00227142
        2444     1.69798     1.66125  0.00227054
        2445     1.70381     1.66127  0.00226968
        2446     1.70704     1.66129  0.00226882
        2447     1.70882     1.66131  0.00226798
        2448     1.71209     1.66133  0.00226715
        2449     1.72033     1.66135  0.00226635
        2450     1.73499     1.66138  0.00226563
        2451     1.75388     1.66142  0.00226502
        2452     1.77216     1.66146  0.00226454
        2453     1.78503     1.66152  0.00226418
        2454     1.78967     1.66157  0.00226386
        2455     1.78537     1.66162   0.0022635
        2456     1.77273     1.66166  0.00226303
        2457       1.753      1.6617  0.00226241
        2458     1.72751     1.66173  0.00226165
        2459      1.6976     1.66174  0.00226078
        2460     1.66481     1.66174  0.00225986
        2461     1.63114     1.66173  0.00225898
        2462     1.59898      1.6617   0.0022582
        2463     1.57056     1.66167  0.00225759
        2464     1.54721     1.66162  0.00225715
        2465     1.52909     1.66157  0.00225687
        2466     1.51579     1.66151  0.00225673
        2467     1.50704     1.66145  0.00225669
        2468     1.50294     1.66138  0.00225669
        2469     1.50369     1.66132  0.00225668
        2470      1.5094     1.66126   0.0022566
        2471     1.52023      1.6612  0.00225641
        2472      1.5361     1.66115  0.00225606
        2473      1.5562     1.66111  0.00225555
        2474     1.57854     1.66107  0.00225489
        2475     1.60026     1.66105  0.00225411
        2476     1.61838     1.66103  0.00225326
        2477     1.63054     1.66102  0.00225239
        2478     1.63552     1.66101   0.0022515
        2479      1.6334       1.661  0.00225062
        2480     1.62546     1.66098  0.00224976
        2481     1.61386     1.66096  0.00224893
        2482     1.60124     1.66094  0.00224816
        2483     1.59049     1.66091  0.00224743
        2484     1.58461     1.66088  0.00224673
        2485     1.58634     1.66085  0.00224603
        2486     1.59734     1.66083  0.00224527
        2487     1.61729     1.66081  0.00224444
        2488      1.6435      1.6608  0.00224355
        2489     1.67155     1.66081  0.00224265
        2490     1.69668     1.66082  0.00224179
        2491     1.71514     1.66084    0.002241
        2492     1.72488     1.66087  0.00224025
        2493      1.7253     1.66089   0.0022395
        2494     1.71667     1.66092  0.00223871
        2495     1.69969     1.66093  0.00223787
        2496     1.67548     1.66094  0.00223698
        2497     1.64577     1.66093  0.00223609
        2498     1.61296     1.66091  0.00223528
        2499     1.58008     1.66088  0.00223462
        2500      1.5506     1.66083  0.00223416
        2501     1.52829     1.66078   0.0022339
        2502     1.51667     1.66072  0.00223375
        2503     1.51799     1.66067  0.00223358
        2504     1.53204     1.66062  0.00223328
        2505     1.55609     1.66057  0.00223278
        2506     1.58599     1.66054  0.00223209
        2507     1.61757     1.66053  0.00223126
        2508     1.64762     1.66052  0.00223038
        2509     1.67417     1.66053   0.0022295
        2510     1.69642     1.66054  0.00222865
        2511     1.71438     1.66056  0.00222787
        2512     1.72823     1.66059  0.00222714
        2513     1.73778     1.66062  0.00222647
        2514     1.74223     1.66065  0.00222582
        2515     1.74053     1.66069  0.00222516
        2516     1.73217     1.66071  0.00222446
        2517      1.7176     1.66074  0.00222369
        2518     1.69811     1.66075  0.00222286
        2519     1.67549     1.66076  0.00222198
        2520     1.65228     1.66075   0.0022211
        2521     1.63228     1.66074  0.00222025
        2522     1.62003     1.66073  0.00221943
        2523     1.61926     1.66071  0.00221861
        2524     1.63127      1.6607  0.00221776
        2525     1.65435      1.6607  0.00221689
        2526     1.68455      1.6607  0.00221603
        2527     1.71684     1.66073  0.00221526
        2528     1.74601     1.66076  0.00221464
        2529     1.76717      1.6608  0.00221417
        2530     1.77652     1.66085  0.00221376
        2531     1.77262     1.66089  0.00221333
        2532     1.75741     1.66093  0.00221278
        2533     1.73612     1.66096  0.00221211
        2534     1.71557     1.66098  0.00221134
        2535     1.70129       1.661  0.00221053
        2536     1.69553     1.66101   0.0022097
        2537     1.69723     1.66103  0.00220887
        2538     1.70352     1.66104  0.00220806
        2539     1.71131     1.66106  0.00220728
        2540     1.71794     1.66108  0.00220653
        2541     1.72143     1.66111  0.00220579
        2542     1.72064     1.66113  0.00220504
        2543     1.71559     1.66115  0.00220428
        2544     1.70764     1.66117  0.00220349
        2545     1.69912     1.66119  0.00220267
        2546     1.69229      1.6612  0.00220184
        2547     1.68832     1.66121    0.002201
        2548     1.68693     1.66122  0.00220016
        2549      1.6872     1.66123  0.00219932
        2550     1.68838     1.66124  0.00219849
        2551     1.69021     1.66125  0.00219766
        2552     1.69239     1.66126  0.00219683
        2553     1.69429     1.66128  0.00219601
        2554       1.695     1.66129  0.00219519
        2555      1.6934      1.6613  0.00219436
        2556     1.68818     1.66131  0.00219353
        2557     1.67822     1.66132  0.00219268
        2558     1.66333     1.66132  0.00219182
        2559     1.64471     1.66131  0.00219098
        2560     1.62466      1.6613  0.00219017
        2561     1.60576     1.66128  0.00218942
        2562     1.58996     1.66125  0.00218874
        2563      1.5779     1.66122  0.00218813
        2564     1.56868     1.66118  0.00218757
        2565     1.56041     1.66114  0.00218707
        2566     1.55117      1.6611  0.00218664
        2567     1.53998     1.66105   0.0021863
        2568     1.52703       1.661  0.00218607
        2569     1.51358     1.66094  0.00218597
        2570     1.50167     1.66088    0.002186
        2571     1.49429     1.66082  0.00218611
        2572     1.49504     1.66075  0.00218621
        2573     1.50649     1.66069  0.00218618
        2574     1.52802     1.66064  0.00218594
        2575     1.55525      1.6606  0.00218548
        2576     1.58203     1.66057  0.00218484
        2577      1.6036     1.66055   0.0021841
        2578     1.61838     1.66053  0.00218332
        2579      1.6279     1.66052  0.00218251
        2580      1.6351     1.66051  0.00218168
        2581      1.6422      1.6605  0.00218085
        2582      1.6493      1.6605  0.00218001
        2583     1.65475     1.66049  0.00217917
        2584     1.65682     1.66049  0.00217832
        2585     1.65536     1.66049  0.00217748
        2586     1.65183     1.66049  0.00217664
        2587     1.64805     1.66048  0.00217581
        2588     1.64473     1.66048  0.00217497
        2589     1.64166     1.66047  0.00217415
        2590     1.63866     1.66046  0.00217332
        2591     1.63569     1.66045  0.00217251
        2592     1.63181     1.66044   0.0021717
        2593      1.6245     1.66043   0.0021709
        2594     1.61055     1.66041  0.00217015
        2595     1.58778     1.66038  0.00216949
        2596     1.55648     1.66034  0.00216903
        2597     1.51985     1.66028  0.00216887
        2598     1.48356     1.66022   0.0021691
        2599     1.45454     1.66014  0.00216971
        2600     1.43927     1.66005  0.00217054
        2601     1.44202     1.65997  0.00217132
        2602     1.46343     1.65989   0.0021718
        2603         1.5     1.65983  0.00217183
        2604     1.54516     1.65979  0.00217144
        2605     1.59148     1.65976  0.00217077
        2606     1.63285     1.65975  0.00216996
        2607     1.66539     1.65975  0.00216913
        2608     1.68734     1.65976  0.00216832
        2609     1.69852     1.65978  0.00216754
        2610     1.69991     1.65979  0.00216677
        2611     1.69349     1.65981  0.00216598
        2612     1.68198     1.65982  0.00216516
        2613     1.66845     1.65982  0.00216434
        2614     1.65585     1.65982  0.00216351
        2615     1.64668     1.65981  0.00216269
        2616     1.64282     1.65981  0.00216187
        2617     1.64534      1.6598  0.00216105
        2618     1.65428      1.6598  0.00216023
        2619     1.66842      1.6598  0.00215941
        2620     1.68473     1.65981   0.0021586
        2621     1.69854     1.65983  0.00215783
        2622     1.70423     1.65984  0.00215707
        2623       1.697     1.65986   0.0021563
        2624     1.67506     1.65986  0.00215548
        2625     1.64096     1.65986  0.00215467
        2626     1.60068     1.65983  0.00215397
        2627     1.56115      1.6598  0.00215348
        2628      1.5282     1.65975  0.00215324
        2629     1.50618     1.65969  0.00215321
        2630     1.49751     1.65963  0.00215328
        2631     1.50141     1.65957   0.0021533
        2632     1.51363     1.65951   0.0021532
        2633     1.52826     1.65946  0.00215295
        2634     1.54045     1.65941  0.00215261
        2635     1.54824     1.65937  0.00215221
        2636      1.5528     1.65933  0.00215177
        2637     1.55742     1.65929   0.0021513
        2638     1.56595     1.65926  0.00215078
        2639     1.58066     1.65923  0.00215017
        2640      1.6009     1.65921  0.00214947
        2641     1.62356     1.65919   0.0021487
        2642     1.64496     1.65919  0.00214789
        2643     1.66241     1.65919  0.00214708
        2644     1.67467     1.65919  0.00214627
        2645     1.68177      1.6592  0.00214548
        2646      1.6845     1.65921  0.00214469
        2647     1.68401     1.65922   0.0021439
        2648     1.68133     1.65923  0.00214311
        2649     1.67701     1.65924  0.00214231
        2650       1.671     1.65924   0.0021415
        2651     1.66281     1.65924   0.0021407
        2652     1.65199     1.65924  0.00213989
        2653     1.63839     1.65923   0.0021391
        2654     1.62253     1.65922  0.00213834
        2655     1.60592      1.6592  0.00213763
        2656     1.59124     1.65917  0.00213697
        2657     1.58192     1.65914  0.00213637
        2658     1.58059     1.65911  0.00213577
        2659     1.58726     1.65909  0.00213514
