#     BLOCK:  ACTUAL_PE:     PE_AVE:      ERROR:
        2043    -5.01931    -5.03996  0.00254934
        2044    -5.01652    -5.03995  0.00254812
        2045    -5.00964    -5.03994  0.00254691
        2046    -4.99687    -5.03991  0.00254575
        2047    -4.98054    -5.03989  0.00254468
        2048    -4.96097    -5.03985  0.00254373
        2049    -4.94277     -5.0398  0.00254293
        2050    -4.93331    -5.03975  0.00254222
        2051    -4.93632     -5.0397  0.00254148
        2052    -4.94984    -5.03965  0.00254061
        2053    -4.96659    -5.03962  0.00253963
        2054    -4.98184    -5.03959  0.00253855
        2055    -4.99254    -5.03957  0.00253741
        2056    -5.00051    -5.03955  0.00253625
        2057    -5.00852    -5.03953  0.00253506
        2058    -5.01325    -5.03952  0.00253386
        2059     -5.0184    -5.03951  0.00253265
        2060     -5.0205     -5.0395  0.00253144
        2061    -5.02121    -5.03949  0.00253023
        2062    -5.02106    -5.03948  0.00252902
        2063    -5.02024    -5.03947  0.00252781
        2064    -5.01844    -5.03946   0.0025266
        2065    -5.01892    -5.03945   0.0025254
        2066    -5.02087    -5.03944  0.00252419
        2067    -5.02454    -5.03944  0.00252298
        2068     -5.0267    -5.03943  0.00252177
        2069    -5.02471    -5.03942  0.00252056
        2070    -5.01631    -5.03941  0.00251937
        2071    -5.00135    -5.03939  0.00251822
        2072    -4.98085    -5.03937  0.00251716
        2073    -4.95652    -5.03933  0.00251626
        2074    -4.93388    -5.03928  0.00251557
        2075    -4.91534    -5.03922  0.00251506
        2076    -4.90537    -5.03915  0.00251468
        2077    -4.90638    -5.03909  0.00251428
        2078    -4.91725    -5.03903  0.00251375
        2079    -4.93674    -5.03898  0.00251302
        2080    -4.96327    -5.03894  0.00251208
        2081    -4.99364    -5.03892  0.00251097
        2082    -5.02405    -5.03891  0.00250977
        2083    -5.05559    -5.03892  0.00250858
        2084    -5.08333    -5.03894  0.00250747
        2085    -5.10596    -5.03898  0.00250647
        2086     -5.1222    -5.03902  0.00250558
        2087    -5.13072    -5.03906  0.00250477
        2088    -5.12819     -5.0391  0.00250393
        2089    -5.11503    -5.03914    0.002503
        2090    -5.09528    -5.03917  0.00250195
        2091    -5.07075    -5.03918  0.00250079
        2092    -5.04343    -5.03918   0.0024996
        2093    -5.01836    -5.03917  0.00249843
        2094    -4.99762    -5.03915  0.00249731
        2095    -4.98334    -5.03913  0.00249626
        2096    -4.97965     -5.0391  0.00249523
        2097    -4.98515    -5.03907  0.00249417
        2098    -4.99592    -5.03905  0.00249307
        2099    -5.01166    -5.03904  0.00249192
        2100    -5.03065    -5.03903  0.00249073
        2101     -5.0531    -5.03904  0.00248956
        2102    -5.07578    -5.03906  0.00248843
        2103    -5.09899    -5.03909  0.00248741
        2104    -5.12118    -5.03913  0.00248654
        2105    -5.13836    -5.03917   0.0024858
        2106    -5.14899    -5.03923  0.00248517
        2107    -5.15254    -5.03928  0.00248457
        2108    -5.15156    -5.03933  0.00248396
        2109    -5.14592    -5.03938   0.0024833
        2110    -5.13879    -5.03943  0.00248257
        2111    -5.13096    -5.03947  0.00248177
        2112    -5.12511    -5.03951  0.00248093
        2113     -5.1222    -5.03955  0.00248006
        2114    -5.12304    -5.03959   0.0024792
        2115    -5.12417    -5.03963  0.00247835
        2116    -5.12426    -5.03967  0.00247751
        2117    -5.12344    -5.03971  0.00247665
        2118    -5.12148    -5.03975  0.00247578
        2119    -5.11858    -5.03979  0.00247489
        2120    -5.11503    -5.03982  0.00247398
        2121     -5.1116    -5.03986  0.00247305
        2122    -5.10792    -5.03989  0.00247209
        2123    -5.10489    -5.03992  0.00247111
        2124    -5.10447    -5.03995  0.00247014
        2125    -5.10849    -5.03998  0.00246919
        2126    -5.11944    -5.04002  0.00246831
        2127     -5.1369    -5.04007  0.00246757
        2128    -5.15725    -5.04012  0.00246702
        2129    -5.17558    -5.04018  0.00246668
        2130    -5.18742    -5.04025  0.00246649
        2131    -5.19037    -5.04032  0.00246634
        2132    -5.18163    -5.04039  0.00246608
        2133    -5.16322    -5.04045  0.00246559
        2134    -5.13544    -5.04049  0.00246484
        2135    -5.10317    -5.04052  0.00246386
        2136    -5.07104    -5.04054  0.00246275
        2137    -5.04271    -5.04054  0.00246159
        2138    -5.01729    -5.04053  0.00246047
        2139    -4.99778    -5.04051   0.0024594
        2140    -4.98568    -5.04048  0.00245838
        2141    -4.98077    -5.04045  0.00245739
        2142     -4.9823    -5.04043  0.00245639
        2143    -4.99237     -5.0404  0.00245535
        2144    -5.00715    -5.04039  0.00245425
        2145    -5.02728    -5.04038  0.00245312
        2146    -5.05018    -5.04039  0.00245198
        2147    -5.07467     -5.0404  0.00245089
        2148    -5.09825    -5.04043   0.0024499
        2149    -5.11868    -5.04046  0.00244903
        2150    -5.13295    -5.04051  0.00244827
        2151    -5.14017    -5.04055  0.00244757
        2152    -5.13843     -5.0406  0.00244685
        2153    -5.12826    -5.04064  0.00244605
        2154    -5.11167    -5.04067  0.00244514
        2155    -5.09171     -5.0407  0.00244412
        2156    -5.07013    -5.04071  0.00244302
        2157    -5.05163    -5.04072   0.0024419
        2158    -5.03845    -5.04071  0.00244077
        2159    -5.03043    -5.04071  0.00243964
        2160    -5.03143    -5.04071  0.00243851
        2161    -5.03647     -5.0407  0.00243739
        2162    -5.04518    -5.04071  0.00243626
        2163    -5.05546    -5.04071  0.00243514
        2164    -5.06369    -5.04072  0.00243404
        2165    -5.06969    -5.04074  0.00243295
        2166    -5.07126    -5.04075  0.00243187
        2167    -5.06786    -5.04076  0.00243078
        2168    -5.06233    -5.04077  0.00242968
        2169     -5.0537    -5.04078  0.00242857
        2170    -5.04463    -5.04078  0.00242745
        2171    -5.03825    -5.04078  0.00242633
        2172     -5.0362    -5.04078  0.00242521
        2173    -5.03903    -5.04078   0.0024241
        2174    -5.04654    -5.04078  0.00242299
        2175    -5.06001    -5.04079  0.00242189
        2176    -5.08069    -5.04081  0.00242084
        2177    -5.10571    -5.04084  0.00241992
        2178    -5.13537    -5.04088  0.00241919
        2179    -5.16586    -5.04094  0.00241876
        2180     -5.1954    -5.04101  0.00241869
        2181    -5.21963    -5.04109  0.00241897
        2182     -5.2354    -5.04118   0.0024195
        2183    -5.23842    -5.04127  0.00242008
        2184    -5.22796    -5.04135  0.00242048
        2185    -5.20708    -5.04143  0.00242056
        2186    -5.17598    -5.04149  0.00242023
        2187     -5.1409    -5.04154  0.00241955
        2188    -5.10813    -5.04157  0.00241864
        2189    -5.08295    -5.04159  0.00241761
        2190    -5.06508     -5.0416  0.00241653
        2191     -5.0526     -5.0416  0.00241543
        2192    -5.04548     -5.0416  0.00241433
        2193     -5.0391     -5.0416  0.00241323
        2194    -5.03622     -5.0416  0.00241213
        2195    -5.03836     -5.0416  0.00241103
        2196    -5.04982     -5.0416  0.00240994
        2197     -5.0715    -5.04162  0.00240888
        2198    -5.09977    -5.04164  0.00240793
        2199    -5.12903    -5.04168  0.00240716
        2200    -5.15371    -5.04173   0.0024066
        2201    -5.17028    -5.04179  0.00240622
        2202    -5.17776    -5.04185  0.00240592
        2203    -5.17508    -5.04191  0.00240559
        2204    -5.16339    -5.04197  0.00240513
        2205    -5.14094    -5.04201  0.00240445
        2206    -5.11144    -5.04205  0.00240357
        2207    -5.08112    -5.04206  0.00240255
        2208    -5.05366    -5.04207  0.00240146
        2209    -5.03205    -5.04206  0.00240038
        2210    -5.02057    -5.04205  0.00239931
        2211    -5.01804    -5.04204  0.00239825
        2212     -5.0234    -5.04204  0.00239718
        2213    -5.03308    -5.04203   0.0023961
        2214    -5.04676    -5.04203  0.00239502
        2215    -5.06657    -5.04204  0.00239397
        2216    -5.08943    -5.04207  0.00239298
        2217    -5.11385     -5.0421  0.00239212
        2218    -5.13723    -5.04214  0.00239143
        2219    -5.15544    -5.04219   0.0023909
        2220    -5.16614    -5.04225  0.00239047
        2221    -5.16992    -5.04231  0.00239009
        2222    -5.16672    -5.04236  0.00238967
        2223     -5.1545    -5.04241  0.00238912
        2224    -5.13644    -5.04245  0.00238842
        2225     -5.1152    -5.04249  0.00238757
        2226    -5.09501    -5.04251  0.00238662
        2227    -5.07753    -5.04253   0.0023856
        2228    -5.06394    -5.04254  0.00238455
        2229    -5.05768    -5.04254  0.00238349
        2230    -5.05853    -5.04255  0.00238243
        2231    -5.06534    -5.04256  0.00238138
        2232    -5.07453    -5.04257  0.00238036
        2233    -5.08109    -5.04259  0.00237935
        2234    -5.08418    -5.04261  0.00237836
        2235    -5.08498    -5.04263  0.00237737
        2236    -5.08385    -5.04265  0.00237638
        2237    -5.07989    -5.04266  0.00237538
        2238    -5.07533    -5.04268  0.00237436
        2239    -5.06716    -5.04269  0.00237333
        2240    -5.05587     -5.0427  0.00237227
        2241    -5.04426     -5.0427  0.00237121
        2242    -5.03298    -5.04269  0.00237016
        2243    -5.02178    -5.04268  0.00236912
        2244    -5.01137    -5.04267  0.00236811
        2245    -4.99857    -5.04265  0.00236713
        2246    -4.98496    -5.04262  0.00236622
        2247    -4.96703    -5.04259  0.00236541
        2248    -4.94691    -5.04255  0.00236474
        2249    -4.92297    -5.04249  0.00236428
        2250    -4.89687    -5.04243  0.00236412
        2251    -4.87165    -5.04235  0.00236428
        2252    -4.85048    -5.04227  0.00236477
        2253     -4.8354    -5.04218   0.0023655
        2254    -4.82965    -5.04208  0.00236633
        2255     -4.8317    -5.04199  0.00236712
        2256    -4.83885     -5.0419  0.00236778
        2257     -4.8476    -5.04181   0.0023683
        2258    -4.85548    -5.04173  0.00236869
        2259    -4.85964    -5.04165  0.00236901
        2260    -4.86376    -5.04157  0.00236927
        2261    -4.87016     -5.0415  0.00236943
        2262    -4.88014    -5.04142  0.00236946
        2263    -4.89824    -5.04136  0.00236926
        2264    -4.92146    -5.04131   0.0023688
        2265       -4.95    -5.04127   0.0023681
        2266    -4.98011    -5.04124  0.00236721
        2267    -5.00809    -5.04123  0.00236621
        2268    -5.02993    -5.04122  0.00236517
        2269    -5.04202    -5.04122  0.00236413
        2270    -5.04587    -5.04122  0.00236309
        2271    -5.04049    -5.04122  0.00236205
        2272    -5.02926    -5.04122  0.00236101
        2273    -5.01605    -5.04121     0.00236
        2274    -5.00378    -5.04119  0.00235902
        2275    -4.99652    -5.04117  0.00235807
        2276    -4.99243    -5.04115  0.00235713
        2277    -4.99144    -5.04113  0.00235619
        2278    -4.99358    -5.04111  0.00235525
        2279    -4.99943    -5.04109  0.00235429
        2280    -5.00893    -5.04107   0.0023533
        2281    -5.02059    -5.04107  0.00235228
        2282    -5.03405    -5.04106  0.00235125
        2283    -5.04984    -5.04107  0.00235023
        2284    -5.06697    -5.04108  0.00234923
        2285    -5.08563     -5.0411  0.00234828
        2286    -5.10273    -5.04112  0.00234741
        2287    -5.11517    -5.04116   0.0023466
        2288    -5.11874    -5.04119  0.00234582
        2289       -5.11    -5.04122  0.00234499
        2290    -5.08986    -5.04124  0.00234406
        2291    -5.05827    -5.04125  0.00234305
        2292     -5.0209    -5.04124  0.00234205
        2293    -4.98126    -5.04121  0.00234117
        2294    -4.94621    -5.04117  0.00234052
        2295    -4.92177    -5.04112  0.00234007
        2296     -4.9122    -5.04106  0.00233973
        2297    -4.91654    -5.04101  0.00233934
        2298    -4.93345    -5.04096  0.00233879
        2299    -4.95809    -5.04093  0.00233805
        2300    -4.98473     -5.0409  0.00233716
        2301    -5.01076    -5.04089  0.00233618
        2302    -5.03374    -5.04089  0.00233517
        2303    -5.05348    -5.04089  0.00233416
        2304    -5.07229    -5.04091  0.00233319
        2305    -5.08852    -5.04093  0.00233227
        2306    -5.10459    -5.04095  0.00233142
        2307    -5.11683    -5.04099  0.00233064
        2308      -5.125    -5.04102  0.00232991
        2309    -5.13093    -5.04106  0.00232923
        2310    -5.13217     -5.0411  0.00232856
        2311    -5.12791    -5.04114  0.00232785
        2312    -5.11815    -5.04117  0.00232708
        2313    -5.10227     -5.0412  0.00232623
        2314    -5.08294    -5.04122  0.00232529
        2315    -5.06084    -5.04123   0.0023243
        2316    -5.03983    -5.04122   0.0023233
        2317    -5.02144    -5.04122  0.00232231
        2318    -5.00841     -5.0412  0.00232135
        2319     -5.0017    -5.04118  0.00232041
        2320    -4.99944    -5.04117  0.00231948
        2321    -4.99911    -5.04115  0.00231856
        2322    -4.99713    -5.04113  0.00231763
        2323    -4.99391    -5.04111  0.00231673
        2324    -4.98823    -5.04109  0.00231584
        2325     -4.9814    -5.04106  0.00231499
        2326    -4.97687    -5.04103  0.00231416
        2327    -4.97635    -5.04101  0.00231333
        2328    -4.97772    -5.04098  0.00231249
        2329    -4.98338    -5.04095  0.00231163
        2330    -4.98913    -5.04093  0.00231075
        2331    -4.99702    -5.04091  0.00230983
        2332    -5.00443     -5.0409   0.0023089
        2333    -5.01134    -5.04088  0.00230794
        2334    -5.01698    -5.04087  0.00230698
        2335    -5.02037    -5.04087    0.002306
        2336    -5.02223    -5.04086  0.00230503
        2337    -5.02251    -5.04085  0.00230406
        2338    -5.02143    -5.04084  0.00230309
        2339    -5.01754    -5.04083  0.00230212
        2340    -5.01027    -5.04082  0.00230118
        2341    -4.99936     -5.0408  0.00230026
        2342    -4.98415    -5.04078  0.00229941
        2343    -4.97177    -5.04075  0.00229862
        2344    -4.96261    -5.04071  0.00229788
        2345    -4.95867    -5.04068  0.00229716
        2346    -4.95657    -5.04064  0.00229646
        2347    -4.95694    -5.04061  0.00229576
        2348    -4.96073    -5.04057  0.00229504
        2349    -4.96734    -5.04054  0.00229427
        2350    -4.97719    -5.04051  0.00229345
        2351    -4.98991    -5.04049  0.00229258
        2352    -5.00344    -5.04048  0.00229166
        2353     -5.0169    -5.04047  0.00229071
        2354    -5.02904    -5.04046  0.00228974
        2355    -5.03979    -5.04046  0.00228877
        2356    -5.04696    -5.04047   0.0022878
        2357    -5.05259    -5.04047  0.00228683
        2358    -5.05946    -5.04048  0.00228588
        2359    -5.06575    -5.04049  0.00228493
        2360    -5.07281     -5.0405    0.002284
        2361    -5.07744    -5.04052  0.00228309
        2362    -5.08235    -5.04054  0.00228219
        2363    -5.08486    -5.04055   0.0022813
        2364    -5.08442    -5.04057  0.00228041
        2365    -5.08234    -5.04059  0.00227952
        2366    -5.07708    -5.04061  0.00227861
        2367    -5.06955    -5.04062  0.00227768
        2368    -5.06136    -5.04063  0.00227673
        2369    -5.05448    -5.04063  0.00227578
        2370    -5.05257    -5.04064  0.00227482
        2371    -5.05948    -5.04065  0.00227388
        2372    -5.07156    -5.04066  0.00227296
        2373    -5.08417    -5.04068  0.00227207
        2374     -5.0902     -5.0407  0.00227121
        2375    -5.08922    -5.04072  0.00227035
        2376    -5.08013    -5.04074  0.00226945
        2377    -5.06787    -5.04075  0.00226853
        2378    -5.05349    -5.04075  0.00226758
        2379    -5.03694    -5.04075  0.00226663
        2380     -5.0205    -5.04074  0.00226569
        2381    -5.00113    -5.04073   0.0022648
        2382    -4.97814     -5.0407    0.002264
        2383    -4.95026    -5.04066  0.00226337
        2384    -4.92308    -5.04061  0.00226296
        2385    -4.90434    -5.04055  0.00226273
        2386    -4.89834     -5.0405  0.00226257
        2387    -4.90707    -5.04044  0.00226231
        2388    -4.93111    -5.04039  0.00226182
        2389    -4.96835    -5.04036  0.00226108
        2390    -5.01255    -5.04035  0.00226016
        2391    -5.05833    -5.04036  0.00225923
        2392    -5.10075    -5.04038  0.00225843
        2393    -5.13624    -5.04042  0.00225784
        2394     -5.1604    -5.04047  0.00225745
        2395    -5.17341    -5.04053  0.00225719
        2396    -5.17771    -5.04059  0.00225697
        2397    -5.17515    -5.04064  0.00225673
        2398    -5.16745     -5.0407  0.00225641
        2399    -5.16199    -5.04075  0.00225603
        2400    -5.16012     -5.0408  0.00225564
        2401    -5.16209    -5.04085  0.00225527
        2402    -5.16439     -5.0409  0.00225492
        2403    -5.16288    -5.04095  0.00225455
        2404     -5.1564      -5.041  0.00225412
        2405    -5.14401    -5.04104  0.00225359
        2406    -5.12656    -5.04108  0.00225294
        2407    -5.10943     -5.0411  0.00225218
        2408    -5.09402    -5.04113  0.00225135
        2409    -5.08199    -5.04114  0.00225048
        2410    -5.06995    -5.04116  0.00224958
        2411    -5.05902    -5.04116  0.00224866
        2412     -5.0484    -5.04117  0.00224773
        2413    -5.04129    -5.04117   0.0022468
        2414    -5.04186    -5.04117  0.00224587
        2415    -5.05081    -5.04117  0.00224494
        2416    -5.06409    -5.04118  0.00224403
        2417    -5.07989     -5.0412  0.00224316
        2418    -5.09395    -5.04122  0.00224234
        2419    -5.10586    -5.04124  0.00224157
        2420    -5.11634    -5.04127  0.00224086
        2421    -5.12605    -5.04131  0.00224021
        2422     -5.1312    -5.04135  0.00223959
        2423    -5.13209    -5.04138  0.00223898
        2424    -5.12913    -5.04142  0.00223835
        2425    -5.12001    -5.04145  0.00223766
        2426    -5.10618    -5.04148  0.00223689
        2427    -5.08719     -5.0415  0.00223605
        2428    -5.06622    -5.04151  0.00223515
        2429    -5.04515    -5.04151  0.00223423
        2430    -5.02873    -5.04151  0.00223332
        2431    -5.01816     -5.0415  0.00223242
        2432    -5.01359    -5.04148  0.00223153
        2433    -5.01357    -5.04147  0.00223065
        2434    -5.01595    -5.04146  0.00222975
        2435    -5.02011    -5.04145  0.00222886
        2436    -5.02557    -5.04145  0.00222795
        2437    -5.03045    -5.04144  0.00222704
        2438    -5.03699    -5.04144  0.00222613
        2439    -5.04352    -5.04144  0.00222522
        2440    -5.05274    -5.04145  0.00222431
        2441    -5.06202    -5.04145  0.00222341
        2442    -5.07153    -5.04147  0.00222254
        2443    -5.07986    -5.04148  0.00222168
        2444    -5.08544     -5.0415  0.00222085
        2445    -5.08906    -5.04152  0.00222002
        2446    -5.09096    -5.04154  0.00221921
        2447    -5.09368    -5.04156   0.0022184
        2448    -5.10255    -5.04159  0.00221764
        2449    -5.11706    -5.04162  0.00221695
        2450    -5.13597    -5.04166  0.00221638
        2451    -5.15438     -5.0417  0.00221595
        2452    -5.16739    -5.04175  0.00221564
        2453    -5.17188    -5.04181  0.00221537
        2454    -5.16766    -5.04186  0.00221506
        2455    -5.15524     -5.0419  0.00221464
        2456    -5.13482    -5.04194  0.00221406
        2457     -5.1085    -5.04197  0.00221332
        2458    -5.07897    -5.04198  0.00221248
        2459    -5.04593    -5.04198  0.00221158
        2460    -5.01153    -5.04197  0.00221071
        2461    -4.97895    -5.04195  0.00220996
        2462    -4.95002    -5.04191  0.00220938
        2463     -4.9264    -5.04186  0.00220898
        2464     -4.9091    -5.04181  0.00220874
        2465    -4.89614    -5.04175  0.00220864
        2466    -4.88693    -5.04169  0.00220863
        2467    -4.88283    -5.04162  0.00220868
        2468    -4.88373    -5.04156  0.00220871
        2469    -4.89003     -5.0415  0.00220866
        2470    -4.90098    -5.04144   0.0022085
        2471    -4.91704    -5.04139  0.00220818
        2472    -4.93664    -5.04135   0.0022077
        2473    -4.95871    -5.04131  0.00220706
        2474    -4.98077    -5.04129   0.0022063
        2475    -4.99846    -5.04127  0.00220548
        2476    -5.01223    -5.04126  0.00220462
        2477    -5.01797    -5.04125  0.00220375
        2478    -5.01503    -5.04124  0.00220288
        2479    -5.00668    -5.04123  0.00220204
        2480    -4.99402    -5.04121  0.00220123
        2481    -4.98153    -5.04118  0.00220048
        2482    -4.96953    -5.04115  0.00219978
        2483    -4.96287    -5.04112  0.00219912
        2484    -4.96446    -5.04109  0.00219845
        2485    -4.97456    -5.04107  0.00219773
        2486    -4.99527    -5.04105  0.00219692
        2487    -5.02206    -5.04104  0.00219605
        2488    -5.05118    -5.04104  0.00219517
        2489    -5.07578    -5.04106  0.00219434
        2490    -5.09375    -5.04108  0.00219356
        2491     -5.1035     -5.0411  0.00219282
        2492    -5.10435    -5.04113  0.00219209
        2493    -5.09568    -5.04115  0.00219132
        2494     -5.0785    -5.04117  0.00219049
        2495    -5.05451    -5.04117  0.00218962
        2496    -5.02376    -5.04116  0.00218875
        2497     -4.9908    -5.04114  0.00218797
        2498    -4.95803    -5.04111  0.00218734
        2499    -4.92788    -5.04107  0.00218694
        2500     -4.9055    -5.04101  0.00218674
        2501    -4.89329    -5.04095  0.00218666
        2502    -4.89552    -5.04089  0.00218656
        2503    -4.90943    -5.04084  0.00218631
        2504    -4.93405     -5.0408  0.00218586
        2505    -4.96404    -5.04077   0.0021852
        2506    -4.99488    -5.04075   0.0021844
        2507    -5.02472    -5.04074  0.00218354
        2508    -5.05295    -5.04075  0.00218268
        2509    -5.07533    -5.04076  0.00218185
        2510    -5.09249    -5.04078  0.00218108
        2511    -5.10651    -5.04081  0.00218037
        2512    -5.11628    -5.04084  0.00217971
        2513    -5.12189    -5.04087  0.00217908
        2514    -5.12118     -5.0409  0.00217844
        2515    -5.11298    -5.04093  0.00217777
        2516    -5.09883    -5.04096  0.00217702
        2517    -5.08034    -5.04097  0.00217621
        2518    -5.05761    -5.04098  0.00217536
        2519    -5.03403    -5.04097   0.0021745
        2520    -5.01359    -5.04096  0.00217366
        2521    -5.00168    -5.04095  0.00217286
        2522    -5.00097    -5.04093  0.00217205
        2523    -5.01262    -5.04092  0.00217122
        2524    -5.03639    -5.04092  0.00217036
        2525    -5.06748    -5.04093  0.00216953
        2526    -5.09992    -5.04095  0.00216879
        2527    -5.12969    -5.04099  0.00216822
        2528    -5.15109    -5.04103   0.0021678
        2529    -5.16054    -5.04108  0.00216746
        2530    -5.15714    -5.04112  0.00216709
        2531    -5.14174    -5.04116  0.00216659
        2532    -5.11969     -5.0412  0.00216596
        2533    -5.09861    -5.04122  0.00216522
        2534    -5.08434    -5.04124  0.00216444
        2535    -5.07761    -5.04125  0.00216363
        2536    -5.07904    -5.04126  0.00216283
        2537    -5.08476    -5.04128  0.00216204
        2538    -5.09239     -5.0413  0.00216129
        2539    -5.09838    -5.04132  0.00216055
        2540    -5.10147    -5.04135  0.00215983
        2541    -5.09993    -5.04137   0.0021591
        2542    -5.09509    -5.04139  0.00215836
        2543    -5.08592    -5.04141  0.00215758
        2544    -5.07708    -5.04142  0.00215678
        2545    -5.07124    -5.04144  0.00215596
        2546    -5.06592    -5.04145  0.00215514
        2547    -5.06385    -5.04145  0.00215431
        2548    -5.06326    -5.04146  0.00215348
        2549      -5.064    -5.04147  0.00215265
        2550    -5.06613    -5.04148  0.00215183
        2551    -5.06698    -5.04149  0.00215101
        2552    -5.06865     -5.0415  0.00215019
        2553    -5.06972    -5.04151  0.00214938
        2554    -5.06926    -5.04152  0.00214857
        2555    -5.06398    -5.04153  0.00214774
        2556    -5.05511    -5.04154  0.00214691
        2557    -5.04045    -5.04154  0.00214607
        2558    -5.02151    -5.04153  0.00214525
        2559    -5.00115    -5.04151  0.00214446
        2560    -4.98212    -5.04149  0.00214375
        2561    -4.96614    -5.04146  0.00214312
        2562    -4.95506    -5.04143  0.00214255
        2563    -4.94493    -5.04139  0.00214204
        2564    -4.93651    -5.04135   0.0021416
        2565    -4.92766     -5.0413  0.00214122
        2566    -4.91632    -5.04126  0.00214094
        2567    -4.90423     -5.0412  0.00214077
        2568    -4.88992    -5.04114  0.00214075
        2569     -4.8774    -5.04108  0.00214086
        2570    -4.86979    -5.04101  0.00214107
        2571    -4.87141    -5.04095  0.00214125
        2572    -4.88364    -5.04089  0.00214129
        2573    -4.90518    -5.04083  0.00214111
        2574    -4.93311    -5.04079  0.00214069
        2575    -4.96065    -5.04076  0.00214008
        2576    -4.98334    -5.04074  0.00213937
        2577    -4.99797    -5.04072   0.0021386
        2578    -5.00603    -5.04071  0.00213781
        2579     -5.0129     -5.0407  0.00213701
        2580    -5.01922    -5.04069   0.0021362
        2581    -5.02735    -5.04068  0.00213538
        2582    -5.03249    -5.04068  0.00213455
        2583    -5.03518    -5.04068  0.00213373
        2584    -5.03254    -5.04068   0.0021329
        2585    -5.02859    -5.04067  0.00213208
        2586    -5.02446    -5.04066  0.00213127
        2587    -5.02164    -5.04066  0.00213046
        2588    -5.01934    -5.04065  0.00212965
        2589    -5.01617    -5.04064  0.00212885
        2590    -5.01295    -5.04063  0.00212805
        2591     -5.0088    -5.04062  0.00212727
        2592    -5.00277     -5.0406   0.0021265
        2593    -4.98927    -5.04058  0.00212577
        2594    -4.96741    -5.04055  0.00212514
        2595    -4.93577    -5.04051   0.0021247
        2596    -4.89925    -5.04046  0.00212458
        2597    -4.86223    -5.04039  0.00212487
        2598     -4.8334    -5.04031  0.00212554
        2599    -4.81756    -5.04022  0.00212645
        2600    -4.81936    -5.04014  0.00212733
        2601    -4.84009    -5.04006   0.0021279
        2602    -4.87739       -5.04    0.002128
        2603    -4.92453    -5.03996  0.00212765
        2604    -4.97136    -5.03993    0.002127
        2605    -5.01352    -5.03992   0.0021262
        2606    -5.04656    -5.03992  0.00212539
        2607    -5.06833    -5.03993   0.0021246
        2608    -5.07866    -5.03995  0.00212384
        2609    -5.07883    -5.03996  0.00212308
        2610    -5.07131    -5.03997   0.0021223
        2611    -5.05883    -5.03998   0.0021215
        2612    -5.04586    -5.03998  0.00212069
        2613     -5.0328    -5.03998  0.00211988
        2614     -5.0229    -5.03997  0.00211908
        2615    -5.01912    -5.03997  0.00211828
        2616    -5.02103    -5.03996  0.00211748
        2617    -5.02976    -5.03996  0.00211668
        2618    -5.04364    -5.03996  0.00211587
        2619    -5.05984    -5.03996  0.00211507
        2620    -5.07483    -5.03998  0.00211431
        2621    -5.08227    -5.03999  0.00211356
        2622    -5.07448    -5.04001   0.0021128
        2623    -5.05229    -5.04001    0.002112
        2624    -5.01799       -5.04  0.00211121
        2625    -4.97627    -5.03998  0.00211055
        2626    -4.93596    -5.03994  0.00211011
        2627    -4.90275    -5.03989  0.00210996
        2628    -4.88102    -5.03983  0.00211002
        2629    -4.87314    -5.03976  0.00211017
        2630    -4.87717     -5.0397  0.00211027
        2631    -4.89038    -5.03965  0.00211023
        2632    -4.90576    -5.03959  0.00211004
        2633    -4.91729    -5.03955  0.00210975
        2634    -4.92421     -5.0395  0.00210941
        2635    -4.92851    -5.03946  0.00210903
        2636    -4.93238    -5.03942  0.00210862
        2637    -4.94069    -5.03938  0.00210815
        2638    -4.95541    -5.03935  0.00210759
        2639    -4.97598    -5.03933  0.00210693
        2640    -4.99901    -5.03931  0.00210619
        2641    -5.02084    -5.03931   0.0021054
        2642    -5.04028    -5.03931  0.00210461
        2643    -5.05191    -5.03931  0.00210382
        2644    -5.05997    -5.03932  0.00210303
        2645    -5.06291    -5.03933  0.00210226
        2646    -5.06172    -5.03934  0.00210148
        2647    -5.05914    -5.03934   0.0021007
        2648    -5.05392    -5.03935  0.00209991
        2649     -5.0484    -5.03935  0.00209912
        2650    -5.04041    -5.03935  0.00209833
        2651    -5.02856    -5.03935  0.00209754
        2652    -5.01511    -5.03934  0.00209677
        2653    -5.00039    -5.03932  0.00209603
        2654    -4.98303     -5.0393  0.00209535
        2655    -4.96845    -5.03928  0.00209473
        2656    -4.95955    -5.03925  0.00209416
        2657    -4.95808    -5.03922  0.00209359
        2658    -4.96541    -5.03919  0.00209299
        2659    -4.97759    -5.03917  0.00209233
        2660     -4.9906    -5.03915  0.00209162
        2661    -5.00205    -5.03913  0.00209088
        2662    -5.01076    -5.03912  0.00209013
        2663    -5.01641    -5.03911  0.00208936
        2664    -5.01998    -5.03911  0.00208859
        2665    -5.01974     -5.0391  0.00208782
        2666    -5.01412    -5.03909  0.00208705
        2667     -5.0054    -5.03908  0.00208631
        2668    -4.99358    -5.03906   0.0020856
        2669    -4.98333    -5.03904  0.00208492
        2670    -4.97729    -5.03902  0.00208427
        2671    -4.97942    -5.03899  0.00208361
        2672    -4.99189    -5.03898   0.0020829
        2673    -5.01306    -5.03897  0.00208214
        2674    -5.04101    -5.03897  0.00208137
        2675    -5.07425    -5.03898  0.00208063
        2676    -5.10422    -5.03901     0.00208
        2677    -5.13105    -5.03904   0.0020795
