#        BLOCK:          R:        ACTUAL_GOFR:          GOFR_AVE:           ERROR: 
           4      9.490367e-01      5.717886e-01      5.701101e-01      2.198830e-03
           4      9.746863e-01      1.203764e+00      1.206563e+00      3.993873e-03
           4      1.000336e+00      1.910902e+00      1.869233e+00      1.263882e-02
           4      1.025986e+00      2.369051e+00      2.342316e+00      8.092842e-03
           4      1.051635e+00      2.521217e+00      2.544144e+00      7.978721e-03
           4      1.077285e+00      2.547407e+00      2.555709e+00      4.913506e-03
           4      1.102934e+00      2.376287e+00      2.392345e+00      4.692720e-03
           4      1.128584e+00      2.182194e+00      2.193570e+00      7.003415e-03
           4      1.154234e+00      1.972547e+00      1.972923e+00      6.282462e-03
           4      1.179883e+00      1.769963e+00      1.764366e+00      7.124786e-03
           4      1.205533e+00      1.577503e+00      1.575374e+00      6.414115e-03
           4      1.231183e+00      1.408968e+00      1.401236e+00      3.545093e-03
           4      1.256832e+00      1.277441e+00      1.260741e+00      5.106228e-03
           4      1.282482e+00      1.119469e+00      1.131743e+00      4.742841e-03
           4      1.308132e+00      1.024788e+00      1.031393e+00      9.470007e-03
           4      1.333781e+00      9.447950e-01      9.395030e-01      6.527886e-03
           4      1.359431e+00      8.731955e-01      8.714794e-01      4.123984e-03
           4      1.385081e+00      8.109624e-01      8.094281e-01      5.013420e-03
           4      1.410730e+00      7.571431e-01      7.630213e-01      3.480500e-03
           4      1.436380e+00      7.220821e-01      7.271001e-01      2.185335e-03
           4      1.462029e+00      6.748008e-01      6.936485e-01      5.923383e-03
           4      1.487679e+00      6.555009e-01      6.781871e-01      6.776623e-03
           4      1.513329e+00      6.633607e-01      6.675039e-01      1.552197e-03
           4      1.538978e+00      6.703469e-01      6.601701e-01      3.971897e-03
           4      1.564628e+00      6.658101e-01      6.564594e-01      3.085988e-03
           4      1.590278e+00      6.844399e-01      6.718125e-01      3.920311e-03
           4      1.615927e+00      6.832885e-01      6.843985e-01      3.029150e-03
           4      1.641577e+00      7.138766e-01      7.022629e-01      5.734935e-03
           4      1.667227e+00      7.275226e-01      7.237570e-01      2.711487e-03
           4      1.692876e+00      7.479917e-01      7.490284e-01      2.917252e-03
           4      1.718526e+00      7.791319e-01      7.850076e-01      1.900840e-03
           4      1.744175e+00      8.146621e-01      8.208472e-01      2.886606e-03
           4      1.769825e+00      8.616812e-01      8.558564e-01      3.022523e-03
           4      1.795475e+00      9.061191e-01      8.993162e-01      6.777883e-03
           4      1.821124e+00      9.491498e-01      9.429363e-01      3.864798e-03
           4      1.846774e+00      9.805377e-01      9.845925e-01      4.568201e-03
           4      1.872424e+00      1.019769e+00      1.028970e+00      3.342410e-03
           4      1.898073e+00      1.060124e+00      1.070382e+00      3.235802e-03
           4      1.923723e+00      1.101358e+00      1.107928e+00      3.707017e-03
           4      1.949373e+00      1.138213e+00      1.139668e+00      1.665254e-03
           4      1.975022e+00      1.171867e+00      1.167421e+00      3.691998e-03
           4      2.000672e+00      1.184750e+00      1.189398e+00      4.185382e-03
           4      2.026321e+00      1.207136e+00      1.209252e+00      2.567090e-03
           4      2.051971e+00      1.229147e+00      1.219038e+00      3.730901e-03
           4      2.077621e+00      1.221807e+00      1.210457e+00      3.441887e-03
           4      2.103270e+00      1.208557e+00      1.205334e+00      5.519910e-03
           4      2.128920e+00      1.189897e+00      1.194952e+00      2.551827e-03
           4      2.154570e+00      1.171892e+00      1.173250e+00      7.690104e-04
           4      2.180219e+00      1.139600e+00      1.143792e+00      1.232433e-03
           4      2.205869e+00      1.124068e+00      1.123563e+00      2.723578e-03
           4      2.231519e+00      1.093439e+00      1.093797e+00      2.083577e-03
           4      2.257168e+00      1.061740e+00      1.066627e+00      1.566308e-03
           4      2.282818e+00      1.026938e+00      1.031588e+00      2.756155e-03
           4      2.308468e+00      1.007501e+00      1.006471e+00      2.007979e-03
           4      2.334117e+00      9.860495e-01      9.776399e-01      2.649741e-03
