#     BLOCK:   ACTUAL_TE:    TE_AVE:      ERROR:
       16408     -3.600000e-01     -3.806192e-01      1.026106e-03
       16409     -2.800000e-01     -3.806131e-01      1.026062e-03
       16410     -4.400000e-01     -3.806167e-01      1.026005e-03
       16411     -3.600000e-01     -3.806154e-01      1.025944e-03
       16412     -3.600000e-01     -3.806142e-01      1.025882e-03
       16413     -6.000000e-01     -3.806276e-01      1.025907e-03
       16414     -3.600000e-01     -3.806263e-01      1.025845e-03
       16415     -5.200000e-01     -3.806348e-01      1.025817e-03
       16416     -3.600000e-01     -3.806335e-01      1.025756e-03
       16417     -2.000000e-01     -3.806225e-01      1.025752e-03
       16418     -3.600000e-01     -3.806213e-01      1.025691e-03
       16419     -2.800000e-01     -3.806151e-01      1.025646e-03
       16420     -2.800000e-01     -3.806090e-01      1.025602e-03
       16421     -5.200000e-01     -3.806175e-01      1.025575e-03
       16422     -5.200000e-01     -3.806260e-01      1.025548e-03
       16423     -6.000000e-01     -3.806393e-01      1.025572e-03
       16424     -4.400000e-01     -3.806430e-01      1.025516e-03
       16425     -2.800000e-01     -3.806368e-01      1.025472e-03
       16426     -2.800000e-01     -3.806307e-01      1.025428e-03
       16427     -2.800000e-01     -3.806246e-01      1.025384e-03
       16428     -3.600000e-01     -3.806233e-01      1.025322e-03
       16429     -2.800000e-01     -3.806172e-01      1.025278e-03
       16430     -5.200000e-01     -3.806257e-01      1.025251e-03
       16431     -5.200000e-01     -3.806342e-01      1.025223e-03
       16432     -3.600000e-01     -3.806329e-01      1.025162e-03
       16433     -5.200000e-01     -3.806414e-01      1.025134e-03
       16434     -3.600000e-01     -3.806401e-01      1.025073e-03
       16435     -3.600000e-01     -3.806389e-01      1.025011e-03
       16436     -4.000000e-02     -3.806182e-01      1.025158e-03
       16437     -2.000000e-01     -3.806072e-01      1.025155e-03
       16438     -2.800000e-01     -3.806010e-01      1.025111e-03
       16439     -4.000000e-02     -3.805803e-01      1.025258e-03
       16440     -2.800000e-01     -3.805742e-01      1.025214e-03
       16441     -5.200000e-01     -3.805827e-01      1.025186e-03
       16442     -5.200000e-01     -3.805912e-01      1.025159e-03
       16443     -3.600000e-01     -3.805899e-01      1.025097e-03
       16444     -2.800000e-01     -3.805838e-01      1.025053e-03
       16445     -3.600000e-01     -3.805825e-01      1.024992e-03
       16446     -3.600000e-01     -3.805813e-01      1.024930e-03
       16447     -4.400000e-01     -3.805849e-01      1.024874e-03
       16448     -4.400000e-01     -3.805885e-01      1.024818e-03
       16449     -2.800000e-01     -3.805824e-01      1.024774e-03
       16450     -2.000000e-01     -3.805714e-01      1.024771e-03
       16451     -4.400000e-01     -3.805750e-01      1.024715e-03
       16452     -5.200000e-01     -3.805835e-01      1.024688e-03
       16453     -3.600000e-01     -3.805823e-01      1.024626e-03
       16454     -4.400000e-01     -3.805859e-01      1.024570e-03
       16455     -3.600000e-01     -3.805846e-01      1.024509e-03
       16456     -4.400000e-01     -3.805882e-01      1.024453e-03
       16457     -2.000000e-01     -3.805773e-01      1.024449e-03
       16458     -3.600000e-01     -3.805760e-01      1.024388e-03
       16459     -5.200000e-01     -3.805845e-01      1.024361e-03
       16460     -1.200000e-01     -3.805687e-01      1.024421e-03
       16461     -3.600000e-01     -3.805674e-01      1.024359e-03
       16462     -2.000000e-01     -3.805564e-01      1.024356e-03
       16463     -5.200000e-01     -3.805649e-01      1.024329e-03
       16464     -4.400000e-01     -3.805685e-01      1.024273e-03
       16465     -4.400000e-01     -3.805721e-01      1.024217e-03
       16466     -5.200000e-01     -3.805806e-01      1.024190e-03
       16467     -3.600000e-01     -3.805793e-01      1.024128e-03
       16468     -4.400000e-01     -3.805829e-01      1.024072e-03
       16469     -6.000000e-01     -3.805963e-01      1.024097e-03
       16470     -6.000000e-01     -3.806096e-01      1.024121e-03
       16471     -6.000000e-01     -3.806229e-01      1.024146e-03
       16472     -4.400000e-01     -3.806265e-01      1.024090e-03
       16473     -4.400000e-01     -3.806301e-01      1.024034e-03
       16474     -2.000000e-01     -3.806192e-01      1.024031e-03
       16475     -1.200000e-01     -3.806033e-01      1.024091e-03
       16476     -2.000000e-01     -3.805924e-01      1.024087e-03
       16477     -2.800000e-01     -3.805863e-01      1.024043e-03
       16478     -1.200000e-01     -3.805705e-01      1.024103e-03
       16479      4.000000e-02     -3.805449e-01      1.024359e-03
       16480     -3.600000e-01     -3.805437e-01      1.024298e-03
       16481     -4.400000e-01     -3.805473e-01      1.024242e-03
       16482     -3.600000e-01     -3.805461e-01      1.024180e-03
       16483     -4.400000e-01     -3.805497e-01      1.024125e-03
       16484     -6.000000e-01     -3.805630e-01      1.024149e-03
       16485     -6.000000e-01     -3.805763e-01      1.024173e-03
       16486     -3.600000e-01     -3.805750e-01      1.024112e-03
       16487     -3.600000e-01     -3.805738e-01      1.024051e-03
       16488     -2.800000e-01     -3.805677e-01      1.024007e-03
       16489     -2.800000e-01     -3.805616e-01      1.023963e-03
       16490     -3.600000e-01     -3.805603e-01      1.023901e-03
       16491     -6.800000e-01     -3.805785e-01      1.024000e-03
       16492     -5.200000e-01     -3.805870e-01      1.023973e-03
       16493     -5.200000e-01     -3.805954e-01      1.023946e-03
       16494     -5.200000e-01     -3.806039e-01      1.023919e-03
       16495     -6.800000e-01     -3.806220e-01      1.024018e-03
       16496     -4.400000e-01     -3.806256e-01      1.023962e-03
       16497     -5.200000e-01     -3.806341e-01      1.023935e-03
       16498     -4.400000e-01     -3.806377e-01      1.023879e-03
       16499     -4.400000e-01     -3.806413e-01      1.023823e-03
       16500     -2.800000e-01     -3.806352e-01      1.023779e-03
       16501     -4.000000e-02     -3.806145e-01      1.023925e-03
       16502     -1.200000e-01     -3.805987e-01      1.023985e-03
       16503     -1.200000e-01     -3.805829e-01      1.024045e-03
       16504     -2.800000e-01     -3.805768e-01      1.024001e-03
       16505     -5.200000e-01     -3.805853e-01      1.023974e-03
       16506     -3.600000e-01     -3.805840e-01      1.023912e-03
       16507     -2.800000e-01     -3.805779e-01      1.023868e-03
       16508     -3.600000e-01     -3.805767e-01      1.023807e-03
       16509     -4.400000e-01     -3.805803e-01      1.023752e-03
       16510     -4.400000e-01     -3.805839e-01      1.023696e-03
       16511     -5.200000e-01     -3.805923e-01      1.023669e-03
       16512     -5.200000e-01     -3.806008e-01      1.023641e-03
       16513     -4.400000e-01     -3.806044e-01      1.023586e-03
       16514     -2.000000e-01     -3.805934e-01      1.023582e-03
       16515     -2.000000e-01     -3.805825e-01      1.023579e-03
       16516     -3.600000e-01     -3.805813e-01      1.023517e-03
       16517     -5.200000e-01     -3.805897e-01      1.023490e-03
       16518     -3.600000e-01     -3.805884e-01      1.023429e-03
       16519     -3.600000e-01     -3.805872e-01      1.023368e-03
       16520     -3.600000e-01     -3.805860e-01      1.023307e-03
       16521     -6.800000e-01     -3.806041e-01      1.023405e-03
       16522     -4.400000e-01     -3.806077e-01      1.023350e-03
       16523     -4.400000e-01     -3.806113e-01      1.023294e-03
       16524     -6.000000e-01     -3.806245e-01      1.023318e-03
       16525     -6.000000e-01     -3.806378e-01      1.023342e-03
       16526     -6.000000e-01     -3.806511e-01      1.023367e-03
       16527     -2.800000e-01     -3.806450e-01      1.023323e-03
       16528     -3.600000e-01     -3.806438e-01      1.023262e-03
       16529     -3.600000e-01     -3.806425e-01      1.023200e-03
       16530     -3.600000e-01     -3.806413e-01      1.023139e-03
       16531     -2.800000e-01     -3.806352e-01      1.023096e-03
       16532     -3.600000e-01     -3.806339e-01      1.023034e-03
       16533     -2.800000e-01     -3.806278e-01      1.022991e-03
       16534     -3.600000e-01     -3.806266e-01      1.022930e-03
       16535     -2.800000e-01     -3.806205e-01      1.022886e-03
       16536     -3.600000e-01     -3.806193e-01      1.022825e-03
       16537     -4.400000e-01     -3.806228e-01      1.022769e-03
       16538     -6.000000e-01     -3.806361e-01      1.022793e-03
       16539     -5.200000e-01     -3.806445e-01      1.022766e-03
       16540     -2.800000e-01     -3.806385e-01      1.022722e-03
       16541     -6.000000e-01     -3.806517e-01      1.022747e-03
       16542     -4.400000e-01     -3.806553e-01      1.022691e-03
       16543     -5.200000e-01     -3.806637e-01      1.022664e-03
       16544     -5.200000e-01     -3.806721e-01      1.022637e-03
       16545     -3.600000e-01     -3.806709e-01      1.022576e-03
       16546     -3.600000e-01     -3.806696e-01      1.022515e-03
       16547     -4.400000e-01     -3.806732e-01      1.022459e-03
       16548     -2.000000e-01     -3.806623e-01      1.022456e-03
       16549     -2.800000e-01     -3.806562e-01      1.022412e-03
       16550     -2.000000e-01     -3.806453e-01      1.022408e-03
       16551     -2.000000e-01     -3.806344e-01      1.022405e-03
       16552     -2.800000e-01     -3.806283e-01      1.022361e-03
       16553     -2.000000e-01     -3.806174e-01      1.022358e-03
       16554     -2.800000e-01     -3.806113e-01      1.022314e-03
       16555     -4.400000e-01     -3.806149e-01      1.022259e-03
       16556     -4.400000e-01     -3.806185e-01      1.022203e-03
       16557     -2.000000e-01     -3.806076e-01      1.022200e-03
       16558     -3.600000e-01     -3.806064e-01      1.022139e-03
       16559     -1.200000e-01     -3.805906e-01      1.022198e-03
       16560     -5.200000e-01     -3.805990e-01      1.022171e-03
       16561     -5.200000e-01     -3.806075e-01      1.022144e-03
       16562     -3.600000e-01     -3.806062e-01      1.022083e-03
       16563     -4.400000e-01     -3.806098e-01      1.022028e-03
       16564     -2.800000e-01     -3.806037e-01      1.021984e-03
       16565     -4.400000e-01     -3.806073e-01      1.021928e-03
       16566     -4.400000e-01     -3.806109e-01      1.021873e-03
       16567     -3.600000e-01     -3.806096e-01      1.021812e-03
       16568     -4.400000e-01     -3.806132e-01      1.021757e-03
       16569     -3.600000e-01     -3.806120e-01      1.021696e-03
       16570     -2.800000e-01     -3.806059e-01      1.021652e-03
       16571     -2.800000e-01     -3.805998e-01      1.021609e-03
       16572     -3.600000e-01     -3.805986e-01      1.021548e-03
       16573     -4.000000e-02     -3.805780e-01      1.021693e-03
       16574     -2.800000e-01     -3.805720e-01      1.021649e-03
       16575     -2.800000e-01     -3.805659e-01      1.021606e-03
       16576     -5.200000e-01     -3.805743e-01      1.021579e-03
       16577     -2.800000e-01     -3.805683e-01      1.021535e-03
       16578     -2.000000e-01     -3.805574e-01      1.021531e-03
       16579     -2.800000e-01     -3.805513e-01      1.021488e-03
       16580     -2.000000e-01     -3.805404e-01      1.021484e-03
       16581     -2.000000e-01     -3.805295e-01      1.021481e-03
       16582     -6.000000e-01     -3.805428e-01      1.021505e-03
       16583     -5.200000e-01     -3.805512e-01      1.021478e-03
       16584     -3.600000e-01     -3.805499e-01      1.021417e-03
       16585     -4.400000e-01     -3.805535e-01      1.021362e-03
       16586     -5.200000e-01     -3.805619e-01      1.021335e-03
       16587     -2.000000e-01     -3.805510e-01      1.021331e-03
       16588     -4.400000e-01     -3.805546e-01      1.021276e-03
       16589     -3.600000e-01     -3.805534e-01      1.021215e-03
       16590     -2.000000e-01     -3.805425e-01      1.021211e-03
       16591     -3.600000e-01     -3.805413e-01      1.021151e-03
       16592     -4.400000e-01     -3.805448e-01      1.021095e-03
       16593     -4.400000e-01     -3.805484e-01      1.021040e-03
       16594     -5.200000e-01     -3.805568e-01      1.021013e-03
       16595     -2.800000e-01     -3.805508e-01      1.020970e-03
       16596     -2.800000e-01     -3.805447e-01      1.020926e-03
       16597     -2.000000e-01     -3.805338e-01      1.020923e-03
       16598     -3.600000e-01     -3.805326e-01      1.020862e-03
       16599     -2.000000e-01     -3.805217e-01      1.020858e-03
       16600     -4.400000e-01     -3.805253e-01      1.020803e-03
       16601     -5.200000e-01     -3.805337e-01      1.020776e-03
       16602     -6.000000e-01     -3.805469e-01      1.020800e-03
       16603     -5.200000e-01     -3.805553e-01      1.020773e-03
       16604     -5.200000e-01     -3.805637e-01      1.020746e-03
       16605     -3.600000e-01     -3.805625e-01      1.020686e-03
       16606     -3.600000e-01     -3.805612e-01      1.020625e-03
       16607     -4.400000e-01     -3.805648e-01      1.020570e-03
       16608     -2.000000e-01     -3.805539e-01      1.020566e-03
       16609     -4.400000e-01     -3.805575e-01      1.020511e-03
       16610     -3.600000e-01     -3.805563e-01      1.020450e-03
       16611     -2.800000e-01     -3.805502e-01      1.020407e-03
       16612     -3.600000e-01     -3.805490e-01      1.020346e-03
       16613     -3.600000e-01     -3.805478e-01      1.020286e-03
       16614     -2.000000e-01     -3.805369e-01      1.020282e-03
       16615     -4.400000e-01     -3.805405e-01      1.020227e-03
       16616     -2.000000e-01     -3.805296e-01      1.020223e-03
       16617     -3.600000e-01     -3.805284e-01      1.020163e-03
       16618     -5.200000e-01     -3.805368e-01      1.020136e-03
       16619     -5.200000e-01     -3.805452e-01      1.020109e-03
       16620     -5.200000e-01     -3.805535e-01      1.020082e-03
       16621     -5.200000e-01     -3.805619e-01      1.020055e-03
       16622     -5.200000e-01     -3.805703e-01      1.020028e-03
       16623     -3.600000e-01     -3.805691e-01      1.019968e-03
       16624     -4.400000e-01     -3.805727e-01      1.019913e-03
       16625     -4.400000e-01     -3.805762e-01      1.019858e-03
       16626     -6.000000e-01     -3.805894e-01      1.019882e-03
       16627     -4.400000e-01     -3.805930e-01      1.019826e-03
       16628     -3.600000e-01     -3.805918e-01      1.019766e-03
       16629     -3.600000e-01     -3.805905e-01      1.019705e-03
       16630     -2.800000e-01     -3.805845e-01      1.019662e-03
       16631     -4.400000e-01     -3.805881e-01      1.019607e-03
       16632     -5.200000e-01     -3.805964e-01      1.019580e-03
       16633     -3.600000e-01     -3.805952e-01      1.019520e-03
       16634     -4.400000e-01     -3.805988e-01      1.019464e-03
       16635     -3.600000e-01     -3.805975e-01      1.019404e-03
       16636     -3.600000e-01     -3.805963e-01      1.019343e-03
       16637     -2.800000e-01     -3.805903e-01      1.019300e-03
       16638     -3.600000e-01     -3.805890e-01      1.019240e-03
       16639     -2.800000e-01     -3.805830e-01      1.019196e-03
       16640     -1.200000e-01     -3.805673e-01      1.019255e-03
       16641     -3.600000e-01     -3.805661e-01      1.019195e-03
       16642     -6.000000e-01     -3.805793e-01      1.019219e-03
       16643     -3.600000e-01     -3.805780e-01      1.019158e-03
       16644     -5.200000e-01     -3.805864e-01      1.019132e-03
       16645     -3.600000e-01     -3.805852e-01      1.019071e-03
       16646     -4.400000e-01     -3.805887e-01      1.019016e-03
       16647     -3.600000e-01     -3.805875e-01      1.018956e-03
       16648     -3.600000e-01     -3.805863e-01      1.018895e-03
       16649     -2.000000e-01     -3.805754e-01      1.018892e-03
       16650     -2.800000e-01     -3.805694e-01      1.018848e-03
       16651     -2.800000e-01     -3.805633e-01      1.018805e-03
       16652     -4.400000e-01     -3.805669e-01      1.018750e-03
       16653     -3.600000e-01     -3.805657e-01      1.018690e-03
       16654     -4.400000e-01     -3.805692e-01      1.018635e-03
       16655     -4.400000e-01     -3.805728e-01      1.018580e-03
       16656     -3.600000e-01     -3.805716e-01      1.018520e-03
       16657     -3.600000e-01     -3.805703e-01      1.018459e-03
       16658     -5.200000e-01     -3.805787e-01      1.018432e-03
       16659     -3.600000e-01     -3.805775e-01      1.018372e-03
       16660     -5.200000e-01     -3.805858e-01      1.018345e-03
       16661     -5.200000e-01     -3.805942e-01      1.018319e-03
       16662     -6.800000e-01     -3.806122e-01      1.018416e-03
       16663     -4.400000e-01     -3.806157e-01      1.018361e-03
       16664     -4.400000e-01     -3.806193e-01      1.018306e-03
       16665     -2.800000e-01     -3.806133e-01      1.018263e-03
       16666     -1.200000e-01     -3.805976e-01      1.018322e-03
       16667     -2.800000e-01     -3.805916e-01      1.018279e-03
       16668     -4.400000e-01     -3.805952e-01      1.018224e-03
       16669     -3.600000e-01     -3.805939e-01      1.018164e-03
       16670     -1.200000e-01     -3.805783e-01      1.018222e-03
       16671     -4.400000e-01     -3.805818e-01      1.018168e-03
       16672     -4.400000e-01     -3.805854e-01      1.018113e-03
       16673     -4.400000e-01     -3.805890e-01      1.018058e-03
       16674     -5.200000e-01     -3.805973e-01      1.018031e-03
       16675     -2.800000e-01     -3.805913e-01      1.017988e-03
       16676     -2.800000e-01     -3.805853e-01      1.017945e-03
       16677     -2.800000e-01     -3.805792e-01      1.017902e-03
       16678     -6.000000e-01     -3.805924e-01      1.017926e-03
       16679     -5.200000e-01     -3.806008e-01      1.017899e-03
       16680     -7.600000e-01     -3.806235e-01      1.018092e-03
       16681     -3.600000e-01     -3.806223e-01      1.018032e-03
       16682     -5.200000e-01     -3.806306e-01      1.018005e-03
       16683     -4.400000e-01     -3.806342e-01      1.017950e-03
       16684     -2.000000e-01     -3.806234e-01      1.017947e-03
       16685     -2.800000e-01     -3.806173e-01      1.017904e-03
       16686     -2.800000e-01     -3.806113e-01      1.017861e-03
       16687     -2.800000e-01     -3.806053e-01      1.017817e-03
       16688     -3.600000e-01     -3.806040e-01      1.017757e-03
       16689     -3.600000e-01     -3.806028e-01      1.017697e-03
       16690     -3.600000e-01     -3.806016e-01      1.017637e-03
       16691     -6.000000e-01     -3.806147e-01      1.017661e-03
       16692     -3.600000e-01     -3.806135e-01      1.017600e-03
       16693     -4.400000e-01     -3.806170e-01      1.017546e-03
       16694     -6.000000e-01     -3.806302e-01      1.017570e-03
       16695     -3.600000e-01     -3.806289e-01      1.017509e-03
       16696     -2.800000e-01     -3.806229e-01      1.017466e-03
       16697     -2.000000e-01     -3.806121e-01      1.017463e-03
       16698     -6.000000e-01     -3.806252e-01      1.017487e-03
       16699     -4.400000e-01     -3.806288e-01      1.017432e-03
       16700     -4.400000e-01     -3.806323e-01      1.017377e-03
       16701     -3.600000e-01     -3.806311e-01      1.017317e-03
       16702     -5.200000e-01     -3.806394e-01      1.017290e-03
       16703     -4.400000e-01     -3.806430e-01      1.017236e-03
       16704     -2.800000e-01     -3.806370e-01      1.017193e-03
       16705     -3.600000e-01     -3.806357e-01      1.017133e-03
       16706     -2.800000e-01     -3.806297e-01      1.017089e-03
       16707     -3.600000e-01     -3.806285e-01      1.017029e-03
       16708     -5.200000e-01     -3.806368e-01      1.017003e-03
       16709     -7.600000e-01     -3.806595e-01      1.017195e-03
       16710     -4.400000e-01     -3.806631e-01      1.017141e-03
       16711     -3.600000e-01     -3.806618e-01      1.017080e-03
       16712     -3.600000e-01     -3.806606e-01      1.017020e-03
       16713     -2.000000e-01     -3.806498e-01      1.017017e-03
       16714     -3.600000e-01     -3.806486e-01      1.016957e-03
       16715     -3.600000e-01     -3.806473e-01      1.016897e-03
       16716     -2.800000e-01     -3.806413e-01      1.016854e-03
       16717     -3.600000e-01     -3.806401e-01      1.016794e-03
       16718     -4.400000e-01     -3.806436e-01      1.016739e-03
       16719     -3.600000e-01     -3.806424e-01      1.016679e-03
       16720     -5.200000e-01     -3.806507e-01      1.016652e-03
       16721     -3.600000e-01     -3.806495e-01      1.016592e-03
       16722     -4.400000e-01     -3.806530e-01      1.016538e-03
       16723     -3.600000e-01     -3.806518e-01      1.016478e-03
       16724     -3.600000e-01     -3.806506e-01      1.016418e-03
       16725     -4.400000e-01     -3.806541e-01      1.016363e-03
       16726     -3.600000e-01     -3.806529e-01      1.016303e-03
       16727     -3.600000e-01     -3.806516e-01      1.016243e-03
       16728     -5.200000e-01     -3.806600e-01      1.016216e-03
       16729     -3.600000e-01     -3.806587e-01      1.016156e-03
       16730     -4.400000e-01     -3.806623e-01      1.016102e-03
       16731     -2.800000e-01     -3.806563e-01      1.016059e-03
       16732     -4.400000e-01     -3.806598e-01      1.016004e-03
       16733     -3.600000e-01     -3.806586e-01      1.015944e-03
       16734     -3.600000e-01     -3.806573e-01      1.015884e-03
       16735     -2.000000e-01     -3.806465e-01      1.015881e-03
       16736     -4.000000e-02     -3.806262e-01      1.016024e-03
       16737     -2.800000e-01     -3.806202e-01      1.015981e-03
       16738     -2.800000e-01     -3.806142e-01      1.015938e-03
       16739     -2.000000e-01     -3.806034e-01      1.015935e-03
       16740     -4.400000e-01     -3.806069e-01      1.015881e-03
       16741     -4.400000e-01     -3.806105e-01      1.015826e-03
       16742     -4.400000e-01     -3.806140e-01      1.015772e-03
       16743     -6.000000e-01     -3.806271e-01      1.015795e-03
       16744     -2.000000e-01     -3.806163e-01      1.015792e-03
       16745     -4.400000e-01     -3.806199e-01      1.015738e-03
       16746     -4.400000e-01     -3.806234e-01      1.015683e-03
       16747     -5.200000e-01     -3.806318e-01      1.015657e-03
       16748     -3.600000e-01     -3.806305e-01      1.015597e-03
       16749     -2.000000e-01     -3.806197e-01      1.015593e-03
       16750     -4.400000e-01     -3.806233e-01      1.015539e-03
       16751     -2.800000e-01     -3.806173e-01      1.015496e-03
       16752     -4.400000e-01     -3.806208e-01      1.015442e-03
       16753     -4.400000e-01     -3.806244e-01      1.015387e-03
       16754     -2.000000e-01     -3.806136e-01      1.015384e-03
       16755     -2.000000e-01     -3.806028e-01      1.015380e-03
       16756     -1.200000e-01     -3.805873e-01      1.015439e-03
       16757     -2.800000e-01     -3.805812e-01      1.015396e-03
       16758     -1.200000e-01     -3.805657e-01      1.015455e-03
       16759     -2.000000e-01     -3.805549e-01      1.015451e-03
       16760     -6.000000e-01     -3.805680e-01      1.015475e-03
       16761     -6.000000e-01     -3.805811e-01      1.015499e-03
       16762     -5.200000e-01     -3.805894e-01      1.015472e-03
       16763     -3.600000e-01     -3.805882e-01      1.015412e-03
       16764     -3.600000e-01     -3.805870e-01      1.015353e-03
       16765     -4.400000e-01     -3.805905e-01      1.015298e-03
       16766     -4.000000e-02     -3.805702e-01      1.015441e-03
       16767     -2.800000e-01     -3.805642e-01      1.015398e-03
       16768     -2.800000e-01     -3.805582e-01      1.015355e-03
       16769     -5.200000e-01     -3.805665e-01      1.015329e-03
       16770     -3.600000e-01     -3.805653e-01      1.015269e-03
       16771     -4.400000e-01     -3.805688e-01      1.015214e-03
       16772     -3.600000e-01     -3.805676e-01      1.015155e-03
       16773     -2.800000e-01     -3.805616e-01      1.015112e-03
       16774     -5.200000e-01     -3.805699e-01      1.015085e-03
       16775     -5.200000e-01     -3.805782e-01      1.015059e-03
       16776     -6.000000e-01     -3.805913e-01      1.015083e-03
       16777     -3.600000e-01     -3.805901e-01      1.015023e-03
       16778     -4.400000e-01     -3.805936e-01      1.014969e-03
       16779     -3.600000e-01     -3.805924e-01      1.014909e-03
       16780     -6.000000e-01     -3.806055e-01      1.014933e-03
       16781     -5.200000e-01     -3.806138e-01      1.014906e-03
       16782     -5.200000e-01     -3.806221e-01      1.014880e-03
       16783     -4.400000e-01     -3.806256e-01      1.014825e-03
       16784     -6.000000e-01     -3.806387e-01      1.014849e-03
       16785     -2.000000e-01     -3.806279e-01      1.014846e-03
       16786     -3.600000e-01     -3.806267e-01      1.014786e-03
       16787     -4.400000e-01     -3.806302e-01      1.014732e-03
       16788     -2.800000e-01     -3.806243e-01      1.014689e-03
       16789     -3.600000e-01     -3.806230e-01      1.014629e-03
       16790     -1.200000e-01     -3.806075e-01      1.014687e-03
       16791     -6.000000e-01     -3.806206e-01      1.014711e-03
       16792     -3.600000e-01     -3.806193e-01      1.014651e-03
       16793     -4.400000e-01     -3.806229e-01      1.014597e-03
       16794     -2.000000e-01     -3.806121e-01      1.014594e-03
       16795     -4.400000e-01     -3.806157e-01      1.014540e-03
       16796     -3.600000e-01     -3.806144e-01      1.014480e-03
       16797     -5.200000e-01     -3.806227e-01      1.014453e-03
       16798     -4.400000e-01     -3.806263e-01      1.014399e-03
       16799     -2.000000e-01     -3.806155e-01      1.014396e-03
       16800     -5.200000e-01     -3.806238e-01      1.014369e-03
       16801     -5.200000e-01     -3.806321e-01      1.014343e-03
       16802     -2.800000e-01     -3.806261e-01      1.014300e-03
       16803     -2.800000e-01     -3.806201e-01      1.014257e-03
       16804     -5.200000e-01     -3.806284e-01      1.014231e-03
       16805     -5.200000e-01     -3.806367e-01      1.014205e-03
       16806     -2.800000e-01     -3.806307e-01      1.014162e-03
       16807     -4.400000e-01     -3.806343e-01      1.014108e-03
       16808     -6.000000e-01     -3.806473e-01      1.014131e-03
       16809     -6.800000e-01     -3.806651e-01      1.014227e-03
       16810     -3.600000e-01     -3.806639e-01      1.014168e-03
       16811     -6.000000e-01     -3.806769e-01      1.014191e-03
       16812     -6.800000e-01     -3.806947e-01      1.014287e-03
       16813     -2.800000e-01     -3.806888e-01      1.014245e-03
       16814     -2.800000e-01     -3.806828e-01      1.014202e-03
       16815     -2.800000e-01     -3.806768e-01      1.014159e-03
       16816     -4.400000e-01     -3.806803e-01      1.014105e-03
       16817     -3.600000e-01     -3.806791e-01      1.014046e-03
       16818     -5.200000e-01     -3.806874e-01      1.014019e-03
       16819     -4.400000e-01     -3.806909e-01      1.013965e-03
       16820     -3.600000e-01     -3.806897e-01      1.013906e-03
       16821     -5.200000e-01     -3.806979e-01      1.013879e-03
       16822     -2.800000e-01     -3.806920e-01      1.013836e-03
       16823     -2.000000e-01     -3.806812e-01      1.013833e-03
       16824     -3.600000e-01     -3.806800e-01      1.013774e-03
       16825     -4.400000e-01     -3.806835e-01      1.013719e-03
       16826     -3.600000e-01     -3.806823e-01      1.013660e-03
       16827     -5.200000e-01     -3.806906e-01      1.013634e-03
       16828     -5.200000e-01     -3.806988e-01      1.013607e-03
       16829     -6.000000e-01     -3.807119e-01      1.013631e-03
       16830     -7.600000e-01     -3.807344e-01      1.013821e-03
       16831     -6.800000e-01     -3.807522e-01      1.013917e-03
       16832     -6.000000e-01     -3.807652e-01      1.013940e-03
       16833     -6.000000e-01     -3.807782e-01      1.013963e-03
       16834     -4.400000e-01     -3.807818e-01      1.013909e-03
       16835     -2.800000e-01     -3.807758e-01      1.013867e-03
       16836     -3.600000e-01     -3.807745e-01      1.013807e-03
       16837     -6.000000e-01     -3.807876e-01      1.013831e-03
       16838     -4.400000e-01     -3.807911e-01      1.013777e-03
       16839     -2.000000e-01     -3.807803e-01      1.013773e-03
       16840     -3.600000e-01     -3.807791e-01      1.013714e-03
       16841     -2.000000e-01     -3.807684e-01      1.013710e-03
       16842     -4.400000e-01     -3.807719e-01      1.013656e-03
       16843     -3.600000e-01     -3.807706e-01      1.013597e-03
       16844     -5.200000e-01     -3.807789e-01      1.013570e-03
       16845     -4.400000e-01     -3.807824e-01      1.013516e-03
       16846     -3.600000e-01     -3.807812e-01      1.013457e-03
       16847     -4.400000e-01     -3.807847e-01      1.013403e-03
       16848     -5.200000e-01     -3.807930e-01      1.013376e-03
       16849     -2.800000e-01     -3.807870e-01      1.013334e-03
       16850     -2.000000e-01     -3.807763e-01      1.013331e-03
       16851     -6.000000e-01     -3.807893e-01      1.013354e-03
       16852     -5.200000e-01     -3.807975e-01      1.013327e-03
       16853     -6.800000e-01     -3.808153e-01      1.013423e-03
       16854     -5.200000e-01     -3.808235e-01      1.013396e-03
       16855     -6.000000e-01     -3.808365e-01      1.013420e-03
       16856     -4.400000e-01     -3.808401e-01      1.013366e-03
       16857     -2.800000e-01     -3.808341e-01      1.013323e-03
       16858     -3.600000e-01     -3.808328e-01      1.013264e-03
       16859     -4.400000e-01     -3.808363e-01      1.013210e-03
       16860     -3.600000e-01     -3.808351e-01      1.013150e-03
       16861     -3.600000e-01     -3.808339e-01      1.013091e-03
       16862     -6.000000e-01     -3.808469e-01      1.013114e-03
       16863     -5.200000e-01     -3.808551e-01      1.013088e-03
       16864     -2.800000e-01     -3.808491e-01      1.013046e-03
       16865     -2.800000e-01     -3.808432e-01      1.013003e-03
       16866     -6.000000e-01     -3.808562e-01      1.013026e-03
       16867     -5.200000e-01     -3.808644e-01      1.013000e-03
       16868     -3.600000e-01     -3.808632e-01      1.012941e-03
       16869     -5.200000e-01     -3.808714e-01      1.012914e-03
       16870     -3.600000e-01     -3.808702e-01      1.012855e-03
       16871     -3.600000e-01     -3.808689e-01      1.012796e-03
       16872     -3.600000e-01     -3.808677e-01      1.012736e-03
