#     BLOCK:   ACTUAL_TE:    TE_AVE:      ERROR:
        1967    -5.43766    -5.45179 0.000673207
        1968    -5.44193    -5.45178 0.000672883
        1969    -5.44429    -5.45178 0.000672552
        1970    -5.44919    -5.45178 0.000672212
        1971    -5.45345    -5.45178 0.000671872
        1972    -5.45165    -5.45178 0.000671531
        1973    -5.44679    -5.45177 0.000671195
        1974    -5.44587    -5.45177 0.000670862
        1975    -5.45038    -5.45177 0.000670523
        1976    -5.47087    -5.45178 0.000670253
        1977    -5.48676     -5.4518 0.000670147
        1978    -5.49474    -5.45182  0.00067016
        1979    -5.49066    -5.45184 0.000670109
        1980     -5.4778    -5.45185 0.000669899
        1981     -5.4582    -5.45186 0.000669568
        1982    -5.43856    -5.45185 0.000669264
        1983    -5.42183    -5.45183 0.000669098
        1984    -5.41332    -5.45181 0.000669042
        1985    -5.41296     -5.4518 0.000668991
        1986    -5.41518    -5.45178 0.000668909
        1987    -5.41958    -5.45176 0.000668768
        1988     -5.4235    -5.45175 0.000668583
        1989    -5.42585    -5.45173 0.000668373
        1990     -5.4318    -5.45172 0.000668113
        1991    -5.44546    -5.45172 0.000667784
        1992    -5.46704    -5.45173 0.000667494
        1993     -5.4883    -5.45175 0.000667411
        1994    -5.50059    -5.45177 0.000667525
        1995    -5.49881    -5.45179 0.000667607
        1996    -5.48546    -5.45181 0.000667486
        1997    -5.46434    -5.45182 0.000667181
        1998    -5.44525    -5.45181 0.000666855
        1999    -5.44157    -5.45181 0.000666541
        2000    -5.44231     -5.4518 0.000666225
        2001    -5.43906     -5.4518 0.000665922
        2002    -5.42467    -5.45178 0.000665727
        2003    -5.40882    -5.45176 0.000665741
        2004    -5.39712    -5.45174 0.000665967
        2005    -5.39732    -5.45171 0.000666187
        2006    -5.41739    -5.45169 0.000666075
        2007    -5.44582    -5.45169 0.000665749
        2008    -5.47069     -5.4517 0.000665485
        2009    -5.49089    -5.45172  0.00066544
        2010    -5.50052    -5.45174 0.000665551
        2011    -5.50159    -5.45177 0.000665682
        2012    -5.49602    -5.45179 0.000665714
        2013    -5.48481    -5.45181 0.000665586
        2014    -5.46681    -5.45181 0.000665297
        2015    -5.44803    -5.45181 0.000664969
        2016    -5.43822     -5.4518 0.000664674
        2017    -5.43972     -5.4518 0.000664371
        2018    -5.44568    -5.45179 0.000664049
        2019    -5.45853     -5.4518 0.000663728
        2020    -5.46399     -5.4518 0.000663427
        2021    -5.46465    -5.45181 0.000663129
        2022    -5.46382    -5.45182 0.000662828
        2023    -5.45824    -5.45182 0.000662508
        2024    -5.44742    -5.45182 0.000662184
        2025    -5.42767    -5.45181 0.000661965
        2026    -5.40443    -5.45178 0.000662051
        2027    -5.39594    -5.45175 0.000662297
        2028     -5.4059    -5.45173 0.000662356
        2029    -5.43334    -5.45172 0.000662092
        2030    -5.46367    -5.45173 0.000661792
        2031    -5.49211    -5.45175 0.000661765
        2032    -5.49986    -5.45177 0.000661862
        2033    -5.49135    -5.45179 0.000661823
        2034    -5.47039     -5.4518 0.000661561
        2035    -5.44922     -5.4518 0.000661237
        2036     -5.4382    -5.45179 0.000660946
        2037     -5.4358    -5.45179 0.000660668
        2038    -5.43956    -5.45178 0.000660371
        2039    -5.43935    -5.45177 0.000660075
        2040    -5.43887    -5.45177 0.000659782
        2041    -5.43635    -5.45176 0.000659502
        2042    -5.43449    -5.45175 0.000659233
        2043    -5.43796    -5.45174 0.000658945
        2044    -5.44567    -5.45174  0.00065863
        2045    -5.45112    -5.45174 0.000658308
        2046     -5.4435    -5.45174 0.000657998
        2047    -5.42824    -5.45173 0.000657777
        2048    -5.42725    -5.45171 0.000657564
        2049    -5.44251    -5.45171 0.000657259
        2050    -5.46817    -5.45172 0.000656987
        2051    -5.48928    -5.45174 0.000656922
        2052    -5.49458    -5.45176 0.000656933
        2053    -5.48482    -5.45177 0.000656811
        2054    -5.47096    -5.45178 0.000656558
        2055    -5.45882    -5.45178 0.000656247
        2056    -5.45051    -5.45178 0.000655928
        2057    -5.45087    -5.45178 0.000655609
        2058    -5.45447    -5.45179 0.000655292
        2059    -5.45893    -5.45179 0.000654983
        2060     -5.4608    -5.45179  0.00065468
        2061    -5.45689     -5.4518 0.000654367
        2062    -5.44979    -5.45179  0.00065405
        2063    -5.44048    -5.45179 0.000653756
        2064    -5.43253    -5.45178 0.000653506
        2065    -5.42509    -5.45177 0.000653317
        2066    -5.41732    -5.45175 0.000653214
        2067    -5.42146    -5.45174 0.000653062
        2068    -5.43629    -5.45173 0.000652789
        2069     -5.4583    -5.45173 0.000652481
        2070    -5.48146    -5.45175 0.000652324
        2071    -5.48975    -5.45176 0.000652267
        2072    -5.48471    -5.45178 0.000652146
        2073     -5.4729    -5.45179 0.000651911
        2074    -5.45778    -5.45179 0.000651603
        2075    -5.45198    -5.45179 0.000651289
        2076    -5.44383    -5.45179 0.000650987
        2077    -5.43037    -5.45178 0.000650755
        2078    -5.41679    -5.45176  0.00065066
        2079    -5.41279    -5.45174 0.000650617
        2080    -5.41613    -5.45173 0.000650529
        2081    -5.43303    -5.45172 0.000650278
        2082    -5.45418    -5.45172 0.000649967
        2083    -5.48197    -5.45173 0.000649817
        2084    -5.50313    -5.45176 0.000649973
        2085    -5.50242    -5.45178 0.000650116
        2086    -5.48166     -5.4518 0.000649962
        2087    -5.45463     -5.4518 0.000649652
        2088    -5.43525    -5.45179 0.000649389
        2089    -5.42033    -5.45177 0.000649253
        2090    -5.40779    -5.45175 0.000649283
        2091    -5.40455    -5.45173 0.000649365
        2092    -5.41959    -5.45172 0.000649236
        2093    -5.43354    -5.45171 0.000648984
        2094    -5.44553     -5.4517 0.000648681
        2095     -5.4497     -5.4517 0.000648372
        2096    -5.45453     -5.4517 0.000648064
        2097    -5.46514    -5.45171 0.000647787
        2098     -5.4749    -5.45172 0.000647572
        2099    -5.47842    -5.45173 0.000647388
        2100    -5.48049    -5.45175 0.000647225
        2101    -5.47425    -5.45176 0.000647005
        2102    -5.45408    -5.45176 0.000646699
        2103    -5.42925    -5.45175  0.00064648
        2104     -5.4104    -5.45173 0.000646471
        2105    -5.40368    -5.45171 0.000646567
        2106     -5.4144    -5.45169 0.000646502
        2107    -5.43646    -5.45168 0.000646236
        2108    -5.46811    -5.45169 0.000645976
        2109    -5.49547    -5.45171 0.000646003
        2110    -5.50589    -5.45174 0.000646207
        2111    -5.49131    -5.45175 0.000646173
        2112    -5.46848    -5.45176 0.000645916
        2113    -5.45764    -5.45177 0.000645616
        2114    -5.45608    -5.45177 0.000645314
        2115    -5.45965    -5.45177 0.000645019
        2116    -5.45466    -5.45177 0.000644716
        2117     -5.4417    -5.45177 0.000644429
        2118     -5.4249    -5.45176  0.00064425
        2119    -5.41578    -5.45174 0.000644169
        2120    -5.41818    -5.45172  0.00064406
        2121    -5.42718    -5.45171  0.00064386
        2122    -5.44721    -5.45171  0.00064356
        2123    -5.45961    -5.45171 0.000643268
        2124    -5.46343    -5.45172 0.000642989
        2125    -5.45968    -5.45172 0.000642697
        2126    -5.45328    -5.45172 0.000642395
        2127    -5.44232    -5.45172 0.000642108
        2128    -5.42781    -5.45171 0.000641905
        2129    -5.42002    -5.45169 0.000641776
        2130    -5.43089    -5.45168 0.000641549
        2131    -5.45373    -5.45168 0.000641248
        2132    -5.46982    -5.45169 0.000641004
        2133    -5.47293     -5.4517 0.000640781
        2134    -5.46396    -5.45171 0.000640506
        2135     -5.4528    -5.45171 0.000640207
        2136    -5.44993    -5.45171 0.000639907
        2137    -5.45908    -5.45171 0.000639617
        2138    -5.47732    -5.45172  0.00063943
        2139    -5.49521    -5.45174 0.000639454
        2140    -5.49758    -5.45176 0.000639514
        2141    -5.47988    -5.45178  0.00063935
        2142    -5.45221    -5.45178 0.000639052
        2143    -5.42159    -5.45176 0.000638909
        2144    -5.40371    -5.45174 0.000639004
        2145    -5.40111    -5.45172 0.000639142
        2146    -5.40853     -5.4517 0.000639161
        2147    -5.42819    -5.45169 0.000638957
        2148    -5.45112    -5.45169 0.000638659
        2149    -5.47488     -5.4517 0.000638453
        2150    -5.48651    -5.45171 0.000638362
        2151    -5.48662    -5.45173 0.000638271
        2152    -5.47619    -5.45174 0.000638076
        2153     -5.4598    -5.45174  0.00063779
        2154    -5.44819    -5.45174 0.000637496
        2155    -5.44211    -5.45174 0.000637216
        2156    -5.43527    -5.45173 0.000636966
        2157    -5.43142    -5.45172 0.000636741
        2158    -5.43878    -5.45172 0.000636474
        2159    -5.44934    -5.45171  0.00063618
        2160    -5.46345    -5.45172 0.000635909
        2161    -5.47199    -5.45173 0.000635684
        2162     -5.4701    -5.45174 0.000635446
        2163    -5.46137    -5.45174 0.000635168
        2164    -5.45503    -5.45174 0.000634877
        2165    -5.45453    -5.45174 0.000634585
        2166    -5.46089    -5.45175 0.000634306
        2167    -5.46041    -5.45175 0.000634026
        2168    -5.45622    -5.45175 0.000633736
        2169    -5.45388    -5.45176 0.000633445
        2170     -5.4475    -5.45175 0.000633156
        2171     -5.4439    -5.45175 0.000632875
        2172    -5.44422    -5.45175 0.000632593
        2173    -5.44615    -5.45174 0.000632307
        2174    -5.44797    -5.45174 0.000632019
        2175    -5.44887    -5.45174 0.000631729
        2176    -5.43993    -5.45174 0.000631462
        2177    -5.43845    -5.45173 0.000631202
        2178    -5.44594    -5.45173 0.000630918
        2179    -5.45874    -5.45173 0.000630636
        2180     -5.4669    -5.45174 0.000630385
        2181    -5.46208    -5.45174 0.000630114
        2182    -5.44857    -5.45174 0.000629827
        2183    -5.43876    -5.45173 0.000629567
        2184    -5.44556    -5.45173 0.000629285
        2185    -5.46133    -5.45174 0.000629012
        2186    -5.48173    -5.45175 0.000628874
        2187    -5.49058    -5.45177 0.000628837
        2188    -5.48724    -5.45178 0.000628759
        2189    -5.46856    -5.45179 0.000628518
        2190     -5.4437    -5.45179 0.000628242
        2191    -5.42731    -5.45178 0.000628054
        2192    -5.41825    -5.45176 0.000627954
        2193    -5.41554    -5.45174 0.000627885
        2194    -5.41655    -5.45173 0.000627804
        2195    -5.42375    -5.45172 0.000627647
        2196    -5.44013    -5.45171 0.000627383
        2197    -5.46309    -5.45172 0.000627119
        2198    -5.48531    -5.45173  0.00062702
        2199    -5.50965    -5.45176 0.000627288
        2200    -5.51987    -5.45179 0.000627766
        2201    -5.51177    -5.45182 0.000628072
        2202    -5.48766    -5.45183 0.000627998
        2203    -5.45815    -5.45183  0.00062772
        2204    -5.42904    -5.45182  0.00062752
        2205    -5.41452    -5.45181 0.000627464
        2206    -5.40971    -5.45179 0.000627469
        2207    -5.41597    -5.45177 0.000627395
        2208    -5.42688    -5.45176 0.000627212
        2209    -5.43968    -5.45176 0.000626952
        2210    -5.45223    -5.45176 0.000626668
        2211    -5.45905    -5.45176 0.000626393
        2212    -5.45367    -5.45176 0.000626111
        2213    -5.44269    -5.45176 0.000625841
        2214    -5.43776    -5.45175 0.000625591
        2215    -5.44084    -5.45174 0.000625327
        2216    -5.45232    -5.45174 0.000625045
        2217    -5.46441    -5.45175  0.00062479
        2218    -5.47449    -5.45176 0.000624592
        2219    -5.47825    -5.45177 0.000624425
        2220    -5.47229    -5.45178 0.000624212
        2221    -5.45724    -5.45178 0.000623935
        2222    -5.43939    -5.45178  0.00062368
        2223    -5.42616    -5.45177 0.000623506
        2224    -5.42631    -5.45176  0.00062333
        2225    -5.43384    -5.45175 0.000623102
        2226    -5.44752    -5.45175 0.000622825
        2227     -5.4612    -5.45175  0.00062256
        2228    -5.47345    -5.45176 0.000622357
        2229    -5.48295    -5.45177 0.000622235
        2230    -5.48426    -5.45179 0.000622126
        2231    -5.47292     -5.4518 0.000621919
        2232    -5.44801     -5.4518 0.000621643
        2233    -5.41724    -5.45178 0.000621557
        2234    -5.38748    -5.45175 0.000621945
        2235    -5.38151    -5.45172  0.00062246
        2236    -5.39569     -5.4517 0.000622686
        2237    -5.43049    -5.45169  0.00062248
        2238    -5.47147    -5.45169 0.000622265
        2239    -5.50148    -5.45172 0.000622384
        2240    -5.50421    -5.45174 0.000622547
        2241    -5.49751    -5.45176 0.000622604
        2242    -5.48771    -5.45178 0.000622533
        2243    -5.47411    -5.45179 0.000622335
        2244    -5.45958    -5.45179 0.000622067
        2245    -5.45317    -5.45179  0.00062179
        2246    -5.45265    -5.45179 0.000621514
        2247    -5.45746    -5.45179 0.000621242
        2248    -5.45259    -5.45179 0.000620966
        2249     -5.4414    -5.45179 0.000620707
        2250    -5.42827    -5.45178 0.000620519
        2251    -5.41372    -5.45176 0.000620474
        2252    -5.41526    -5.45175  0.00062041
        2253    -5.42667    -5.45173 0.000620235
        2254    -5.44213    -5.45173 0.000619974
        2255    -5.45174    -5.45173 0.000619699
        2256    -5.45701    -5.45173 0.000619429
        2257    -5.45556    -5.45173 0.000619157
        2258    -5.45574    -5.45174 0.000618885
        2259    -5.45665    -5.45174 0.000618615
        2260    -5.46473    -5.45174 0.000618368
        2261    -5.47925    -5.45176 0.000618214
        2262    -5.48465    -5.45177 0.000618112
        2263    -5.47004    -5.45178 0.000617891
        2264    -5.44587    -5.45178 0.000617624
        2265    -5.42842    -5.45177 0.000617437
        2266    -5.42286    -5.45175 0.000617297
        2267    -5.43578    -5.45175 0.000617065
        2268    -5.46326    -5.45175 0.000616813
        2269    -5.48713    -5.45177 0.000616739
        2270    -5.49315    -5.45179 0.000616736
        2271    -5.48251     -5.4518 0.000616613
        2272    -5.46326     -5.4518 0.000616362
        2273    -5.44812     -5.4518 0.000616093
        2274    -5.43931     -5.4518 0.000615847
        2275    -5.44468    -5.45179 0.000615584
        2276    -5.45586     -5.4518 0.000615316
        2277    -5.46678     -5.4518 0.000615081
        2278    -5.46744    -5.45181 0.000614849
        2279     -5.4525    -5.45181  0.00061458
        2280    -5.43625     -5.4518 0.000614348
        2281    -5.42404    -5.45179 0.000614199
        2282    -5.41896    -5.45178 0.000614099
        2283    -5.42601    -5.45176 0.000613933
        2284    -5.44035    -5.45176 0.000613685
        2285    -5.45276    -5.45176 0.000613416
        2286    -5.46845    -5.45177 0.000613192
        2287    -5.47399    -5.45178    0.000613
        2288     -5.4726    -5.45179   0.0006128
        2289    -5.46012    -5.45179 0.000612543
        2290    -5.44371    -5.45179 0.000612286
        2291    -5.43409    -5.45178 0.000612067
        2292    -5.43493    -5.45177 0.000611844
        2293    -5.44516    -5.45177 0.000611584
        2294     -5.4571    -5.45177 0.000611322
        2295    -5.46573    -5.45178 0.000611086
        2296    -5.46615    -5.45178 0.000610852
        2297    -5.46437    -5.45179 0.000610611
        2298    -5.46072    -5.45179 0.000610357
        2299    -5.46209     -5.4518 0.000610108
        2300    -5.45969     -5.4518 0.000609853
        2301    -5.45635     -5.4518 0.000609591
        2302    -5.44658     -5.4518  0.00060933
        2303    -5.44263     -5.4518 0.000609079
        2304     -5.4435    -5.45179 0.000608825
        2305    -5.44664    -5.45179 0.000608565
        2306    -5.44331    -5.45179 0.000608312
        2307    -5.43615    -5.45178 0.000608086
        2308    -5.43339    -5.45177 0.000607875
        2309    -5.44036    -5.45177 0.000607632
        2310    -5.45144    -5.45177 0.000607369
        2311    -5.46615    -5.45177 0.000607138
        2312    -5.47942    -5.45178 0.000606993
        2313    -5.48825     -5.4518 0.000606935
        2314    -5.48695    -5.45182 0.000606863
        2315    -5.46856    -5.45182 0.000606644
        2316    -5.44224    -5.45182 0.000606396
        2317    -5.41656     -5.4518 0.000606325
        2318    -5.40703    -5.45178 0.000606371
        2319    -5.41312    -5.45177 0.000606339
        2320    -5.43654    -5.45176 0.000606113
        2321    -5.46959    -5.45177 0.000605901
        2322     -5.5034    -5.45179 0.000606048
        2323    -5.51694    -5.45182 0.000606436
        2324    -5.50312    -5.45184 0.000606576
        2325    -5.47475    -5.45185 0.000606395
        2326    -5.44522    -5.45185 0.000606141
        2327    -5.42778    -5.45184 0.000605969
        2328    -5.41608    -5.45182 0.000605903
        2329    -5.41153    -5.45181  0.00060589
        2330    -5.41999    -5.45179 0.000605784
        2331    -5.44038    -5.45179 0.000605544
        2332    -5.45474    -5.45179 0.000605286
        2333    -5.45836    -5.45179 0.000605033
        2334    -5.45166    -5.45179 0.000604773
        2335    -5.44211    -5.45179 0.000604529
        2336    -5.43544    -5.45178  0.00060431
        2337    -5.44221    -5.45178 0.000604066
        2338    -5.46104    -5.45178  0.00060382
        2339    -5.47816    -5.45179 0.000603667
        2340    -5.48862    -5.45181 0.000603615
        2341    -5.48772    -5.45182 0.000603552
        2342    -5.47816    -5.45183 0.000603399
        2343    -5.46039    -5.45184 0.000603152
        2344    -5.43788    -5.45183 0.000602924
        2345    -5.41519    -5.45182  0.00060287
        2346    -5.39993    -5.45179 0.000603018
        2347    -5.40592    -5.45177 0.000603078
        2348     -5.4341    -5.45177 0.000602868
        2349    -5.47862    -5.45178  0.00060272
        2350    -5.51564     -5.4518 0.000603076
        2351    -5.52252    -5.45183 0.000603569
        2352    -5.50448    -5.45186 0.000603727
        2353    -5.47199    -5.45187 0.000603531
        2354    -5.43885    -5.45186   0.0006033
        2355    -5.41054    -5.45184 0.000603299
        2356    -5.39313    -5.45182 0.000603557
        2357    -5.39404    -5.45179 0.000603799
        2358    -5.41355    -5.45178 0.000603761
        2359    -5.43361    -5.45177 0.000603554
        2360    -5.44407    -5.45177 0.000603307
        2361    -5.45096    -5.45177 0.000603051
        2362    -5.45979    -5.45177 0.000602806
        2363    -5.46668    -5.45178 0.000602584
        2364    -5.47047    -5.45178 0.000602381
        2365    -5.47499    -5.45179 0.000602206
        2366    -5.48278    -5.45181 0.000602094
        2367    -5.49239    -5.45182 0.000602083
        2368    -5.49351    -5.45184 0.000602086
        2369    -5.48614    -5.45186 0.000602006
        2370    -5.46553    -5.45186  0.00060178
        2371    -5.44727    -5.45186 0.000601529
        2372    -5.44365    -5.45186 0.000601286
        2373    -5.45296    -5.45186 0.000601032
        2374    -5.46128    -5.45186 0.000600792
        2375    -5.46638    -5.45187 0.000600571
        2376     -5.4612    -5.45187 0.000600331
        2377    -5.45244    -5.45187 0.000600078
        2378    -5.44499    -5.45187 0.000599833
        2379    -5.43991    -5.45186 0.000599602
        2380    -5.44564    -5.45186 0.000599355
        2381     -5.4451    -5.45186  0.00059911
        2382    -5.44318    -5.45185  0.00059887
        2383    -5.43493    -5.45185 0.000598661
        2384    -5.42764    -5.45184 0.000598496
        2385     -5.4275    -5.45183 0.000598332
        2386    -5.42952    -5.45182 0.000598154
        2387    -5.43529    -5.45181 0.000597944
        2388     -5.4436    -5.45181 0.000597703
        2389    -5.45479    -5.45181 0.000597454
        2390    -5.46453    -5.45181 0.000597228
        2391    -5.46827    -5.45182 0.000597018
        2392    -5.46792    -5.45183 0.000596806
        2393    -5.46437    -5.45183  0.00059658
        2394    -5.45944    -5.45183 0.000596339
        2395    -5.46029    -5.45184   0.0005961
        2396    -5.46722    -5.45184 0.000595886
        2397    -5.47132    -5.45185 0.000595693
        2398    -5.46795    -5.45186 0.000595482
        2399    -5.46126    -5.45186 0.000595247
        2400    -5.45132    -5.45186 0.000594999
        2401    -5.44576    -5.45186 0.000594757
        2402    -5.44862    -5.45186 0.000594511
        2403    -5.46168    -5.45186 0.000594277
        2404    -5.46742    -5.45187 0.000594065
        2405     -5.4677    -5.45188 0.000593855
        2406    -5.46415    -5.45188  0.00059363
        2407    -5.46138    -5.45189 0.000593396
        2408    -5.45937    -5.45189 0.000593158
        2409    -5.45227    -5.45189 0.000592912
        2410    -5.44326    -5.45189 0.000592677
        2411    -5.43299    -5.45188 0.000592483
        2412    -5.42963    -5.45187 0.000592309
        2413    -5.42874    -5.45186 0.000592141
        2414    -5.42925    -5.45185  0.00059197
        2415    -5.43658    -5.45184 0.000591758
        2416    -5.44465    -5.45184 0.000591521
        2417    -5.45116    -5.45184 0.000591276
        2418    -5.45005    -5.45184 0.000591032
        2419    -5.44653    -5.45184 0.000590792
        2420    -5.44613    -5.45183 0.000590553
        2421     -5.4481    -5.45183 0.000590311
        2422     -5.4503    -5.45183 0.000590067
        2423    -5.44943    -5.45183 0.000589825
        2424      -5.447    -5.45183 0.000589585
        2425    -5.45504    -5.45183 0.000589343
        2426    -5.46389    -5.45184 0.000589121
        2427    -5.47008    -5.45184 0.000588926
        2428    -5.46639    -5.45185 0.000588714
        2429    -5.46042    -5.45185 0.000588482
        2430    -5.45541    -5.45185 0.000588242
        2431    -5.44781    -5.45185 0.000588002
        2432    -5.44042    -5.45185 0.000587779
        2433    -5.43844    -5.45184 0.000587564
        2434    -5.44526    -5.45184 0.000587328
        2435     -5.4564    -5.45184  0.00058709
        2436     -5.4717    -5.45185 0.000586906
        2437    -5.48247    -5.45186 0.000586799
        2438    -5.48403    -5.45188 0.000586707
        2439    -5.47557    -5.45188 0.000586547
        2440    -5.46001    -5.45189 0.000586316
        2441    -5.44133    -5.45188 0.000586092
        2442    -5.42936    -5.45187 0.000585924
        2443    -5.42912    -5.45187 0.000585758
        2444    -5.43074    -5.45186 0.000585583
        2445    -5.43517    -5.45185 0.000585383
        2446    -5.43516    -5.45184 0.000585183
        2447     -5.4358    -5.45184 0.000584981
        2448    -5.43653    -5.45183 0.000584775
        2449    -5.44042    -5.45183 0.000584555
        2450    -5.44078    -5.45182 0.000584334
        2451     -5.4482    -5.45182 0.000584097
        2452    -5.46422    -5.45182 0.000583881
        2453    -5.48054    -5.45184  0.00058376
        2454    -5.49327    -5.45185 0.000583767
        2455    -5.49276    -5.45187 0.000583766
        2456    -5.47695    -5.45188 0.000583618
        2457    -5.45648    -5.45188 0.000583384
        2458    -5.43902    -5.45188  0.00058317
        2459    -5.42742    -5.45187 0.000583017
        2460    -5.42084    -5.45185 0.000582917
        2461    -5.42534    -5.45184  0.00058278
        2462    -5.43901    -5.45184 0.000582566
        2463    -5.45261    -5.45184  0.00058233
        2464    -5.46645    -5.45184 0.000582124
        2465     -5.4735    -5.45185 0.000581954
        2466    -5.47225    -5.45186 0.000581777
        2467    -5.47166    -5.45187 0.000581596
        2468    -5.46492    -5.45187 0.000581384
        2469    -5.45581    -5.45188 0.000581151
        2470    -5.44573    -5.45187 0.000580921
        2471    -5.44256    -5.45187 0.000580698
        2472    -5.43965    -5.45187 0.000580484
        2473    -5.43186    -5.45186 0.000580306
        2474    -5.42102    -5.45184 0.000580205
        2475    -5.41372    -5.45183 0.000580175
        2476    -5.41858    -5.45182 0.000580096
        2477    -5.42989    -5.45181  0.00057993
        2478    -5.44527     -5.4518 0.000579702
        2479    -5.45292     -5.4518 0.000579468
        2480    -5.45767    -5.45181 0.000579239
        2481     -5.4667    -5.45181 0.000579037
        2482    -5.47291    -5.45182 0.000578866
        2483    -5.47601    -5.45183 0.000578715
        2484    -5.47621    -5.45184 0.000578565
        2485    -5.47757    -5.45185 0.000578425
        2486    -5.47142    -5.45186 0.000578246
        2487    -5.45739    -5.45186 0.000578017
        2488    -5.44379    -5.45186 0.000577794
        2489    -5.43843    -5.45185 0.000577587
        2490    -5.44292    -5.45185 0.000577366
        2491    -5.45273    -5.45185 0.000577135
        2492    -5.46935    -5.45186 0.000576946
        2493    -5.47674    -5.45187 0.000576801
        2494    -5.47586    -5.45188  0.00057665
        2495    -5.46798    -5.45188 0.000576455
        2496    -5.46249    -5.45189 0.000576239
        2497    -5.45203    -5.45189 0.000576009
        2498    -5.44213    -5.45188 0.000575791
        2499    -5.42962    -5.45187  0.00057563
        2500    -5.42227    -5.45186 0.000575521
        2501    -5.41643    -5.45185 0.000575466
        2502    -5.41512    -5.45183 0.000575423
        2503    -5.42124    -5.45182 0.000575323
        2504    -5.43683    -5.45182 0.000575124
        2505    -5.45655    -5.45182 0.000574898
        2506    -5.47335    -5.45183 0.000574733
        2507    -5.47791    -5.45184 0.000574597
        2508    -5.46864    -5.45184 0.000574407
        2509    -5.45438    -5.45184 0.000574179
        2510    -5.44506    -5.45184 0.000573957
        2511    -5.44744    -5.45184 0.000573731
        2512    -5.45391    -5.45184 0.000573503
        2513    -5.46218    -5.45184  0.00057329
        2514    -5.46431    -5.45185 0.000573083
        2515    -5.45816    -5.45185 0.000572861
        2516    -5.44325    -5.45185 0.000572643
        2517    -5.43162    -5.45184 0.000572472
        2518    -5.43341    -5.45183 0.000572292
        2519    -5.45368    -5.45183 0.000572065
        2520    -5.48331    -5.45185 0.000571974
        2521     -5.5072    -5.45187 0.000572169
        2522    -5.51337    -5.45189 0.000572461
        2523    -5.50205    -5.45191 0.000572579
        2524    -5.47885    -5.45192 0.000572452
        2525    -5.44347    -5.45192 0.000572235
        2526    -5.40247     -5.4519 0.000572343
        2527    -5.37782    -5.45187 0.000572867
        2528    -5.37727    -5.45184   0.0005734
        2529     -5.4079    -5.45182 0.000573436
        2530    -5.45092    -5.45182  0.00057321
        2531    -5.48492    -5.45184 0.000573133
        2532      -5.504    -5.45186 0.000573276
        2533    -5.50256    -5.45188 0.000573399
        2534    -5.48984    -5.45189 0.000573369
        2535    -5.46343     -5.4519 0.000573161
        2536    -5.43709    -5.45189 0.000572964
        2537    -5.41397    -5.45188 0.000572934
        2538    -5.40751    -5.45186 0.000572974
        2539    -5.41399    -5.45184 0.000572943
        2540    -5.43081    -5.45184 0.000572777
        2541    -5.44886    -5.45183 0.000572553
        2542    -5.46831    -5.45184 0.000572364
        2543    -5.48556    -5.45185 0.000572293
        2544    -5.49041    -5.45187 0.000572268
        2545    -5.48358    -5.45188 0.000572179
        2546    -5.46977    -5.45189 0.000571998
        2547    -5.45633    -5.45189 0.000571776
        2548    -5.43995    -5.45189 0.000571571
        2549    -5.42858    -5.45188 0.000571419
        2550    -5.42401    -5.45187   0.0005713
        2551     -5.4321    -5.45186 0.000571128
        2552    -5.44755    -5.45186 0.000570907
        2553    -5.46551    -5.45186 0.000570709
        2554    -5.47737    -5.45187 0.000570572
        2555     -5.4755    -5.45188 0.000570424
        2556    -5.46554    -5.45189 0.000570226
        2557    -5.44559    -5.45188 0.000570008
        2558    -5.42806    -5.45187 0.000569861
        2559    -5.41136    -5.45186 0.000569859
        2560    -5.40677    -5.45184 0.000569908
        2561    -5.41957    -5.45183 0.000569825
        2562    -5.45044    -5.45183 0.000569603
        2563    -5.47964    -5.45184 0.000569484
        2564    -5.48609    -5.45185 0.000569418
        2565    -5.47898    -5.45186 0.000569295
        2566    -5.46414    -5.45187 0.000569093
        2567     -5.4494    -5.45187 0.000568872
        2568    -5.44883    -5.45187 0.000568652
        2569    -5.45382    -5.45187 0.000568431
        2570    -5.46203    -5.45187 0.000568223
        2571    -5.45959    -5.45187  0.00056801
        2572    -5.44854    -5.45187 0.000567791
        2573    -5.43338    -5.45186 0.000567616
        2574    -5.42224    -5.45185 0.000567512
        2575    -5.42124    -5.45184 0.000567416
        2576    -5.43439    -5.45183 0.000567236
        2577     -5.4567    -5.45184 0.000567019
        2578    -5.47311    -5.45184 0.000566859
        2579    -5.47938    -5.45186  0.00056674
        2580    -5.48581    -5.45187 0.000566673
        2581    -5.48735    -5.45188  0.00056662
        2582    -5.48084    -5.45189 0.000566512
        2583    -5.46342     -5.4519  0.00056631
        2584    -5.44345    -5.45189   0.0005661
        2585    -5.42957    -5.45189 0.000565947
        2586    -5.42618    -5.45188 0.000565816
        2587    -5.43051    -5.45187 0.000565657
        2588    -5.43671    -5.45186 0.000565469
        2589    -5.43877    -5.45186 0.000565273
        2590    -5.43469    -5.45185 0.000565094
        2591    -5.43371    -5.45184 0.000564919
        2592    -5.43789    -5.45184 0.000564727
        2593    -5.44543    -5.45184 0.000564514
        2594    -5.44967    -5.45183 0.000564297
        2595    -5.45285    -5.45183  0.00056408
        2596    -5.45094    -5.45183 0.000563863
        2597    -5.44854    -5.45183 0.000563647
        2598    -5.45668    -5.45184 0.000563433
        2599     -5.4734    -5.45184 0.000563278
        2600    -5.48405    -5.45186 0.000563197
