#     BLOCK:   ACTUAL_T:     T_AVE:       ERROR:
        1968    0.814326    0.799538  0.00125081
        1969    0.808489    0.799542  0.00125018
        1970    0.804483    0.799545  0.00124955
        1971    0.802434    0.799546  0.00124891
        1972     0.80218    0.799547  0.00124828
        1973    0.801358    0.799548  0.00124765
        1974    0.797446    0.799547  0.00124702
        1975    0.791159    0.799543  0.00124639
        1976    0.789368    0.799538  0.00124577
        1977     0.80011    0.799538  0.00124514
        1978    0.822839     0.79955  0.00124457
        1979    0.849869    0.799575   0.0012442
        1980    0.873731    0.799613  0.00124413
        1981    0.889094    0.799658  0.00124433
        1982    0.892448    0.799705  0.00124458
        1983    0.882919    0.799747  0.00124466
        1984    0.863247    0.799779  0.00124444
        1985    0.838634    0.799798  0.00124397
        1986    0.813893    0.799805  0.00124336
        1987    0.791704    0.799801  0.00124274
        1988    0.772522    0.799788   0.0012422
        1989    0.755227    0.799765  0.00124177
        1990    0.739202    0.799735  0.00124152
        1991    0.726873    0.799698  0.00124144
        1992    0.723597     0.79966   0.0012414
        1993    0.734104    0.799627  0.00124121
        1994    0.758454    0.799606  0.00124076
        1995    0.791048    0.799602  0.00124015
        1996    0.822467    0.799614  0.00123958
        1997    0.843213    0.799635  0.00123915
        1998    0.849161     0.79966  0.00123878
        1999    0.844324    0.799683  0.00123836
        2000     0.83668    0.799701  0.00123788
        2001    0.830299    0.799716  0.00123736
        2002    0.821867    0.799727  0.00123679
        2003    0.804864     0.79973  0.00123617
        2004    0.776199    0.799718  0.00123561
        2005    0.739693    0.799688  0.00123536
        2006    0.705364    0.799641  0.00123564
        2007    0.684537    0.799584  0.00123635
        2008    0.682923    0.799526   0.0012371
        2009     0.69861    0.799476   0.0012375
        2010    0.726131    0.799439  0.00123743
        2011    0.759817    0.799419  0.00123697
        2012    0.794645    0.799417  0.00123636
        2013    0.825899     0.79943  0.00123581
        2014    0.848328    0.799454  0.00123544
        2015     0.85772    0.799483  0.00123516
        2016    0.854357    0.799511  0.00123485
        2017    0.843908    0.799533  0.00123443
        2018    0.834383     0.79955  0.00123394
        2019    0.831363    0.799566  0.00123343
        2020     0.83506    0.799583  0.00123295
        2021    0.841961    0.799604  0.00123251
        2022    0.849072    0.799629  0.00123215
        2023    0.855565    0.799656  0.00123185
        2024    0.859634    0.799686   0.0012316
        2025    0.855592    0.799714   0.0012313
        2026    0.837283    0.799732  0.00123083
        2027      0.8047    0.799735  0.00123022
        2028    0.766718    0.799718  0.00122972
        2029    0.736679    0.799687  0.00122951
        2030    0.724713     0.79965  0.00122946
        2031    0.734063    0.799618  0.00122928
        2032    0.760684    0.799599  0.00122882
        2033    0.794101    0.799596  0.00122822
        2034    0.821868    0.799607  0.00122767
        2035    0.836203    0.799625   0.0012272
        2036    0.837332    0.799644  0.00122673
        2037    0.830885    0.799659  0.00122623
        2038    0.822768     0.79967  0.00122568
        2039    0.815755    0.799678   0.0012251
        2040    0.809539    0.799683  0.00122451
        2041    0.802687    0.799684  0.00122391
        2042    0.794173    0.799682  0.00122331
        2043    0.784599    0.799674  0.00122274
        2044     0.77687    0.799663  0.00122219
        2045     0.77369     0.79965  0.00122166
        2046    0.772882    0.799637  0.00122113
        2047    0.767434    0.799622  0.00122064
        2048    0.753288    0.799599  0.00122025
        2049    0.736823    0.799568  0.00122004
        2050    0.731078    0.799535   0.0012199
        2051    0.743343    0.799508  0.00121961
        2052    0.768694    0.799493  0.00121911
        2053    0.795963    0.799491  0.00121852
        2054    0.816605    0.799499  0.00121796
        2055    0.827695    0.799513  0.00121744
        2056    0.830501    0.799528  0.00121694
        2057     0.82852    0.799542  0.00121643
        2058     0.82643    0.799555  0.00121591
        2059    0.828061    0.799569   0.0012154
        2060    0.833498    0.799585  0.00121492
        2061    0.839286    0.799605  0.00121448
        2062    0.841734    0.799625  0.00121407
        2063    0.839232    0.799644  0.00121363
        2064    0.831541     0.79966  0.00121314
        2065     0.81827    0.799669  0.00121259
        2066    0.799499    0.799669    0.001212
        2067    0.777862    0.799658  0.00121146
        2068    0.759232    0.799639  0.00121103
        2069    0.751031    0.799615  0.00121067
        2070    0.758265    0.799595  0.00121025
        2071    0.779313    0.799585  0.00120971
        2072    0.806151    0.799589  0.00120913
        2073    0.829529    0.799603  0.00120863
        2074    0.844272    0.799625  0.00120824
        2075    0.850658    0.799649  0.00120791
        2076    0.851039    0.799674  0.00120758
        2077    0.845374    0.799696   0.0012072
        2078    0.831552    0.799711  0.00120672
        2079    0.809618    0.799716  0.00120614
        2080    0.784419    0.799709  0.00120559
        2081     0.76348    0.799691  0.00120513
        2082    0.752943    0.799669  0.00120476
        2083    0.757423    0.799648  0.00120436
        2084    0.779928    0.799639  0.00120382
        2085    0.814843    0.799646  0.00120326
        2086    0.847017    0.799669   0.0012029
        2087    0.864309      0.7997  0.00120272
        2088    0.865031    0.799731  0.00120255
        2089    0.853242    0.799757  0.00120225
        2090    0.832164    0.799772  0.00120177
        2091    0.804359    0.799775   0.0012012
        2092    0.776315    0.799763  0.00120068
        2093    0.756925    0.799743  0.00120028
        2094     0.74907    0.799719  0.00119995
        2095    0.748807    0.799694  0.00119962
        2096    0.752744    0.799672  0.00119926
        2097    0.760881    0.799654  0.00119883
        2098    0.774158    0.799641  0.00119832
        2099    0.792087    0.799638  0.00119775
        2100    0.812174    0.799644   0.0011972
        2101    0.830578    0.799658  0.00119672
        2102     0.84232    0.799679  0.00119632
        2103    0.841702    0.799699  0.00119592
        2104    0.825611    0.799711  0.00119542
        2105    0.797348     0.79971  0.00119485
        2106    0.766127    0.799694  0.00119439
        2107    0.742509    0.799667  0.00119413
        2108    0.734737    0.799636  0.00119396
        2109    0.747235    0.799611  0.00119365
        2110    0.776668      0.7996  0.00119314
        2111    0.810429    0.799605  0.00119258
        2112    0.835328    0.799622  0.00119214
        2113    0.847218    0.799645  0.00119179
        2114    0.851365    0.799669  0.00119147
        2115    0.854956    0.799696   0.0011912
        2116     0.85924    0.799724  0.00119097
        2117    0.859598    0.799752  0.00119074
        2118    0.851188    0.799776  0.00119042
        2119    0.832846    0.799792  0.00118996
        2120     0.80823    0.799796  0.00118941
        2121    0.784896    0.799789  0.00118887
        2122    0.770813    0.799775  0.00118839
        2123    0.769183    0.799761  0.00118792
        2124    0.776423     0.79975  0.00118741
        2125    0.785693    0.799743  0.00118687
        2126    0.791928    0.799739  0.00118631
        2127    0.792903    0.799736  0.00118576
        2128    0.786804     0.79973  0.00118522
        2129    0.772466    0.799717  0.00118473
        2130    0.754099    0.799696  0.00118437
        2131    0.742265    0.799669  0.00118412
        2132    0.744515    0.799643  0.00118385
        2133    0.757477    0.799623  0.00118346
        2134    0.771636     0.79961  0.00118298
        2135     0.77973    0.799601  0.00118246
        2136    0.780523    0.799592  0.00118194
        2137    0.779387    0.799583  0.00118142
        2138    0.785183    0.799576  0.00118089
        2139    0.803436    0.799578  0.00118034
        2140    0.831955    0.799593  0.00117988
        2141    0.861509    0.799622  0.00117969
        2142    0.880468    0.799659  0.00117974
        2143    0.880695    0.799697   0.0011798
        2144    0.861335    0.799726   0.0011796
        2145    0.828961     0.79974  0.00117912
        2146    0.794107    0.799737  0.00117858
        2147    0.766185    0.799721  0.00117813
        2148     0.75083    0.799699   0.0011778
        2149    0.750467    0.799676  0.00117748
        2150    0.764041    0.799659  0.00117705
        2151    0.785649    0.799653  0.00117652
        2152    0.806489    0.799656  0.00117598
        2153    0.819927    0.799665  0.00117547
        2154    0.824396    0.799677  0.00117498
        2155    0.821727    0.799687  0.00117448
        2156     0.81376    0.799693  0.00117395
        2157    0.801565    0.799694  0.00117341
        2158    0.787537    0.799689  0.00117288
        2159     0.77664    0.799678  0.00117238
        2160    0.774188    0.799666   0.0011719
        2161    0.781693    0.799658  0.00117139
        2162    0.794775    0.799656  0.00117085
        2163    0.805832    0.799658  0.00117031
        2164     0.81041    0.799663  0.00116978
        2165    0.810726    0.799669  0.00116925
        2166    0.811681    0.799674  0.00116872
        2167    0.815029    0.799681   0.0011682
        2168    0.818962     0.79969   0.0011677
        2169    0.821105      0.7997   0.0011672
        2170     0.82039    0.799709   0.0011667
        2171    0.817005    0.799717  0.00116619
        2172    0.812214    0.799723  0.00116567
        2173    0.808169    0.799727  0.00116514
        2174    0.806165     0.79973  0.00116461
        2175    0.804647    0.799732  0.00116408
        2176     0.80015    0.799732  0.00116354
        2177    0.791449    0.799729  0.00116301
        2178    0.782234    0.799721  0.00116251
        2179     0.77865    0.799711  0.00116201
        2180    0.783294    0.799703   0.0011615
        2181    0.791919      0.7997  0.00116098
        2182     0.79674    0.799698  0.00116045
        2183    0.793158    0.799696  0.00115992
        2184    0.783868    0.799688  0.00115941
        2185    0.777579    0.799678  0.00115892
        2186    0.782825     0.79967  0.00115842
        2187    0.801018    0.799671  0.00115789
        2188    0.825308    0.799683  0.00115742
        2189    0.845122    0.799704  0.00115708
        2190    0.852182    0.799727   0.0011568
        2191     0.84446    0.799748  0.00115645
        2192    0.825744     0.79976  0.00115598
        2193    0.801605    0.799761  0.00115545
        2194    0.776204     0.79975  0.00115498
        2195     0.75272    0.799728  0.00115465
        2196    0.734895    0.799699   0.0011545
        2197    0.726944    0.799666  0.00115445
        2198    0.732798    0.799635  0.00115433
        2199    0.755186    0.799615  0.00115398
        2200    0.792702    0.799612  0.00115346
        2201    0.837105    0.799629  0.00115306
        2202    0.875458    0.799663  0.00115305
        2203    0.896695    0.799708  0.00115337
        2204    0.896864    0.799752  0.00115369
        2205    0.879485    0.799788  0.00115373
        2206    0.852557    0.799812  0.00115346
        2207    0.824514    0.799823  0.00115299
        2208    0.801472    0.799824  0.00115247
        2209    0.787084    0.799818  0.00115196
        2210    0.782813     0.79981  0.00115146
        2211     0.78668    0.799804  0.00115096
        2212     0.79287    0.799801  0.00115044
        2213    0.794847    0.799799  0.00114992
        2214    0.789894    0.799794  0.00114941
        2215    0.780742    0.799786  0.00114893
        2216    0.773118    0.799774  0.00114847
        2217    0.772258    0.799761  0.00114802
        2218    0.780455    0.799753  0.00114753
        2219     0.79593    0.799751  0.00114702
        2220    0.813274    0.799757  0.00114652
        2221     0.82561    0.799769  0.00114606
        2222    0.827402    0.799781  0.00114561
        2223     0.81737    0.799789  0.00114513
        2224    0.800103    0.799789  0.00114461
        2225     0.78334    0.799782  0.00114412
        2226    0.773246     0.79977  0.00114367
        2227    0.772506    0.799758  0.00114322
        2228    0.781262    0.799749  0.00114274
        2229    0.798264    0.799749  0.00114222
        2230    0.820647    0.799758  0.00114175
        2231    0.842943    0.799777   0.0011414
        2232    0.856618    0.799803  0.00114118
        2233     0.85249    0.799826  0.00114091
        2234    0.826379    0.799838  0.00114046
        2235    0.783168    0.799831  0.00113997
        2236    0.735849    0.799802  0.00113982
        2237    0.700214    0.799758  0.00114018
        2238    0.688405    0.799708  0.00114076
        2239    0.703288    0.799665  0.00114106
        2240    0.735937    0.799636  0.00114091
        2241    0.772306    0.799624  0.00114046
        2242    0.803047    0.799626  0.00113995
        2243    0.824692    0.799637   0.0011395
        2244    0.836563    0.799653  0.00113911
        2245    0.840624    0.799672  0.00113875
        2246    0.841629     0.79969   0.0011384
        2247    0.844042     0.79971  0.00113806
        2248    0.848015    0.799732  0.00113776
        2249    0.848954    0.799753  0.00113746
        2250    0.841149    0.799772  0.00113711
        2251    0.822459    0.799782  0.00113665
        2252    0.797005    0.799781  0.00113614
        2253    0.773489    0.799769   0.0011357
        2254    0.759309    0.799751  0.00113534
        2255    0.755758    0.799732    0.001135
        2256    0.759154    0.799714  0.00113464
        2257    0.764762    0.799698  0.00113424
        2258    0.769352    0.799685  0.00113382
        2259    0.772201    0.799672  0.00113338
        2260    0.775243    0.799662  0.00113293
        2261    0.783142    0.799654  0.00113245
        2262    0.799682    0.799654  0.00113195
        2263    0.819004    0.799663  0.00113149
        2264    0.828029    0.799675  0.00113106
        2265    0.820919    0.799685   0.0011306
        2266    0.802321    0.799686   0.0011301
        2267    0.781667    0.799678  0.00112963
        2268    0.770734    0.799665   0.0011292
        2269    0.777897    0.799656  0.00112874
        2270    0.799689    0.799656  0.00112825
        2271     0.82402    0.799666   0.0011278
        2272    0.840647    0.799684  0.00112745
        2273    0.845408    0.799705  0.00112713
        2274    0.839323    0.799722  0.00112677
        2275    0.827706    0.799734  0.00112634
        2276    0.819097    0.799743  0.00112588
        2277    0.820418    0.799752  0.00112542
        2278    0.830335    0.799765  0.00112501
        2279    0.840164    0.799783  0.00112465
        2280    0.841574    0.799801  0.00112431
        2281    0.831525    0.799815   0.0011239
        2282    0.813141    0.799821  0.00112343
        2283    0.793497    0.799818  0.00112294
        2284    0.779123    0.799809  0.00112248
        2285    0.773206    0.799798  0.00112205
        2286    0.776106    0.799787  0.00112161
        2287    0.786424    0.799781  0.00112113
        2288    0.800202    0.799782  0.00112064
        2289    0.810674    0.799786  0.00112016
        2290    0.811675    0.799792  0.00111969
        2291     0.80209    0.799793   0.0011192
        2292    0.786873    0.799787  0.00111872
        2293    0.773912    0.799776  0.00111829
        2294    0.768856    0.799762  0.00111789
        2295    0.771702     0.79975  0.00111747
        2296    0.778607    0.799741  0.00111702
        2297    0.786222    0.799735  0.00111655
        2298     0.79361    0.799732  0.00111606
        2299    0.801408    0.799733  0.00111558
        2300    0.809744    0.799737   0.0011151
        2301    0.816641    0.799745  0.00111464
        2302     0.81874    0.799753  0.00111419
        2303    0.814452    0.799759  0.00111372
        2304    0.806558    0.799762  0.00111324
        2305    0.799909    0.799762  0.00111276
        2306    0.795238     0.79976  0.00111228
        2307    0.788907    0.799756  0.00111181
        2308    0.779347    0.799747  0.00111136
        2309    0.769598    0.799734  0.00111096
        2310     0.76424    0.799718  0.00111058
        2311    0.766124    0.799704   0.0011102
        2312    0.776104    0.799694  0.00110976
        2313    0.793976    0.799691  0.00110929
        2314    0.817279    0.799699  0.00110883
        2315    0.839027    0.799716  0.00110848
        2316    0.849325    0.799737  0.00110821
        2317    0.841507    0.799755  0.00110788
        2318    0.816938    0.799763  0.00110743
        2319    0.784665    0.799756  0.00110697
        2320     0.75762    0.799738  0.00110664
        2321    0.747927    0.799716  0.00110639
        2322    0.762488      0.7997  0.00110603
        2323    0.798164    0.799699  0.00110555
        2324    0.840874    0.799717  0.00110522
        2325    0.873839    0.799748   0.0011052
        2326    0.887835    0.799786  0.00110538
        2327    0.883399    0.799822  0.00110549
        2328    0.865664    0.799851  0.00110537
        2329    0.840014    0.799868  0.00110503
        2330    0.812938    0.799873  0.00110457
        2331    0.792933     0.79987   0.0011041
        2332    0.785338    0.799864  0.00110365
        2333     0.78694    0.799859  0.00110319
        2334    0.789954    0.799854  0.00110272
        2335    0.788798     0.79985  0.00110226
        2336    0.781629    0.799842  0.00110182
        2337    0.770702    0.799829  0.00110142
        2338    0.762943    0.799814  0.00110106
        2339    0.765925    0.799799  0.00110068
        2340    0.781269    0.799791  0.00110024
        2341    0.803797    0.799793  0.00109977
        2342    0.826034    0.799804  0.00109936
        2343    0.841407    0.799822  0.00109903
        2344    0.844959    0.799841  0.00109873
        2345    0.833666    0.799856  0.00109836
        2346    0.807984    0.799859   0.0010979
        2347    0.774403    0.799848  0.00109748
        2348    0.745742    0.799825  0.00109726
        2349    0.736659    0.799798  0.00109712
        2350     0.75537    0.799779  0.00109682
        2351    0.795837    0.799778  0.00109635
        2352    0.840515    0.799795  0.00109602
        2353     0.87252    0.799826  0.00109599
        2354    0.883086    0.799861   0.0010961
        2355    0.871136    0.799892  0.00109605
        2356    0.840761    0.799909  0.00109572
        2357    0.800582    0.799909  0.00109526
        2358    0.762906    0.799893   0.0010949
        2359    0.737263    0.799867  0.00109476
        2360     0.72368    0.799835  0.00109477
        2361    0.717033      0.7998  0.00109487
        2362    0.715378    0.799764  0.00109499
        2363    0.719374     0.79973  0.00109506
        2364    0.727829    0.799699  0.00109501
        2365    0.738688    0.799674  0.00109486
        2366     0.75237    0.799654  0.00109458
        2367    0.771338    0.799642  0.00109418
        2368    0.796182     0.79964  0.00109372
        2369    0.822476     0.79965   0.0010933
        2370    0.842028    0.799668  0.00109298
        2371    0.848763    0.799688  0.00109272
        2372     0.84459    0.799707  0.00109242
        2373    0.838278    0.799724  0.00109208
        2374    0.837065    0.799739  0.00109173
        2375    0.841556    0.799757  0.00109142
        2376    0.848076    0.799777  0.00109115
        2377    0.852016    0.799799  0.00109091
        2378    0.850439    0.799821  0.00109066
        2379    0.843959    0.799839  0.00109036
        2380     0.83588    0.799854  0.00109001
        2381    0.829234    0.799867  0.00108962
        2382    0.823903    0.799877  0.00108921
        2383    0.816613    0.799884  0.00108877
        2384    0.804526    0.799886  0.00108832
        2385    0.788229    0.799881  0.00108787
        2386     0.77094    0.799869  0.00108748
        2387    0.755713     0.79985  0.00108719
        2388    0.744621    0.799827  0.00108698
        2389    0.739332    0.799802  0.00108682
        2390    0.740568    0.799777  0.00108664
        2391    0.747271    0.799755  0.00108641
        2392    0.756704    0.799737  0.00108611
        2393    0.765576    0.799723  0.00108575
        2394    0.771902    0.799711  0.00108535
        2395    0.776268    0.799701  0.00108495
        2396    0.781673    0.799694  0.00108452
        2397    0.791062     0.79969  0.00108407
        2398    0.803757    0.799692  0.00108362
        2399    0.815425    0.799698  0.00108319
        2400    0.821733    0.799708  0.00108278
        2401    0.821897    0.799717  0.00108237
        2402    0.819649    0.799725  0.00108195
        2403    0.820603    0.799734  0.00108153
        2404    0.827704    0.799745  0.00108114
        2405    0.838883    0.799762  0.00108082
        2406    0.849643    0.799782  0.00108057
        2407    0.857909    0.799807  0.00108039
        2408    0.864519    0.799833  0.00108027
        2409    0.869158    0.799862  0.00108021
        2410    0.869379    0.799891  0.00108014
        2411    0.863414    0.799917  0.00108002
        2412    0.852043    0.799939  0.00107979
        2413    0.837667    0.799955  0.00107945
        2414    0.822346    0.799964  0.00107904
        2415    0.807946    0.799967   0.0010786
        2416     0.79684    0.799966  0.00107816
        2417    0.790373    0.799962  0.00107772
        2418    0.786762    0.799957  0.00107729
        2419    0.782811    0.799949  0.00107686
        2420    0.777299     0.79994  0.00107646
        2421    0.771683    0.799928  0.00107608
        2422    0.767724    0.799915  0.00107572
        2423    0.764367      0.7999  0.00107537
        2424    0.759739    0.799884  0.00107506
        2425    0.756051    0.799866  0.00107477
        2426    0.757831    0.799848  0.00107446
        2427    0.766147    0.799835  0.00107411
        2428    0.777477    0.799825  0.00107371
        2429    0.787081     0.79982  0.00107328
        2430    0.792322    0.799817  0.00107284
        2431    0.792953    0.799814   0.0010724
        2432    0.789382     0.79981  0.00107197
        2433    0.782343    0.799803  0.00107155
        2434    0.774514    0.799792  0.00107116
        2435    0.770431     0.79978  0.00107079
        2436    0.774118     0.79977   0.0010704
        2437    0.787002    0.799765  0.00106998
        2438    0.806686    0.799767  0.00106954
        2439    0.827135    0.799779  0.00106916
        2440    0.841223    0.799796  0.00106886
        2441    0.844335    0.799814  0.00106858
        2442     0.83661    0.799829  0.00106825
        2443    0.822342    0.799838  0.00106785
        2444    0.806799    0.799841  0.00106742
        2445    0.793153    0.799838  0.00106698
        2446    0.781689    0.799831  0.00106657
        2447    0.771429    0.799819   0.0010662
        2448    0.761995    0.799804  0.00106588
        2449    0.753641    0.799785  0.00106561
        2450    0.746537    0.799763  0.00106539
        2451     0.74127    0.799739  0.00106523
        2452    0.740355    0.799715  0.00106507
        2453    0.748184    0.799694  0.00106484
        2454    0.767595    0.799681  0.00106449
        2455    0.795315    0.799679  0.00106405
        2456    0.822156    0.799688  0.00106366
        2457    0.839403    0.799705  0.00106335
        2458       0.844    0.799723  0.00106307
        2459     0.83774    0.799738  0.00106275
        2460    0.823424    0.799748  0.00106236
        2461    0.804684     0.79975  0.00106193
        2462    0.788585    0.799745  0.00106151
        2463    0.782482    0.799738   0.0010611
        2464    0.787483    0.799733  0.00106068
        2465    0.799379    0.799733  0.00106025
        2466    0.814422    0.799739  0.00105984
        2467    0.830407    0.799751  0.00105948
        2468    0.844252    0.799769  0.00105921
        2469    0.852256    0.799791  0.00105899
        2470    0.853091    0.799812  0.00105878
        2471    0.848759    0.799832  0.00105854
        2472    0.842126    0.799849  0.00105825
        2473    0.833308    0.799863  0.00105791
        2474    0.819381    0.799871  0.00105751
        2475    0.798875     0.79987  0.00105708
        2476    0.775287     0.79986   0.0010567
        2477    0.755468    0.799842  0.00105643
        2478    0.744358     0.79982  0.00105624
        2479     0.74143    0.799796  0.00105608
        2480    0.743051    0.799774   0.0010559
        2481    0.747996    0.799753  0.00105568
        2482    0.758033    0.799736  0.00105539
        2483    0.772348    0.799725  0.00105502
        2484    0.787447     0.79972  0.00105461
        2485    0.802371    0.799721  0.00105418
        2486    0.816879    0.799728  0.00105378
        2487    0.827176    0.799739  0.00105341
        2488    0.828764    0.799751  0.00105306
        2489    0.821636    0.799759  0.00105267
        2490    0.810941    0.799764  0.00105226
        2491    0.803783    0.799765  0.00105184
        2492    0.805323    0.799768  0.00105142
        2493    0.815889    0.799774  0.00105101
        2494    0.831041    0.799787  0.00105067
        2495    0.845493    0.799805  0.00105041
        2496    0.856402    0.799828  0.00105023
        2497    0.862706    0.799853  0.00105011
        2498     0.86297    0.799878  0.00104999
        2499    0.855282      0.7999  0.00104981
        2500    0.839405    0.799916  0.00104951
        2501    0.817493    0.799923  0.00104911
        2502     0.79248     0.79992   0.0010487
        2503    0.767503    0.799907  0.00104836
        2504    0.747173    0.799886  0.00104815
        2505     0.73703    0.799861  0.00104803
        2506     0.74011    0.799837  0.00104788
        2507    0.753835    0.799819  0.00104763
        2508    0.770438    0.799807  0.00104728
        2509    0.781443      0.7998  0.00104688
        2510    0.782912    0.799793  0.00104649
        2511    0.777573    0.799784  0.00104611
        2512    0.772278    0.799773  0.00104575
        2513     0.77262    0.799762  0.00104539
        2514    0.779043    0.799754  0.00104501
        2515    0.786854    0.799749   0.0010446
        2516    0.789183    0.799745   0.0010442
        2517    0.781712    0.799738  0.00104381
        2518    0.766688    0.799725  0.00104347
        2519    0.753461    0.799706  0.00104322
        2520    0.753737    0.799688  0.00104297
        2521    0.773248    0.799678  0.00104261
        2522    0.807572    0.799681   0.0010422
        2523    0.845973    0.799699  0.00104195
        2524    0.877174     0.79973  0.00104198
        2525    0.892043    0.799766  0.00104221
        2526    0.884414      0.7998  0.00104234
        2527     0.85303    0.799821  0.00104214
        2528    0.805408    0.799823  0.00104173
        2529     0.75868    0.799807  0.00104144
        2530    0.731137     0.79978  0.00104139
        2531    0.730638    0.799752  0.00104133
        2532    0.752579    0.799734  0.00104109
        2533    0.786163    0.799728  0.00104069
        2534    0.819711    0.799736  0.00104031
        2535    0.843073    0.799753  0.00104004
        2536    0.849594    0.799773  0.00103982
        2537    0.837949    0.799788  0.00103952
        2538    0.812704    0.799793  0.00103912
        2539    0.782643    0.799786  0.00103873
        2540    0.757222     0.79977  0.00103846
        2541    0.743097    0.799747  0.00103829
        2542    0.742897    0.799725  0.00103812
        2543    0.756095    0.799708  0.00103785
        2544    0.779045      0.7997  0.00103748
        2545    0.804535    0.799702  0.00103707
        2546    0.824856    0.799711  0.00103671
        2547    0.836048    0.799726   0.0010364
        2548    0.837659    0.799741   0.0010361
        2549    0.829943    0.799752  0.00103576
        2550    0.814376    0.799758  0.00103537
        2551    0.796123    0.799757  0.00103497
        2552    0.783058     0.79975  0.00103458
        2553    0.781183    0.799743   0.0010342
        2554    0.790931    0.799739  0.00103381
        2555    0.807425    0.799742   0.0010334
        2556    0.823327    0.799752  0.00103304
        2557    0.831894    0.799764  0.00103271
        2558    0.829001    0.799776  0.00103237
        2559     0.81339    0.799781  0.00103198
        2560    0.787315    0.799776  0.00103159
        2561    0.758826     0.79976  0.00103131
        2562    0.740897    0.799737  0.00103117
        2563    0.743186    0.799715    0.001031
        2564    0.763026    0.799701   0.0010307
        2565    0.787947    0.799696  0.00103031
        2566     0.80635    0.799699  0.00102991
        2567    0.813519    0.799704  0.00102952
        2568    0.812047    0.799709  0.00102913
        2569    0.809572    0.799713  0.00102874
        2570     0.81224    0.799718  0.00102835
        2571    0.818607    0.799725  0.00102798
        2572    0.821937    0.799734  0.00102761
        2573    0.816277     0.79974  0.00102723
        2574    0.799628     0.79974  0.00102683
        2575    0.775505    0.799731  0.00102648
        2576    0.752698    0.799712  0.00102624
        2577    0.740568    0.799689   0.0010261
        2578    0.742337    0.799667  0.00102594
        2579    0.754244     0.79965   0.0010257
        2580    0.771594    0.799639  0.00102536
        2581    0.792475    0.799636  0.00102496
        2582    0.813963    0.799641  0.00102458
        2583    0.829755    0.799653  0.00102425
        2584    0.834831    0.799667  0.00102394
        2585     0.82881    0.799678  0.00102361
        2586    0.815185    0.799684  0.00102323
        2587    0.799636    0.799684  0.00102284
        2588    0.787442    0.799679  0.00102245
        2589    0.779877    0.799672  0.00102209
        2590    0.773318    0.799661  0.00102174
        2591    0.764112    0.799648  0.00102144
        2592    0.753216     0.79963   0.0010212
        2593    0.744431    0.799609  0.00102103
        2594    0.740204    0.799586  0.00102089
        2595    0.739909    0.799563  0.00102076
        2596    0.740646     0.79954  0.00102062
        2597    0.739917    0.799517  0.00102048
        2598    0.738799    0.799494  0.00102036
        2599    0.742358    0.799472   0.0010202
        2600    0.755002    0.799455  0.00101995
        2601    0.775705    0.799445   0.0010196
        2602    0.799752    0.799446  0.00101921
        2603     0.82245    0.799454  0.00101886
        2604     0.83976     0.79947  0.00101858
        2605    0.848778    0.799489  0.00101837
        2606    0.849306    0.799508  0.00101816
        2607     0.84422    0.799525  0.00101791
        2608    0.837716     0.79954  0.00101763
        2609    0.833252    0.799553  0.00101732
        2610      0.8326    0.799565  0.00101701
        2611    0.836286    0.799579  0.00101672
        2612    0.844797    0.799597  0.00101647
        2613    0.858442    0.799619  0.00101633
        2614     0.87492    0.799648  0.00101635
        2615    0.887586    0.799682  0.00101652
        2616    0.887055    0.799715  0.00101668
        2617    0.865582     0.79974   0.0010166
        2618    0.822357    0.799749  0.00101625
        2619    0.767181    0.799736  0.00101594
        2620    0.719271    0.799706  0.00101602
        2621    0.696726    0.799666  0.00101639
        2622     0.70098    0.799629   0.0010167
        2623    0.719676    0.799598  0.00101677
        2624    0.742137    0.799576  0.00101661
        2625     0.76381    0.799563  0.00101632
        2626    0.783073    0.799556  0.00101595
        2627    0.798328    0.799556  0.00101556
        2628    0.808439    0.799559  0.00101518
        2629    0.814605    0.799565  0.00101481
        2630    0.819163    0.799573  0.00101446
        2631    0.822546    0.799581  0.00101411
        2632    0.823333     0.79959  0.00101376
        2633    0.820182    0.799598  0.00101341
        2634    0.812907    0.799603  0.00101304
        2635    0.803071    0.799604  0.00101265
        2636    0.793295    0.799602  0.00101227
        2637    0.784615    0.799596   0.0010119
        2638    0.775019    0.799587  0.00101156
        2639    0.763405    0.799573  0.00101127
        2640    0.755828    0.799557  0.00101102
        2641    0.762003    0.799543  0.00101074
        2642    0.782569    0.799536  0.00101038
        2643     0.80689    0.799539     0.00101
        2644    0.824275    0.799548  0.00100966
        2645     0.83118     0.79956  0.00100935
        2646    0.829223    0.799571  0.00100903
        2647    0.821675     0.79958  0.00100868
        2648    0.812405    0.799585  0.00100832
        2649     0.80556    0.799587  0.00100794
        2650    0.805287    0.799589  0.00100756
        2651     0.81481    0.799595   0.0010072
        2652      0.8324    0.799607  0.00100689
        2653    0.849257    0.799626  0.00100669
        2654    0.854619    0.799647  0.00100652
        2655    0.843251    0.799663  0.00100628
        2656    0.819607    0.799671  0.00100592
        2657    0.795169    0.799669  0.00100555
        2658     0.78029    0.799662   0.0010052
        2659     0.77879    0.799654  0.00100485
        2660    0.788828     0.79965  0.00100448
        2661    0.803928    0.799651   0.0010041
        2662    0.814651    0.799657  0.00100374
        2663    0.814715    0.799663  0.00100338
        2664    0.807089    0.799665  0.00100301
        2665     0.80204    0.799666  0.00100263
