#     BLOCK:   ACTUAL_KE:    KE_AVE:      ERROR:
        1974     1.19617     1.19932  0.00187053
        1975     1.18674     1.19931  0.00186959
        1976     1.18405     1.19931  0.00186866
        1977     1.20016     1.19931  0.00186771
        1978     1.23426     1.19932  0.00186685
        1979      1.2748     1.19936   0.0018663
        1980      1.3106     1.19942   0.0018662
        1981     1.33364     1.19949  0.00186649
        1982     1.33867     1.19956  0.00186687
        1983     1.32438     1.19962  0.00186699
        1984     1.29487     1.19967  0.00186666
        1985     1.25795      1.1997  0.00186595
        1986     1.22084     1.19971  0.00186505
        1987     1.18756      1.1997  0.00186412
        1988     1.15878     1.19968  0.00186329
        1989     1.13284     1.19965  0.00186266
        1990      1.1088      1.1996  0.00186228
        1991     1.09031     1.19955  0.00186216
        1992      1.0854     1.19949   0.0018621
        1993     1.10116     1.19944  0.00186182
        1994     1.13768     1.19941  0.00186115
        1995     1.18657      1.1994  0.00186022
        1996      1.2337     1.19942  0.00185937
        1997     1.26482     1.19945  0.00185873
        1998     1.27374     1.19949  0.00185817
        1999     1.26649     1.19952  0.00185754
        2000     1.25502     1.19955  0.00185682
        2001     1.24545     1.19957  0.00185603
        2002      1.2328     1.19959  0.00185518
        2003      1.2073      1.1996  0.00185426
        2004      1.1643     1.19958  0.00185342
        2005     1.10954     1.19953  0.00185304
        2006     1.05805     1.19946  0.00185346
        2007     1.02681     1.19938  0.00185453
        2008     1.02438     1.19929  0.00185565
        2009     1.04791     1.19921  0.00185626
        2010      1.0892     1.19916  0.00185614
        2011     1.13973     1.19913  0.00185545
        2012     1.19197     1.19913  0.00185453
        2013     1.23885     1.19915  0.00185372
        2014     1.27249     1.19918  0.00185315
        2015     1.28658     1.19923  0.00185274
        2016     1.28154     1.19927  0.00185227
        2017     1.26586      1.1993  0.00185165
        2018     1.25157     1.19932  0.00185091
        2019     1.24704     1.19935  0.00185015
        2020     1.25259     1.19937  0.00184942
        2021     1.26294     1.19941  0.00184877
        2022     1.27361     1.19944  0.00184822
        2023     1.28335     1.19948  0.00184777
        2024     1.28945     1.19953  0.00184739
        2025     1.28339     1.19957  0.00184695
        2026     1.25592      1.1996  0.00184624
        2027     1.20705      1.1996  0.00184534
        2028     1.15008     1.19958  0.00184459
        2029     1.10502     1.19953  0.00184427
        2030     1.08707     1.19948  0.00184419
        2031     1.10109     1.19943  0.00184392
        2032     1.14103      1.1994  0.00184323
        2033     1.19115     1.19939  0.00184233
        2034      1.2328     1.19941   0.0018415
        2035     1.25431     1.19944  0.00184079
        2036       1.256     1.19947   0.0018401
        2037     1.24633     1.19949  0.00183934
        2038     1.23415     1.19951  0.00183851
        2039     1.22363     1.19952  0.00183765
        2040     1.21431     1.19952  0.00183676
        2041     1.20403     1.19953  0.00183587
        2042     1.19126     1.19952  0.00183497
        2043      1.1769     1.19951  0.00183411
        2044      1.1653     1.19949  0.00183329
        2045     1.16053     1.19948  0.00183249
        2046     1.15932     1.19946   0.0018317
        2047     1.15115     1.19943  0.00183095
        2048     1.12993      1.1994  0.00183038
        2049     1.10523     1.19935  0.00183006
        2050     1.09662      1.1993  0.00182985
        2051     1.11501     1.19926  0.00182942
        2052     1.15304     1.19924  0.00182867
        2053     1.19394     1.19924  0.00182778
        2054     1.22491     1.19925  0.00182693
        2055     1.24154     1.19927  0.00182616
        2056     1.24575     1.19929  0.00182541
        2057     1.24278     1.19931  0.00182465
        2058     1.23964     1.19933  0.00182386
        2059     1.24209     1.19935   0.0018231
        2060     1.25025     1.19938  0.00182238
        2061     1.25893     1.19941  0.00182172
        2062      1.2626     1.19944   0.0018211
        2063     1.25885     1.19947  0.00182044
        2064     1.24731     1.19949  0.00181971
        2065     1.22741      1.1995  0.00181888
        2066     1.19925      1.1995    0.001818
        2067     1.16679     1.19949  0.00181719
        2068     1.13885     1.19946  0.00181655
        2069     1.12655     1.19942  0.00181601
        2070      1.1374     1.19939  0.00181538
        2071     1.16897     1.19938  0.00181456
        2072     1.20923     1.19938  0.00181369
        2073     1.24429      1.1994  0.00181295
        2074     1.26641     1.19944  0.00181236
        2075     1.27599     1.19947  0.00181186
        2076     1.27656     1.19951  0.00181137
        2077     1.26806     1.19954   0.0018108
        2078     1.24733     1.19957  0.00181007
        2079     1.21443     1.19957  0.00180922
        2080     1.17663     1.19956  0.00180838
        2081     1.14522     1.19954   0.0018077
        2082     1.12941      1.1995  0.00180715
        2083     1.13613     1.19947  0.00180653
        2084     1.16989     1.19946  0.00180572
        2085     1.22226     1.19947  0.00180489
        2086     1.27053      1.1995  0.00180435
        2087     1.29646     1.19955  0.00180408
        2088     1.29755      1.1996  0.00180383
        2089     1.27986     1.19964  0.00180337
        2090     1.24825     1.19966  0.00180266
        2091     1.20654     1.19966   0.0018018
        2092     1.16447     1.19965  0.00180102
        2093     1.13539     1.19961  0.00180042
        2094     1.12361     1.19958  0.00179992
        2095     1.12321     1.19954  0.00179943
        2096     1.12912     1.19951  0.00179889
        2097     1.14132     1.19948  0.00179825
        2098     1.16124     1.19946  0.00179748
        2099     1.18813     1.19946  0.00179663
        2100     1.21826     1.19947   0.0017958
        2101     1.24587     1.19949  0.00179508
        2102     1.26348     1.19952  0.00179448
        2103     1.26255     1.19955  0.00179388
        2104     1.23842     1.19957  0.00179312
        2105     1.19602     1.19956  0.00179227
        2106     1.14919     1.19954  0.00179158
        2107     1.11376      1.1995  0.00179119
        2108     1.10211     1.19945  0.00179094
        2109     1.12085     1.19942  0.00179048
        2110       1.165      1.1994   0.0017897
        2111     1.21564     1.19941  0.00178887
        2112     1.25299     1.19943  0.00178821
        2113     1.27083     1.19947  0.00178768
        2114     1.27705      1.1995  0.00178721
        2115     1.28243     1.19954  0.00178679
        2116     1.28886     1.19959  0.00178645
        2117      1.2894     1.19963  0.00178611
        2118     1.27678     1.19966  0.00178564
        2119     1.24927     1.19969  0.00178495
        2120     1.21235     1.19969  0.00178412
        2121     1.17734     1.19968  0.00178331
        2122     1.15622     1.19966  0.00178258
        2123     1.15377     1.19964  0.00178187
        2124     1.16463     1.19962  0.00178111
        2125     1.17854     1.19961   0.0017803
        2126     1.18789     1.19961  0.00177947
        2127     1.18936      1.1996  0.00177864
        2128     1.18021      1.1996  0.00177783
        2129      1.1587     1.19958   0.0017771
        2130     1.13115     1.19954  0.00177655
        2131      1.1134      1.1995  0.00177618
        2132     1.11677     1.19946  0.00177577
        2133     1.13622     1.19943  0.00177519
        2134     1.15745     1.19942  0.00177446
        2135      1.1696      1.1994  0.00177369
        2136     1.17078     1.19939  0.00177291
        2137     1.16908     1.19937  0.00177213
        2138     1.17778     1.19936  0.00177133
        2139     1.20515     1.19937  0.00177051
        2140     1.24793     1.19939  0.00176983
        2141     1.29226     1.19943  0.00176953
        2142      1.3207     1.19949  0.00176961
        2143     1.32104     1.19955  0.00176969
        2144       1.292     1.19959  0.00176939
        2145     1.24344     1.19961  0.00176869
        2146     1.19116     1.19961  0.00176787
        2147     1.14928     1.19958   0.0017672
        2148     1.12624     1.19955  0.00176671
        2149      1.1257     1.19951  0.00176622
        2150     1.14606     1.19949  0.00176557
        2151     1.17847     1.19948  0.00176478
        2152     1.20973     1.19948  0.00176396
        2153     1.22989      1.1995   0.0017632
        2154     1.23659     1.19951  0.00176247
        2155     1.23259     1.19953  0.00176172
        2156     1.22064     1.19954  0.00176093
        2157     1.20235     1.19954  0.00176011
        2158     1.18131     1.19953  0.00175931
        2159     1.16496     1.19952  0.00175857
        2160     1.16128      1.1995  0.00175785
        2161     1.17254     1.19949  0.00175708
        2162     1.19216     1.19948  0.00175627
        2163     1.20875     1.19949  0.00175546
        2164     1.21562      1.1995  0.00175467
        2165     1.21609      1.1995  0.00175387
        2166     1.21752     1.19951  0.00175308
        2167     1.22254     1.19952  0.00175231
        2168     1.22844     1.19954  0.00175155
        2169     1.23166     1.19955   0.0017508
        2170     1.23058     1.19956  0.00175006
        2171     1.22551     1.19958  0.00174929
        2172     1.21832     1.19958  0.00174851
        2173     1.21225     1.19959  0.00174771
        2174     1.20925      1.1996  0.00174691
        2175     1.20697      1.1996  0.00174611
        2176     1.20022      1.1996  0.00174531
        2177     1.18717     1.19959  0.00174452
        2178     1.17335     1.19958  0.00174376
        2179     1.16797     1.19957  0.00174302
        2180     1.17494     1.19956  0.00174226
        2181     1.18788     1.19955  0.00174147
        2182     1.19511     1.19955  0.00174067
        2183     1.18974     1.19954  0.00173988
        2184      1.1758     1.19953  0.00173911
        2185     1.16637     1.19952  0.00173838
        2186     1.17424     1.19951  0.00173763
        2187     1.20153     1.19951  0.00173683
        2188     1.23796     1.19952  0.00173613
        2189     1.26768     1.19956  0.00173561
        2190     1.27827     1.19959  0.00173519
        2191     1.26669     1.19962  0.00173467
        2192     1.23862     1.19964  0.00173397
        2193     1.20241     1.19964  0.00173318
        2194     1.16431     1.19962  0.00173247
        2195     1.12908     1.19959  0.00173198
        2196     1.10234     1.19955  0.00173175
        2197     1.09042      1.1995  0.00173168
        2198      1.0992     1.19945  0.00173149
        2199     1.13278     1.19942  0.00173097
        2200     1.18905     1.19942  0.00173019
        2201     1.25566     1.19944  0.00172959
        2202     1.31319      1.1995  0.00172958
        2203     1.34504     1.19956  0.00173005
        2204      1.3453     1.19963  0.00173053
        2205     1.31923     1.19968   0.0017306
        2206     1.27884     1.19972  0.00173018
        2207     1.23677     1.19973  0.00172948
        2208     1.20221     1.19974   0.0017287
        2209     1.18063     1.19973  0.00172794
        2210     1.17422     1.19972  0.00172719
        2211     1.18002     1.19971  0.00172644
        2212     1.18931      1.1997  0.00172566
        2213     1.19227      1.1997  0.00172488
        2214     1.18484     1.19969  0.00172412
        2215     1.17111     1.19968  0.00172339
        2216     1.15968     1.19966  0.00172271
        2217     1.15839     1.19964  0.00172203
        2218     1.17068     1.19963   0.0017213
        2219      1.1939     1.19963  0.00172053
        2220     1.21991     1.19964  0.00171978
        2221     1.23841     1.19965  0.00171909
        2222      1.2411     1.19967  0.00171842
        2223     1.22605     1.19968  0.00171769
        2224     1.20015     1.19968  0.00171692
        2225     1.17501     1.19967  0.00171618
        2226     1.15987     1.19965   0.0017155
        2227     1.15876     1.19964  0.00171483
        2228     1.17189     1.19962  0.00171411
        2229      1.1974     1.19962  0.00171334
        2230     1.23097     1.19964  0.00171263
        2231     1.26441     1.19967   0.0017121
        2232     1.28493      1.1997  0.00171176
        2233     1.27873     1.19974  0.00171136
        2234     1.23957     1.19976  0.00171069
        2235     1.17475     1.19975  0.00170996
        2236     1.10377      1.1997  0.00170973
        2237     1.05032     1.19964  0.00171027
        2238     1.03261     1.19956  0.00171114
        2239     1.05493      1.1995  0.00171159
        2240      1.1039     1.19945  0.00171136
        2241     1.15846     1.19944  0.00171069
        2242     1.20457     1.19944  0.00170993
        2243     1.23704     1.19946  0.00170925
        2244     1.25484     1.19948  0.00170867
        2245     1.26094     1.19951  0.00170813
        2246     1.26244     1.19954   0.0017076
        2247     1.26606     1.19957  0.00170709
        2248     1.27202      1.1996  0.00170664
        2249     1.27343     1.19963  0.00170619
        2250     1.26172     1.19966  0.00170566
        2251     1.23369     1.19967  0.00170497
        2252     1.19551     1.19967  0.00170421
        2253     1.16023     1.19965  0.00170355
        2254     1.13896     1.19963    0.001703
        2255     1.13364      1.1996   0.0017025
        2256     1.13873     1.19957  0.00170196
        2257     1.14714     1.19955  0.00170136
        2258     1.15403     1.19953  0.00170073
        2259      1.1583     1.19951  0.00170007
        2260     1.16286     1.19949   0.0016994
        2261     1.17471     1.19948  0.00169868
        2262     1.19952     1.19948  0.00169793
        2263     1.22851     1.19949  0.00169723
        2264     1.24204     1.19951  0.00169658
        2265     1.23138     1.19953  0.00169589
        2266     1.20348     1.19953  0.00169515
        2267      1.1725     1.19952  0.00169444
        2268      1.1561      1.1995   0.0016938
        2269     1.16685     1.19948  0.00169312
        2270     1.19953     1.19948  0.00169237
        2271     1.23603      1.1995   0.0016917
        2272     1.26097     1.19953  0.00169117
        2273     1.26811     1.19956   0.0016907
        2274     1.25898     1.19958  0.00169016
        2275     1.24156      1.1996  0.00168951
        2276     1.22865     1.19961  0.00168882
        2277     1.23063     1.19963  0.00168813
        2278      1.2455     1.19965  0.00168751
        2279     1.26025     1.19967  0.00168698
        2280     1.26236      1.1997  0.00168647
        2281     1.24729     1.19972  0.00168586
        2282     1.21971     1.19973  0.00168514
        2283     1.19025     1.19973  0.00168441
        2284     1.16868     1.19971  0.00168372
        2285     1.15981      1.1997  0.00168308
        2286     1.16416     1.19968  0.00168241
        2287     1.17964     1.19967   0.0016817
        2288      1.2003     1.19967  0.00168096
        2289     1.21601     1.19968  0.00168025
        2290     1.21751     1.19969  0.00167953
        2291     1.20313     1.19969   0.0016788
        2292     1.18031     1.19968  0.00167809
        2293     1.16087     1.19966  0.00167744
        2294     1.15328     1.19964  0.00167683
        2295     1.15755     1.19962   0.0016762
        2296     1.16791     1.19961  0.00167553
        2297     1.17933      1.1996  0.00167482
        2298     1.19042      1.1996   0.0016741
        2299     1.20211      1.1996  0.00167337
        2300     1.21462     1.19961  0.00167265
        2301     1.22496     1.19962  0.00167196
        2302     1.22811     1.19963  0.00167128
        2303     1.22168     1.19964  0.00167058
        2304     1.20984     1.19964  0.00166987
        2305     1.19986     1.19964  0.00166914
        2306     1.19286     1.19964  0.00166842
        2307     1.18336     1.19963  0.00166771
        2308     1.16902     1.19962  0.00166704
        2309      1.1544      1.1996  0.00166643
        2310     1.14636     1.19958  0.00166587
        2311     1.14919     1.19956  0.00166529
        2312     1.16416     1.19954  0.00166464
        2313     1.19096     1.19954  0.00166393
        2314     1.22592     1.19955  0.00166325
        2315     1.25854     1.19957  0.00166273
        2316     1.27399     1.19961  0.00166232
        2317     1.26226     1.19963  0.00166182
        2318     1.22541     1.19964  0.00166114
        2319       1.177     1.19963  0.00166045
        2320     1.13643     1.19961  0.00165996
        2321     1.12189     1.19957  0.00165958
        2322     1.14373     1.19955  0.00165904
        2323     1.19725     1.19955  0.00165833
        2324     1.26131     1.19957  0.00165783
        2325     1.31076     1.19962  0.00165781
        2326     1.33175     1.19968  0.00165807
        2327      1.3251     1.19973  0.00165823
        2328      1.2985     1.19978  0.00165806
        2329     1.26002      1.1998  0.00165755
        2330     1.21941     1.19981  0.00165686
        2331      1.1894     1.19981  0.00165615
        2332     1.17801      1.1998  0.00165547
        2333     1.18041     1.19979  0.00165478
        2334     1.18493     1.19978  0.00165408
        2335      1.1832     1.19977  0.00165339
        2336     1.17244     1.19976  0.00165273
        2337     1.15605     1.19974  0.00165212
        2338     1.14442     1.19972  0.00165159
        2339     1.14889      1.1997  0.00165102
        2340      1.1719     1.19969  0.00165036
        2341      1.2057     1.19969  0.00164966
        2342     1.23905     1.19971  0.00164904
        2343     1.26211     1.19973  0.00164855
        2344     1.26744     1.19976   0.0016481
        2345      1.2505     1.19978  0.00164754
        2346     1.21198     1.19979  0.00164685
        2347      1.1616     1.19977  0.00164622
        2348     1.11861     1.19974  0.00164589
        2349     1.10499      1.1997  0.00164568
        2350     1.13305     1.19967  0.00164522
        2351     1.19376     1.19967  0.00164453
        2352     1.26077     1.19969  0.00164403
        2353     1.30878     1.19974  0.00164399
        2354     1.32463     1.19979  0.00164414
        2355      1.3067     1.19984  0.00164407
        2356     1.26114     1.19986  0.00164358
        2357     1.20087     1.19986  0.00164288
        2358     1.14436     1.19984  0.00164235
        2359     1.10589      1.1998  0.00164214
        2360     1.08552     1.19975  0.00164216
        2361     1.07555      1.1997  0.00164231
        2362     1.07307     1.19965  0.00164249
        2363     1.07906     1.19959  0.00164258
        2364     1.09174     1.19955  0.00164252
        2365     1.10803     1.19951  0.00164228
        2366     1.12856     1.19948  0.00164186
        2367     1.15701     1.19946  0.00164127
        2368     1.19427     1.19946  0.00164058
        2369     1.23371     1.19947  0.00163995
        2370     1.26304      1.1995  0.00163947
        2371     1.27314     1.19953  0.00163908
        2372     1.26688     1.19956  0.00163863
        2373     1.25742     1.19959  0.00163812
        2374      1.2556     1.19961   0.0016376
        2375     1.26233     1.19964  0.00163713
        2376     1.27211     1.19967  0.00163672
        2377     1.27802      1.1997  0.00163636
        2378     1.27566     1.19973  0.00163599
        2379     1.26594     1.19976  0.00163554
        2380     1.25382     1.19978  0.00163501
        2381     1.24385      1.1998  0.00163443
        2382     1.23585     1.19982  0.00163381
        2383     1.22492     1.19983  0.00163316
        2384     1.20679     1.19983  0.00163248
        2385     1.18234     1.19982  0.00163181
        2386     1.15641      1.1998  0.00163122
        2387     1.13357     1.19978  0.00163078
        2388     1.11693     1.19974  0.00163046
        2389       1.109      1.1997  0.00163022
        2390     1.11085     1.19967  0.00162997
        2391     1.12091     1.19963  0.00162962
        2392     1.13506     1.19961  0.00162916
        2393     1.14836     1.19958  0.00162862
        2394     1.15785     1.19957  0.00162803
        2395      1.1644     1.19955  0.00162742
        2396     1.17251     1.19954  0.00162678
        2397     1.18659     1.19954  0.00162611
        2398     1.20564     1.19954  0.00162543
        2399     1.22314     1.19955  0.00162478
        2400      1.2326     1.19956  0.00162417
        2401     1.23285     1.19958  0.00162355
        2402     1.22947     1.19959  0.00162292
        2403     1.23091      1.1996   0.0016223
        2404     1.24156     1.19962  0.00162172
        2405     1.25832     1.19964  0.00162123
        2406     1.27446     1.19967  0.00162085
        2407     1.28686     1.19971  0.00162058
        2408     1.29678     1.19975  0.00162041
        2409     1.30374     1.19979  0.00162031
        2410     1.30407     1.19984  0.00162022
        2411     1.29512     1.19988  0.00162003
        2412     1.27806     1.19991  0.00161968
        2413      1.2565     1.19993  0.00161918
        2414     1.23352     1.19995  0.00161857
        2415     1.21192     1.19995   0.0016179
        2416     1.19526     1.19995  0.00161724
        2417     1.18556     1.19994  0.00161658
        2418     1.18014     1.19993  0.00161593
        2419     1.17422     1.19992   0.0016153
        2420     1.16595     1.19991  0.00161469
        2421     1.15752     1.19989  0.00161412
        2422     1.15159     1.19987  0.00161358
        2423     1.14655     1.19985  0.00161306
        2424     1.13961     1.19983  0.00161259
        2425     1.13408      1.1998  0.00161215
        2426     1.13675     1.19977  0.00161169
        2427     1.14922     1.19975  0.00161116
        2428     1.16622     1.19974  0.00161056
        2429     1.18062     1.19973  0.00160992
        2430     1.18848     1.19973  0.00160926
        2431     1.18943     1.19972   0.0016086
        2432     1.18407     1.19971  0.00160795
        2433     1.17351      1.1997  0.00160733
        2434     1.16177     1.19969  0.00160675
        2435     1.15565     1.19967  0.00160619
        2436     1.16118     1.19965  0.00160561
        2437      1.1805     1.19965  0.00160497
        2438     1.21003     1.19965  0.00160431
        2439      1.2407     1.19967  0.00160374
        2440     1.26183     1.19969  0.00160329
        2441      1.2665     1.19972  0.00160287
        2442     1.25491     1.19974  0.00160237
        2443     1.23351     1.19976  0.00160177
        2444      1.2102     1.19976  0.00160112
        2445     1.18973     1.19976  0.00160047
        2446     1.17253     1.19975  0.00159986
        2447     1.15714     1.19973   0.0015993
        2448     1.14299     1.19971  0.00159881
        2449     1.13046     1.19968  0.00159841
        2450     1.11981     1.19964  0.00159809
        2451      1.1119     1.19961  0.00159784
        2452     1.11053     1.19957   0.0015976
        2453     1.12228     1.19954  0.00159726
        2454     1.15139     1.19952  0.00159673
        2455     1.19297     1.19952  0.00159608
        2456     1.23323     1.19953  0.00159549
        2457     1.25911     1.19956  0.00159503
        2458       1.266     1.19958  0.00159461
        2459     1.25661     1.19961  0.00159413
        2460     1.23514     1.19962  0.00159354
        2461     1.20703     1.19962   0.0015929
        2462     1.18288     1.19962  0.00159227
        2463     1.17372     1.19961  0.00159165
        2464     1.18122      1.1996  0.00159103
        2465     1.19907      1.1996  0.00159038
        2466     1.22163     1.19961  0.00158976
        2467     1.24561     1.19963  0.00158923
        2468     1.26638     1.19965  0.00158881
        2469     1.27838     1.19969  0.00158849
        2470     1.27964     1.19972  0.00158817
        2471     1.27314     1.19975  0.00158781
        2472     1.26319     1.19977  0.00158737
        2473     1.24996     1.19979  0.00158686
        2474     1.22907     1.19981  0.00158627
        2475     1.19831     1.19981  0.00158562
        2476     1.16293     1.19979  0.00158505
        2477      1.1332     1.19976  0.00158464
        2478     1.11654     1.19973  0.00158436
        2479     1.11214     1.19969  0.00158411
        2480     1.11458     1.19966  0.00158385
        2481     1.12199     1.19963  0.00158352
        2482     1.13705      1.1996  0.00158308
        2483     1.15852     1.19959  0.00158253
        2484     1.18117     1.19958  0.00158191
        2485     1.20356     1.19958  0.00158127
        2486     1.22532     1.19959  0.00158067
        2487     1.24076     1.19961  0.00158012
        2488     1.24315     1.19963  0.00157958
        2489     1.23245     1.19964    0.001579
        2490     1.21641     1.19965  0.00157838
        2491     1.20567     1.19965  0.00157775
        2492     1.20798     1.19965  0.00157712
        2493     1.22383     1.19966  0.00157652
        2494     1.24656     1.19968    0.001576
        2495     1.26824     1.19971  0.00157561
        2496      1.2846     1.19974  0.00157534
        2497     1.29406     1.19978  0.00157517
        2498     1.29446     1.19982  0.00157499
        2499     1.28292     1.19985  0.00157471
        2500     1.25911     1.19987  0.00157426
        2501     1.22624     1.19988  0.00157367
        2502     1.18872     1.19988  0.00157304
        2503     1.15125     1.19986  0.00157254
        2504     1.12076     1.19983  0.00157222
        2505     1.10555     1.19979  0.00157205
        2506     1.11017     1.19976  0.00157183
        2507     1.13075     1.19973  0.00157144
        2508     1.15566     1.19971  0.00157091
        2509     1.17216      1.1997  0.00157032
        2510     1.17437     1.19969  0.00156973
        2511     1.16636     1.19968  0.00156916
        2512     1.15842     1.19966  0.00156862
        2513     1.15893     1.19964  0.00156808
        2514     1.16856     1.19963  0.00156751
        2515     1.18028     1.19962   0.0015669
        2516     1.18377     1.19962  0.00156629
        2517     1.17257     1.19961  0.00156571
        2518     1.15003     1.19959  0.00156521
        2519     1.13019     1.19956  0.00156483
        2520     1.13061     1.19953  0.00156445
        2521     1.15987     1.19952  0.00156391
        2522     1.21136     1.19952   0.0015633
        2523     1.26896     1.19955  0.00156292
        2524     1.31576     1.19959  0.00156298
        2525     1.33806     1.19965  0.00156332
        2526     1.32662      1.1997  0.00156351
        2527     1.27954     1.19973  0.00156321
        2528     1.20811     1.19973  0.00156259
        2529     1.13802     1.19971  0.00156217
        2530     1.09671     1.19967  0.00156208
        2531     1.09596     1.19963    0.001562
        2532     1.12887      1.1996  0.00156163
        2533     1.17924     1.19959  0.00156104
        2534     1.22957      1.1996  0.00156047
        2535     1.26461     1.19963  0.00156006
        2536     1.27439     1.19966  0.00155972
        2537     1.25692     1.19968  0.00155927
        2538     1.21906     1.19969  0.00155868
        2539     1.17396     1.19968   0.0015581
        2540     1.13583     1.19965  0.00155769
        2541     1.11465     1.19962  0.00155743
        2542     1.11435     1.19959  0.00155718
        2543     1.13414     1.19956  0.00155678
        2544     1.16857     1.19955  0.00155622
        2545      1.2068     1.19955  0.00155561
        2546     1.23728     1.19957  0.00155507
        2547     1.25407     1.19959   0.0015546
        2548     1.25649     1.19961  0.00155415
        2549     1.24492     1.19963  0.00155365
        2550     1.22156     1.19964  0.00155306
        2551     1.19418     1.19964  0.00155245
        2552     1.17459     1.19963  0.00155188
        2553     1.17177     1.19961  0.00155131
        2554      1.1864     1.19961  0.00155071
        2555     1.21114     1.19961  0.00155011
        2556     1.23499     1.19963  0.00154956
        2557     1.24784     1.19965  0.00154907
        2558      1.2435     1.19966  0.00154856
        2559     1.22009     1.19967  0.00154798
        2560     1.18097     1.19966  0.00154739
        2561     1.13824     1.19964  0.00154697
        2562     1.11135     1.19961  0.00154675
        2563     1.11478     1.19957   0.0015465
        2564     1.14454     1.19955  0.00154605
        2565     1.18192     1.19954  0.00154546
        2566     1.20952     1.19955  0.00154486
        2567     1.22028     1.19956  0.00154428
        2568     1.21807     1.19956   0.0015437
        2569     1.21436     1.19957  0.00154311
        2570     1.21836     1.19958  0.00154252
        2571     1.22791     1.19959  0.00154196
        2572     1.23291      1.1996  0.00154142
        2573     1.22442     1.19961  0.00154085
        2574     1.19944     1.19961  0.00154025
        2575     1.16326      1.1996  0.00153972
        2576     1.12905     1.19957  0.00153936
        2577     1.11085     1.19953  0.00153915
        2578     1.11351      1.1995  0.00153891
        2579     1.13137     1.19947  0.00153854
        2580     1.15739     1.19946  0.00153803
        2581     1.18871     1.19945  0.00153744
        2582     1.22095     1.19946  0.00153687
        2583     1.24463     1.19948  0.00153638
        2584     1.25225      1.1995  0.00153592
        2585     1.24322     1.19952  0.00153542
        2586     1.22278     1.19953  0.00153485
        2587     1.19945     1.19953  0.00153426
        2588     1.18116     1.19952  0.00153368
        2589     1.16981     1.19951  0.00153313
        2590     1.15998     1.19949  0.00153261
        2591     1.14617     1.19947  0.00153216
        2592     1.12982     1.19944   0.0015318
        2593     1.11665     1.19941  0.00153155
        2594     1.11031     1.19938  0.00153134
        2595     1.10986     1.19934  0.00153114
        2596     1.11097     1.19931  0.00153093
        2597     1.10987     1.19928  0.00153073
        2598      1.1082     1.19924  0.00153054
        2599     1.11354     1.19921   0.0015303
        2600      1.1325     1.19918  0.00152993
        2601     1.16356     1.19917   0.0015294
        2602     1.19963     1.19917  0.00152882
        2603     1.23368     1.19918  0.00152829
        2604     1.25964      1.1992  0.00152788
        2605     1.27317     1.19923  0.00152755
        2606     1.27396     1.19926  0.00152724
        2607     1.26633     1.19929  0.00152687
        2608     1.25657     1.19931  0.00152644
        2609     1.24988     1.19933  0.00152598
        2610      1.2489     1.19935  0.00152551
        2611     1.25443     1.19937  0.00152507
        2612      1.2672     1.19939  0.00152471
        2613     1.28766     1.19943   0.0015245
        2614     1.31238     1.19947  0.00152453
        2615     1.33138     1.19952  0.00152478
        2616     1.33058     1.19957  0.00152502
        2617     1.29837     1.19961  0.00152491
        2618     1.23354     1.19962  0.00152438
        2619     1.15077      1.1996  0.00152391
        2620     1.07891     1.19956  0.00152402
        2621     1.04509      1.1995  0.00152458
        2622     1.05147     1.19944  0.00152505
        2623     1.07951      1.1994  0.00152515
        2624     1.11321     1.19936  0.00152492
        2625     1.14571     1.19934  0.00152448
        2626     1.17461     1.19933  0.00152393
        2627     1.19749     1.19933  0.00152335
        2628     1.21266     1.19934  0.00152278
        2629     1.22191     1.19935  0.00152222
        2630     1.22874     1.19936  0.00152168
        2631     1.23382     1.19937  0.00152116
        2632       1.235     1.19939  0.00152064
        2633     1.23027      1.1994  0.00152011
        2634     1.21936      1.1994  0.00151955
        2635     1.20461     1.19941  0.00151898
        2636     1.18994      1.1994  0.00151841
        2637     1.17692     1.19939  0.00151785
        2638     1.16253     1.19938  0.00151734
        2639     1.14511     1.19936  0.00151691
        2640     1.13374     1.19934  0.00151654
        2641       1.143     1.19931  0.00151611
        2642     1.17385      1.1993  0.00151557
        2643     1.21034     1.19931    0.001515
        2644     1.23641     1.19932  0.00151449
        2645     1.24677     1.19934  0.00151403
        2646     1.24383     1.19936  0.00151355
        2647     1.23251     1.19937  0.00151303
        2648     1.21861     1.19938  0.00151247
        2649     1.20834     1.19938  0.00151191
        2650     1.20793     1.19938  0.00151134
        2651     1.22221     1.19939  0.00151079
        2652      1.2486     1.19941  0.00151034
        2653     1.27389     1.19944  0.00151003
        2654     1.28193     1.19947  0.00150978
        2655     1.26488     1.19949  0.00150941
        2656     1.22941     1.19951  0.00150889
        2657     1.19275      1.1995  0.00150832
        2658     1.17044     1.19949  0.00150779
        2659     1.16819     1.19948  0.00150727
        2660     1.18324     1.19947  0.00150672
        2661     1.20589     1.19948  0.00150615
        2662     1.22198     1.19949  0.00150561
        2663     1.22207     1.19949  0.00150507
        2664     1.21063      1.1995  0.00150451
        2665     1.20306      1.1995  0.00150395
        2666     1.20885      1.1995  0.00150339
        2667        1.22     1.19951  0.00150284
        2668     1.22045     1.19952   0.0015023
        2669     1.20115     1.19952  0.00150174
        2670     1.16487     1.19951  0.00150123
        2671      1.1243     1.19948  0.00150093
        2672     1.09685     1.19944  0.00150086
