#     BLOCK:   ACTUAL_P:     P_AVE:       ERROR:
        2029     10.2461     9.65813  0.00871944
        2030     10.1615     9.65838  0.00871867
        2031     9.94877     9.65852  0.00871555
        2032     9.70907     9.65855   0.0087113
        2033     9.51645     9.65848   0.0087073
        2034     9.42836     9.65837  0.00870375
        2035     9.43598     9.65826  0.00870016
        2036      9.4902     9.65817  0.00869628
        2037     9.55304     9.65812  0.00869216
        2038      9.6018     9.65809  0.00868794
        2039     9.65134     9.65809  0.00868368
        2040     9.69888     9.65811  0.00867945
        2041     9.75551     9.65816  0.00867532
        2042     9.81584     9.65824  0.00867142
        2043     9.85707     9.65833  0.00866772
        2044     9.86456     9.65843  0.00866407
        2045     9.85716     9.65853  0.00866038
        2046     9.89455     9.65865  0.00865691
        2047     9.99726     9.65881  0.00865426
        2048     10.0968     9.65903  0.00865268
        2049      10.116     9.65925  0.00865133
        2050     10.0078     9.65942  0.00864878
        2051     9.81406     9.65949  0.00864489
        2052     9.62278     9.65948   0.0086407
        2053     9.49602      9.6594  0.00863685
        2054     9.44079     9.65929  0.00863331
        2055     9.44244     9.65919  0.00862975
        2056      9.4749      9.6591  0.00862602
        2057     9.49616     9.65902  0.00862219
        2058     9.48907     9.65893  0.00861839
        2059       9.451     9.65883   0.0086148
        2060     9.40746     9.65871  0.00861148
        2061     9.39234     9.65858  0.00860827
        2062     9.41735     9.65846  0.00860489
        2063     9.48578     9.65838  0.00860113
        2064     9.59196     9.65835  0.00859702
        2065     9.73638     9.65839  0.00859294
        2066     9.90525     9.65851  0.00858961
        2067     10.0354     9.65869  0.00858739
        2068     10.0791     9.65889  0.00858565
        2069      10.003     9.65906  0.00858311
        2070     9.81741     9.65913   0.0085793
        2071      9.6014     9.65911  0.00857521
        2072     9.41641     9.65899  0.00857187
        2073     9.29723     9.65881  0.00856951
        2074      9.2508     9.65862  0.00856763
        2075     9.24076     9.65842  0.00856587
        2076     9.28765     9.65824  0.00856361
        2077      9.4057     9.65812  0.00856035
        2078     9.58444     9.65808   0.0085563
        2079     9.77615     9.65814  0.00855237
        2080      9.9359     9.65827   0.0085493
        2081     10.0015     9.65844  0.00854679
        2082     9.95722     9.65858  0.00854389
        2083     9.77412     9.65864  0.00853996
        2084     9.50336     9.65856  0.00853619
        2085     9.26521     9.65837  0.00853418
        2086     9.14878     9.65813  0.00853359
        2087     9.16212     9.65789  0.00853281
        2088     9.26204      9.6577  0.00853083
        2089     9.43058     9.65759  0.00852744
        2090     9.64965     9.65759  0.00852336
        2091     9.86412     9.65769  0.00851985
        2092     9.99435     9.65785   0.0085173
        2093     10.0471     9.65803  0.00851526
        2094     10.0365     9.65821  0.00851311
        2095     10.0012     9.65838  0.00851062
        2096       9.933     9.65851  0.00850757
        2097     9.82017     9.65859  0.00850386
        2098     9.67987      9.6586  0.00849981
        2099     9.53792     9.65854  0.00849596
        2100      9.4081     9.65842  0.00849275
        2101     9.33678     9.65827  0.00849009
        2102     9.37253     9.65813  0.00848714
        2103     9.51957     9.65806  0.00848336
        2104     9.74256     9.65811  0.00847942
        2105     9.97483     9.65826  0.00847673
        2106     10.1338     9.65848  0.00847571
        2107     10.1719     9.65873  0.00847519
        2108     10.0559     9.65891  0.00847326
        2109     9.82293     9.65899   0.0084696
        2110     9.56747     9.65895   0.0084657
        2111     9.39656     9.65882   0.0084626
        2112     9.32324     9.65866  0.00846009
        2113     9.29064     9.65849  0.00845787
        2114     9.26213      9.6583  0.00845595
        2115     9.22712      9.6581  0.00845441
        2116     9.23466      9.6579  0.00845278
        2117     9.31444     9.65774  0.00845035
        2118      9.4704     9.65765  0.00844682
        2119     9.65943     9.65765  0.00844283
        2120     9.82688     9.65773  0.00843923
        2121     9.92845     9.65786  0.00843622
        2122     9.92228     9.65798  0.00843316
        2123     9.86035     9.65808  0.00842973
        2124     9.78657     9.65814  0.00842598
        2125     9.73942     9.65818   0.0084221
        2126     9.73147     9.65821  0.00841821
        2127     9.78067     9.65827  0.00841444
        2128     9.89388     9.65838  0.00841122
        2129     10.0313     9.65855  0.00840909
        2130     10.1077     9.65876  0.00840779
        2131      10.079     9.65896  0.00840615
        2132     9.98521     9.65911   0.0084036
        2133     9.89035     9.65922  0.00840036
        2134      9.8453     9.65931  0.00839688
        2135     9.84902      9.6594  0.00839342
        2136     9.85542     9.65949  0.00838999
        2137     9.80248     9.65956  0.00838633
        2138     9.65154     9.65955  0.00838241
        2139     9.42293     9.65944  0.00837922
        2140     9.20073     9.65923  0.00837804
        2141     9.07377     9.65896  0.00837859
        2142     9.08747     9.65869  0.00837893
        2143     9.24984      9.6585  0.00837719
        2144     9.49667     9.65842  0.00837362
        2145      9.7552     9.65847  0.00836984
        2146     9.96481     9.65861  0.00836716
        2147      10.069      9.6588  0.00836544
        2148     10.0609     9.65899  0.00836364
        2149     9.94481     9.65912  0.00836081
        2150     9.78046     9.65918  0.00835711
        2151     9.62396     9.65916  0.00835324
        2152     9.52756      9.6591  0.00834958
        2153     9.50735     9.65903    0.008346
        2154     9.53705     9.65897  0.00834232
        2155     9.60135     9.65895  0.00833849
        2156     9.70165     9.65897  0.00833465
        2157     9.81226     9.65904  0.00833109
        2158     9.88406     9.65914  0.00832788
        2159     9.89811     9.65925  0.00832476
        2160     9.83537     9.65933   0.0083213
        2161     9.73424     9.65937  0.00831752
        2162     9.65236     9.65937  0.00831368
        2163     9.62095     9.65935  0.00830985
        2164      9.6207     9.65933  0.00830603
        2165     9.61678     9.65931  0.00830222
        2166     9.58704     9.65928  0.00829845
        2167     9.56432     9.65923  0.00829474
        2168     9.55564     9.65919  0.00829105
        2169      9.5593     9.65914  0.00828736
        2170     9.59077     9.65911   0.0082836
        2171     9.63034     9.65909  0.00827979
        2172     9.66376      9.6591  0.00827598
        2173     9.68516     9.65911  0.00827218
        2174     9.70132     9.65913   0.0082684
        2175     9.73088     9.65916  0.00826466
        2176      9.8037     9.65923  0.00826113
        2177     9.86608     9.65932  0.00825788
        2178     9.87892     9.65942  0.00825471
        2179     9.82725      9.6595  0.00825128
        2180     9.75027     9.65954   0.0082476
        2181     9.71436     9.65957  0.00824385
        2182     9.74944     9.65961  0.00824018
        2183     9.82495     9.65968  0.00823675
        2184     9.86423     9.65978  0.00823351
        2185     9.82264     9.65985  0.00823008
        2186     9.68261     9.65986  0.00822632
        2187     9.50736     9.65979  0.00822286
        2188     9.36314     9.65966  0.00822022
        2189     9.32117      9.6595  0.00821792
        2190     9.39176     9.65938  0.00821507
        2191     9.53086     9.65932  0.00821153
        2192     9.70618     9.65934  0.00820782
        2193     9.88633     9.65945  0.00820473
        2194     10.0504     9.65962  0.00820292
        2195     10.1665     9.65986  0.00820243
        2196     10.1994      9.6601  0.00820238
        2197     10.1285     9.66031  0.00820141
        2198     9.95057     9.66045  0.00819874
        2199     9.66256     9.66045  0.00819502
        2200     9.34401      9.6603  0.00819255
        2201     9.08445     9.66004  0.00819301
        2202     8.95909     9.65972  0.00819547
        2203     8.98694     9.65942  0.00819744
        2204      9.1461     9.65919  0.00819703
        2205     9.35821     9.65905  0.00819444
        2206     9.57392     9.65901  0.00819082
        2207     9.74031     9.65905  0.00818719
        2208     9.83938     9.65913  0.00818389
        2209     9.86211     9.65922   0.0081807
        2210     9.81983     9.65929  0.00817732
        2211      9.7574     9.65934  0.00817375
        2212     9.73392     9.65937  0.00817012
        2213     9.76342     9.65942  0.00816656
        2214     9.81496     9.65949  0.00816318
        2215     9.85255     9.65958  0.00815996
        2216     9.83922     9.65966  0.00815668
        2217      9.7701     9.65971  0.00815315
        2218     9.65486      9.6597  0.00814947
        2219     9.53294     9.65965    0.008146
        2220     9.45592     9.65956  0.00814285
        2221     9.46265     9.65947  0.00813967
        2222     9.55564     9.65942  0.00813614
        2223     9.69765     9.65944  0.00813249
        2224     9.82063     9.65951  0.00812916
        2225     9.88981     9.65961  0.00812617
        2226     9.88115     9.65971  0.00812313
        2227     9.80237     9.65978  0.00811973
        2228     9.66492     9.65978  0.00811609
        2229     9.49159      9.6597   0.0081128
        2230     9.32964     9.65956  0.00811051
        2231     9.24246     9.65937  0.00810903
        2232     9.29333      9.6592  0.00810705
        2233     9.50353     9.65914  0.00810372
        2234     9.84189     9.65922  0.00810051
        2235     10.1844     9.65945  0.00810029
        2236     10.4344      9.6598  0.00810408
        2237     10.4975     9.66017   0.0081091
        2238     10.3634     9.66049  0.00811156
        2239     10.1046     9.66069  0.00811036
        2240     9.84264     9.66077  0.00810715
        2241     9.61484     9.66075  0.00810356
        2242     9.44734     9.66065   0.0081005
        2243      9.3563     9.66052  0.00809803
        2244     9.33052     9.66037  0.00809575
        2245     9.32495     9.66022  0.00809353
        2246      9.3138     9.66006  0.00809139
        2247     9.28757      9.6599  0.00808949
        2248     9.29815     9.65974  0.00808749
        2249     9.37185     9.65961  0.00808491
        2250     9.51882     9.65955  0.00808156
        2251     9.72157     9.65957  0.00807801
        2252     9.89115     9.65968  0.00807508
        2253     9.98706     9.65982  0.00807281
        2254          10     9.65997  0.00807063
        2255     9.96673     9.66011   0.0080682
        2256     9.91533     9.66022  0.00806542
        2257      9.8779     9.66032  0.00806242
        2258     9.84704      9.6604  0.00805928
        2259     9.81702     9.66047  0.00805601
        2260     9.74839     9.66051  0.00805253
        2261     9.61462     9.66049    0.008049
        2262     9.46859     9.66041  0.00804589
        2263     9.40943     9.66029   0.0080431
        2264     9.47059     9.66021  0.00803998
        2265     9.60781     9.66019  0.00803646
        2266     9.75618     9.66023  0.00803303
        2267      9.8257      9.6603  0.00802982
        2268     9.75902     9.66035  0.00802639
        2269     9.59369     9.66032  0.00802291
        2270     9.42482     9.66021  0.00802005
        2271      9.3238     9.66007  0.00801788
        2272     9.31505     9.65991  0.00801579
        2273     9.37483     9.65979  0.00801325
        2274     9.47048      9.6597  0.00801016
        2275     9.53262     9.65965  0.00800683
        2276     9.52772     9.65959  0.00800352
        2277     9.45933      9.6595  0.00800049
        2278     9.39191     9.65939  0.00799784
        2279     9.39503     9.65927  0.00799517
        2280     9.47118     9.65919  0.00799209
        2281     9.60235     9.65916  0.00798863
        2282     9.74319      9.6592  0.00798521
        2283     9.83722     9.65928  0.00798209
        2284     9.86544     9.65937  0.00797911
        2285     9.83881     9.65945    0.007976
        2286     9.75173     9.65949  0.00797262
        2287     9.65498     9.65948  0.00796913
        2288     9.58133     9.65945  0.00796572
        2289     9.58258     9.65942  0.00796231
        2290     9.66114     9.65942  0.00795883
        2291     9.77328     9.65947  0.00795552
        2292     9.86417     9.65956  0.00795255
        2293     9.89315     9.65966  0.00794973
        2294     9.86502     9.65975  0.00794677
        2295     9.80852     9.65981  0.00794357
        2296      9.7576     9.65985  0.00794023
        2297     9.70982     9.65988   0.0079368
        2298     9.66302     9.65988  0.00793334
        2299     9.60027     9.65985  0.00792994
        2300     9.55002      9.6598  0.00792663
        2301     9.52692     9.65975   0.0079234
        2302     9.55922      9.6597  0.00792008
        2303     9.61277     9.65968  0.00791666
        2304     9.66213     9.65968  0.00791323
        2305     9.69854      9.6597  0.00790981
        2306     9.75478     9.65974  0.00790649
        2307     9.83732     9.65982  0.00790344
        2308     9.91453     9.65993  0.00790078
        2309     9.94606     9.66005  0.00789833
        2310     9.92182     9.66017  0.00789573
        2311     9.83491     9.66024  0.00789267
        2312     9.69802     9.66026  0.00788928
        2313      9.5316      9.6602  0.00788606
        2314     9.38724     9.66008  0.00788354
        2315     9.34149     9.65995  0.00788133
        2316     9.42558     9.65985  0.00787858
        2317      9.6264     9.65983  0.00787519
        2318     9.86144     9.65992  0.00787227
        2319     10.0489     9.66009  0.00787067
        2320     10.0981     9.66027  0.00786954
        2321     9.96645     9.66041  0.00786725
        2322     9.67383     9.66041  0.00786387
        2323     9.34129     9.66028  0.00786168
        2324     9.09698     9.66003  0.00786203
        2325     8.99643     9.65975  0.00786383
        2326     9.03199     9.65948  0.00786508
        2327     9.15242     9.65926  0.00786472
        2328     9.33596     9.65912  0.00786257
        2329     9.53733     9.65907  0.00785936
        2330     9.68837     9.65908    0.007856
        2331     9.74475     9.65912  0.00785272
        2332     9.74543     9.65915  0.00784944
        2333     9.73993     9.65919  0.00784615
        2334      9.7673     9.65924  0.00784292
        2335     9.83066     9.65931  0.00783991
        2336      9.9112     9.65942  0.00783729
        2337     9.94964     9.65954  0.00783492
        2338     9.90038     9.65964  0.00783225
        2339     9.77242     9.65969  0.00782905
        2340      9.6008     9.65967  0.00782574
        2341      9.4453     9.65958  0.00782294
        2342     9.35006     9.65944  0.00782071
        2343     9.35298     9.65931  0.00781847
        2344     9.46985     9.65923  0.00781555
        2345     9.69041     9.65925  0.00781223
        2346     9.96037     9.65937  0.00780995
        2347     10.1699     9.65959  0.00780966
        2348      10.217     9.65983  0.00780994
        2349      10.043     9.65999  0.00780831
        2350     9.71205     9.66001  0.00780502
        2351     9.37322     9.65989  0.00780266
        2352     9.13839     9.65967  0.00780249
        2353     9.06826     9.65942  0.00780322
        2354     9.16081     9.65921  0.00780278
        2355     9.38846     9.65909  0.00780031
        2356     9.68773      9.6591  0.00779701
        2357     9.96368     9.65923  0.00779478
        2358     10.1408     9.65944  0.00779414
        2359     10.2343     9.65968  0.00779465
        2360     10.2877     9.65995  0.00779589
        2361      10.306     9.66022  0.00779739
        2362      10.277     9.66048  0.00779846
        2363      10.213     9.66072  0.00779866
        2364     10.1284     9.66091  0.00779787
        2365     10.0179     9.66106  0.00779603
        2366     9.86552     9.66115  0.00779322
        2367     9.66961     9.66115  0.00778993
        2368     9.47531     9.66108  0.00778703
        2369     9.33243     9.66094  0.00778498
        2370     9.29815     9.66078   0.0077832
        2371     9.34257     9.66065  0.00778108
        2372     9.39222     9.66054  0.00777862
        2373      9.3962     9.66043  0.00777614
        2374     9.36373      9.6603  0.00777387
        2375     9.31242     9.66015  0.00777197
        2376     9.28623        9.66  0.00777029
        2377     9.29554     9.65984  0.00776854
        2378     9.33578     9.65971  0.00776647
        2379     9.39128     9.65959  0.00776402
        2380     9.42511      9.6595  0.00776138
        2381     9.46958     9.65942  0.00775853
        2382     9.52901     9.65936  0.00775547
        2383     9.63309     9.65935  0.00775222
        2384     9.76776      9.6594  0.00774911
        2385     9.90218      9.6595  0.00774653
        2386     10.0249     9.65965  0.00774479
        2387     10.1141     9.65984  0.00774389
        2388     10.1581     9.66005  0.00774345
        2389     10.1465     9.66025  0.00774289
        2390     10.0905     9.66043  0.00774174
        2391     10.0146     9.66058  0.00773992
        2392     9.93701      9.6607  0.00773755
        2393     9.87575     9.66079  0.00773484
        2394     9.83305     9.66086  0.00773194
        2395      9.7821     9.66091  0.00772888
        2396     9.70448     9.66093  0.00772567
        2397     9.61614     9.66091  0.00772247
        2398     9.54659     9.66086   0.0077194
        2399     9.51331      9.6608  0.00771643
        2400     9.52622     9.66074  0.00771342
        2401     9.55145      9.6607  0.00771034
        2402     9.54507     9.66065  0.00770728
        2403     9.47648     9.66057  0.00770445
        2404     9.38685     9.66046  0.00770209
        2405     9.29804     9.66031  0.00770036
        2406     9.22799     9.66013  0.00769926
        2407     9.17005     9.65993  0.00769875
        2408     9.12667      9.6597  0.00769874
        2409     9.12429     9.65948  0.00769875
        2410     9.16986     9.65928  0.00769823
        2411     9.26259     9.65911   0.0076968
        2412     9.37114     9.65899  0.00769453
        2413     9.48841     9.65892  0.00769167
        2414     9.60099      9.6589  0.00768852
        2415     9.67946     9.65891  0.00768534
        2416     9.72378     9.65894  0.00768221
        2417     9.74302     9.65897  0.00767911
        2418     9.76909     9.65902  0.00767607
        2419     9.80509     9.65908  0.00767313
        2420     9.83858     9.65915  0.00767032
        2421     9.86348     9.65923  0.00766761
        2422     9.88672     9.65933  0.00766502
        2423     9.92496     9.65944  0.00766264
        2424     9.96497     9.65956  0.00766052
        2425     9.95107     9.65968   0.0076583
        2426     9.88834     9.65978  0.00765573
        2427     9.79912     9.65984  0.00765279
        2428     9.73116     9.65987  0.00764969
        2429     9.69372     9.65988  0.00764656
        2430     9.68917     9.65989  0.00764342
        2431     9.72457     9.65992  0.00764032
        2432     9.78798     9.65997  0.00763736
        2433     9.85122     9.66005  0.00763463
        2434     9.87726     9.66014  0.00763201
        2435     9.84542     9.66021  0.00762926
        2436      9.7404     9.66025   0.0076262
        2437     9.59025     9.66022  0.00762312
        2438     9.44003     9.66013  0.00762053
        2439     9.33954        9.66  0.00761854
        2440     9.32097     9.65986  0.00761668
        2441     9.38602     9.65975  0.00761439
        2442     9.49365     9.65968  0.00761157
        2443     9.59944     9.65965   0.0076085
        2444     9.69888     9.65967   0.0076054
        2445     9.78101     9.65972  0.00760245
        2446     9.86455      9.6598  0.00759981
        2447     9.94152     9.65992  0.00759757
        2448     10.0114     9.66006  0.00759583
        2449     10.0641     9.66023  0.00759452
        2450     10.1086     9.66041  0.00759362
        2451     10.1067     9.66059  0.00759271
        2452     10.0285     9.66074  0.00759109
        2453     9.86985     9.66083  0.00758848
        2454     9.64969     9.66082  0.00758539
        2455     9.44196     9.66073  0.00758282
        2456     9.31586     9.66059  0.00758103
        2457     9.28558     9.66044  0.00757948
        2458     9.33556     9.66031  0.00757755
        2459     9.44268     9.66022  0.00757499
        2460     9.58365     9.66019  0.00757197
        2461     9.70125     9.66021  0.00756891
        2462     9.74572     9.66024  0.00756592
        2463     9.71266     9.66026  0.00756288
        2464      9.6165     9.66024  0.00755983
        2465     9.49918     9.66018  0.00755704
        2466     9.38459     9.66007  0.00755481
        2467     9.27544     9.65991  0.00755335
        2468     9.21372     9.65973  0.00755245
        2469     9.20813     9.65955  0.00755161
        2470     9.25104     9.65938  0.00755036
        2471     9.30812     9.65924  0.00754865
        2472      9.3859     9.65913   0.0075464
        2473     9.50597     9.65907   0.0075436
        2474     9.67379     9.65907  0.00754056
        2475     9.85848     9.65915  0.00753794
        2476     9.99936     9.65929  0.00753615
        2477     10.0699     9.65946  0.00753493
        2478     10.0672     9.65962  0.00753369
        2479     10.0369     9.65977  0.00753218
        2480     9.98448      9.6599  0.00753028
        2481     9.89136        9.66  0.00752783
        2482     9.77493     9.66004  0.00752494
        2483     9.65635     9.66004  0.00752191
        2484     9.54845        9.66  0.00751901
        2485     9.44629     9.65991  0.00751648
        2486     9.38713      9.6598  0.00751426
        2487     9.39923      9.6597  0.00751196
        2488     9.47115     9.65962  0.00750933
        2489     9.55901     9.65958  0.00750642
        2490     9.61294     9.65956  0.00750343
        2491     9.60214     9.65954  0.00750045
        2492     9.51047     9.65948  0.00749768
        2493     9.39356     9.65937  0.00749543
        2494     9.28557     9.65922  0.00749392
        2495     9.21109     9.65904  0.00749307
        2496     9.16365     9.65884   0.0074927
        2497     9.17074     9.65865  0.00749225
        2498     9.23336     9.65848  0.00749118
        2499     9.36311     9.65836  0.00748912
        2500     9.53114     9.65831  0.00748629
        2501     9.72357     9.65834  0.00748335
        2502     9.90908     9.65844  0.00748103
        2503     10.0504     9.65859  0.00747968
        2504     10.1069     9.65877  0.00747883
        2505     10.0659     9.65893  0.00747761
        2506     9.95098     9.65905  0.00747554
        2507     9.82613     9.65912  0.00747285
        2508     9.75226     9.65915  0.00746997
        2509     9.74723     9.65919  0.00746707
        2510     9.78531     9.65924  0.00746426
        2511     9.81427      9.6593  0.00746155
        2512     9.81076     9.65936  0.00745882
        2513     9.76611      9.6594  0.00745597
        2514     9.71744     9.65943  0.00745304
        2515     9.70918     9.65945  0.00745011
        2516     9.77452     9.65949  0.00744729
        2517     9.88362     9.65958  0.00744486
        2518     9.96498      9.6597  0.00744289
        2519     9.93371     9.65981  0.00744073
        2520     9.76038     9.65985  0.00743788
        2521     9.48995     9.65978  0.00743524
        2522     9.21251     9.65961  0.00743441
        2523     9.00712     9.65935  0.00743596
        2524      8.9303     9.65906  0.00743862
        2525     9.02997     9.65881  0.00743984
        2526     9.30674     9.65867   0.0074382
        2527     9.67477     9.65868  0.00743526
        2528     10.0161     9.65882  0.00743367
        2529     10.1895     9.65903  0.00743369
        2530     10.1583     9.65923  0.00743337
        2531     9.97464     9.65935  0.00743148
        2532     9.71429     9.65937  0.00742857
        2533     9.47176      9.6593  0.00742601
        2534     9.30466     9.65916   0.0074244
        2535     9.27549     9.65901  0.00742301
        2536     9.37687      9.6589  0.00742092
        2537     9.58298     9.65887  0.00741805
        2538     9.81092     9.65893  0.00741537
        2539     10.0011     9.65906  0.00741368
        2540     10.1028     9.65924  0.00741281
        2541     10.1052     9.65941  0.00741197
        2542     10.0031     9.65955  0.00741029
        2543     9.82368     9.65961  0.00740766
        2544     9.63329      9.6596  0.00740475
        2545     9.48499     9.65953  0.00740216
        2546     9.40641     9.65943  0.00739992
        2547     9.39393     9.65933  0.00739775
        2548     9.45494     9.65925  0.00739528
        2549     9.56443     9.65921  0.00739248
        2550     9.69057     9.65922  0.00738959
        2551     9.77209     9.65927  0.00738682
        2552     9.77505     9.65931  0.00738407
        2553     9.69439     9.65933  0.00738119
        2554     9.57047     9.65929  0.00737838
        2555      9.4656     9.65922  0.00737588
        2556      9.4163     9.65912  0.00737361
        2557     9.46174     9.65904  0.00737113
        2558     9.58998     9.65902   0.0073683
        2559     9.79513     9.65907  0.00736561
        2560     10.0073     9.65921  0.00736399
        2561     10.1338     9.65939  0.00736344
        2562     10.0972     9.65956  0.00736255
        2563     9.93063     9.65967  0.00736044
        2564     9.74432      9.6597  0.00735764
        2565     9.60051     9.65968  0.00735481
        2566      9.5364     9.65963   0.0073521
        2567     9.53716     9.65958  0.00734939
        2568     9.53513     9.65953  0.00734669
        2569     9.50647     9.65947  0.00734407
        2570     9.45061     9.65939  0.00734166
        2571     9.43162      9.6593  0.00733934
        2572     9.48507     9.65924   0.0073368
        2573     9.62105     9.65922  0.00733396
        2574     9.80797     9.65928  0.00733134
        2575     9.98194      9.6594  0.00732957
        2576     10.0702     9.65956  0.00732846
        2577     10.0474     9.65971  0.00732716
        2578     9.95718     9.65983  0.00732522
        2579     9.83998      9.6599  0.00732272
        2580     9.69317     9.65991  0.00731989
        2581     9.54606     9.65987  0.00731719
        2582     9.44171     9.65978  0.00731484
        2583     9.42301     9.65969  0.00731258
        2584     9.48384     9.65962  0.00731007
        2585     9.58895      9.6596  0.00730729
        2586     9.69447     9.65961  0.00730448
        2587     9.76956     9.65965  0.00730178
        2588     9.80964     9.65971  0.00729919
        2589     9.84355     9.65978  0.00729671
        2590     9.90305     9.65988   0.0072945
        2591     9.97391        9.66  0.00729269
        2592      10.034     9.66014  0.00729131
        2593     10.0674      9.6603  0.00729019
        2594     10.0838     9.66046   0.0072892
        2595     10.0891     9.66063  0.00728827
        2596     10.1055      9.6608  0.00728747
        2597     10.1206     9.66097  0.00728682
        2598     10.0833     9.66114  0.00728583
        2599     9.96768     9.66126  0.00728398
        2600      9.8041     9.66131  0.00728138
        2601     9.61621     9.66129   0.0072786
        2602     9.44635     9.66121  0.00727627
        2603     9.32854     9.66108   0.0072746
        2604     9.28197     9.66094  0.00727326
        2605     9.29118     9.66079  0.00727186
        2606      9.3382     9.66067  0.00727012
        2607     9.39708     9.66057  0.00726804
        2608     9.43376     9.66048  0.00726577
        2609     9.43114      9.6604  0.00726352
        2610     9.39807     9.66029  0.00726143
        2611     9.32427     9.66017  0.00725979
        2612     9.21674        9.66  0.00725899
        2613     9.09446     9.65978  0.00725944
        2614     9.00349     9.65953    0.007261
        2615     9.01966     9.65928  0.00726235
        2616     9.20439     9.65911  0.00726165
        2617     9.54505     9.65907  0.00725901
        2618     9.96469     9.65918  0.00725718
        2619     10.3028     9.65943  0.00725856
        2620     10.4444     9.65973  0.00726197
        2621      10.388     9.66001  0.00726452
        2622     10.2411     9.66023  0.00726513
        2623       10.08     9.66039  0.00726412
        2624     9.91279     9.66048  0.00726199
        2625     9.76996     9.66053  0.00725934
        2626     9.65574     9.66052  0.00725658
        2627     9.58469      9.6605  0.00725387
        2628     9.53876     9.66045  0.00725126
        2629     9.50396     9.66039  0.00724875
        2630     9.47638     9.66032  0.00724633
        2631     9.47747     9.66025  0.00724391
        2632     9.49767     9.66019  0.00724142
        2633     9.55172     9.66015  0.00723878
        2634     9.62135     9.66013  0.00723605
        2635     9.68958     9.66014  0.00723331
        2636     9.74935     9.66018  0.00723065
        2637     9.81329     9.66024  0.00722814
        2638     9.90774     9.66033  0.00722601
        2639     9.96212     9.66044  0.00722418
        2640     9.90851     9.66054  0.00722205
        2641     9.75748     9.66057  0.00721941
        2642     9.58324     9.66055  0.00721674
        2643     9.47609     9.66048  0.00721434
        2644     9.44869      9.6604  0.00721206
        2645     9.47797     9.66033  0.00720966
        2646      9.5428     9.66028  0.00720707
        2647     9.61166     9.66026  0.00720437
        2648     9.64886     9.66026  0.00720166
        2649     9.63868     9.66025  0.00719894
        2650     9.55952     9.66021  0.00719633
        2651     9.41766     9.66012  0.00719419
        2652     9.29057     9.65998  0.00719283
        2653     9.25327     9.65983  0.00719175
        2654     9.34212     9.65971  0.00719004
        2655     9.51607     9.65965  0.00718753
        2656     9.67905     9.65966  0.00718483
        2657     9.76905      9.6597  0.00718224
        2658     9.75934     9.65974  0.00717964
        2659     9.67343     9.65975  0.00717694
        2660     9.55145     9.65971  0.00717436
        2661     9.47817     9.65964  0.00717199
        2662     9.47727     9.65957  0.00716962
        2663     9.53395     9.65952  0.00716708
        2664     9.57517     9.65949  0.00716446
        2665     9.54004     9.65944  0.00716191
        2666     9.49561     9.65938  0.00715949
        2667     9.51323     9.65933  0.00715702
        2668     9.62693     9.65932  0.00715434
        2669     9.81979     9.65938  0.00715192
        2670     10.0201     9.65951  0.00715051
        2671     10.1514      9.6597  0.00715021
        2672     10.1608     9.65988  0.00714999
        2673     10.0548     9.66003  0.00714884
        2674     9.91665     9.66013  0.00714681
        2675     9.77083     9.66017  0.00714426
        2676     9.62453     9.66016   0.0071416
        2677      9.4508     9.66008  0.00713936
        2678     9.27806     9.65993  0.00713812
        2679      9.1859     9.65976  0.00713765
        2680     9.21501     9.65959  0.00713692
        2681     9.36421     9.65948  0.00713511
        2682     9.54941     9.65944  0.00713256
        2683     9.72231     9.65946  0.00712994
        2684     9.80738     9.65952   0.0071275
        2685     9.79559     9.65957  0.00712503
        2686     9.72143     9.65959  0.00712241
        2687     9.64274     9.65959  0.00711976
        2688     9.59114     9.65956  0.00711716
        2689     9.56561     9.65953   0.0071146
        2690     9.56705     9.65949  0.00711204
        2691     9.59981     9.65947  0.00710943
        2692     9.65026     9.65947  0.00710679
        2693     9.70303     9.65948  0.00710417
        2694     9.73012     9.65951  0.00710158
        2695      9.7024     9.65952  0.00709896
        2696     9.61012     9.65951  0.00709635
        2697     9.49363     9.65944  0.00709399
        2698     9.38775     9.65934  0.00709207
        2699     9.32241     9.65922  0.00709054
        2700     9.30042     9.65909  0.00708916
        2701     9.32425     9.65896  0.00708762
        2702     9.37826     9.65886  0.00708576
        2703     9.45247     9.65878  0.00708355
        2704     9.55077     9.65874  0.00708104
        2705     9.68446     9.65875  0.00707843
        2706     9.82587     9.65881  0.00707608
        2707     9.94793     9.65892  0.00707428
        2708     10.0242     9.65905  0.00707295
        2709     10.0563      9.6592  0.00707186
        2710     10.0323     9.65934  0.00707059
        2711     9.94966     9.65945  0.00706879
        2712     9.84725     9.65952  0.00706652
        2713     9.77951     9.65956  0.00706406
        2714     9.76699      9.6596  0.00706157
        2715     9.79234     9.65965  0.00705913
        2716     9.78725      9.6597  0.00705669
        2717     9.70436     9.65971  0.00705411
        2718     9.54948     9.65967  0.00705164
        2719     9.38736     9.65957  0.00704975
        2720     9.27966     9.65943  0.00704854
        2721      9.2496     9.65928  0.00704756
        2722     9.27314     9.65914   0.0070464
        2723     9.32542     9.65902  0.00704488
        2724      9.4042     9.65892  0.00704291
        2725     9.51754     9.65887  0.00704052
        2726     9.64005     9.65886  0.00703794
        2727      9.7219     9.65889   0.0070354
