#     BLOCK:  ACTUAL_PE:     PE_AVE:      ERROR:
        1987    -6.60714    -6.65146  0.00182004
        1988    -6.58228    -6.65143  0.00181945
        1989    -6.55869    -6.65138  0.00181914
        1990     -6.5406    -6.65133  0.00181907
        1991    -6.53577    -6.65127  0.00181909
        1992    -6.55243    -6.65122  0.00181885
        1993    -6.58946    -6.65119   0.0018182
        1994    -6.63827    -6.65118   0.0018173
        1995    -6.68538     -6.6512  0.00181647
        1996    -6.71916    -6.65123  0.00181588
        1997    -6.72916    -6.65127  0.00181539
        1998      -6.719     -6.6513   0.0018148
        1999    -6.70805    -6.65133  0.00181411
        2000    -6.69733    -6.65136  0.00181335
        2001    -6.68451    -6.65137  0.00181252
        2002    -6.65747    -6.65138  0.00181162
        2003    -6.61612    -6.65136   0.0018108
        2004    -6.56141    -6.65131  0.00181045
        2005    -6.50686    -6.65124  0.00181098
        2006    -6.47543    -6.65115   0.0018122
        2007    -6.47262    -6.65106  0.00181348
        2008    -6.49508    -6.65099  0.00181424
        2009    -6.53881    -6.65093  0.00181419
        2010    -6.58971     -6.6509  0.00181354
        2011    -6.64131     -6.6509  0.00181265
        2012    -6.68799    -6.65091  0.00181184
        2013    -6.72366    -6.65095   0.0018113
        2014     -6.7393    -6.65099  0.00181093
        2015    -6.73461    -6.65104  0.00181051
        2016    -6.71975    -6.65107  0.00180993
        2017    -6.70558     -6.6511  0.00180924
        2018    -6.69725    -6.65112  0.00180849
        2019    -6.70557    -6.65115  0.00180779
        2020    -6.71658    -6.65118  0.00180719
        2021    -6.72759    -6.65122  0.00180669
        2022    -6.73743    -6.65126   0.0018063
        2023    -6.74158     -6.6513  0.00180596
        2024    -6.73688    -6.65135  0.00180556
        2025    -6.71106    -6.65138  0.00180491
        2026    -6.66035    -6.65138  0.00180402
        2027    -6.60299    -6.65136  0.00180329
        2028    -6.55598    -6.65131  0.00180301
        2029    -6.53836    -6.65125  0.00180298
        2030    -6.55074     -6.6512  0.00180278
        2031    -6.59321    -6.65118  0.00180211
        2032    -6.64088    -6.65117  0.00180124
        2033     -6.6825    -6.65119  0.00180042
        2034    -6.70319    -6.65121  0.00179971
        2035    -6.70352    -6.65124  0.00179901
        2036    -6.69419    -6.65126  0.00179825
        2037    -6.68213    -6.65127  0.00179743
        2038    -6.67372    -6.65128  0.00179658
        2039    -6.66299    -6.65129  0.00179571
        2040    -6.65317    -6.65129  0.00179483
        2041    -6.64038    -6.65129  0.00179396
        2042    -6.62575    -6.65127  0.00179313
        2043    -6.61486    -6.65126  0.00179234
        2044    -6.61098    -6.65124  0.00179157
        2045    -6.61165    -6.65122   0.0017908
        2046    -6.60283    -6.65119  0.00179008
        2047    -6.57939    -6.65116  0.00178955
        2048    -6.55718    -6.65111  0.00178926
        2049    -6.54775    -6.65106   0.0017891
        2050    -6.56478    -6.65102  0.00178872
        2051    -6.60429      -6.651  0.00178799
        2052    -6.64762    -6.65099  0.00178712
        2053    -6.67877    -6.65101   0.0017863
        2054    -6.69587    -6.65103  0.00178557
        2055    -6.70036    -6.65105  0.00178486
        2056    -6.69626    -6.65108  0.00178413
        2057    -6.69365     -6.6511  0.00178338
        2058    -6.69411    -6.65112  0.00178264
        2059    -6.70102    -6.65114  0.00178193
        2060    -6.71104    -6.65117  0.00178131
        2061    -6.71582     -6.6512  0.00178072
        2062    -6.71239    -6.65123   0.0017801
        2063    -6.69933    -6.65126  0.00177939
        2064    -6.67985    -6.65127  0.00177858
        2065    -6.65249    -6.65127  0.00177772
        2066    -6.61657    -6.65125  0.00177694
        2067    -6.58826    -6.65122  0.00177634
        2068    -6.57514    -6.65119  0.00177587
        2069    -6.58484    -6.65115   0.0017753
        2070    -6.61886    -6.65114  0.00177451
        2071    -6.65872    -6.65114  0.00177365
        2072    -6.69394    -6.65116  0.00177292
        2073    -6.71719    -6.65119  0.00177235
        2074    -6.72419    -6.65123  0.00177184
        2075    -6.72797    -6.65127  0.00177138
        2076    -6.72039     -6.6513  0.00177084
        2077    -6.69843    -6.65132  0.00177013
        2078    -6.66411    -6.65133  0.00176929
        2079    -6.62722    -6.65132  0.00176847
        2080    -6.59276    -6.65129  0.00176785
        2081    -6.57825    -6.65125  0.00176735
        2082    -6.58359    -6.65122   0.0017668
        2083     -6.6181    -6.65121  0.00176602
        2084    -6.67303    -6.65122   0.0017652
        2085    -6.72469    -6.65125  0.00176471
        2086    -6.75218     -6.6513  0.00176453
        2087    -6.75109    -6.65135  0.00176433
        2088     -6.7328    -6.65139  0.00176392
        2089    -6.70019    -6.65141  0.00176323
        2090    -6.65604    -6.65141  0.00176238
        2091    -6.61109    -6.65139  0.00176165
        2092    -6.58406    -6.65136   0.0017611
        2093    -6.56893    -6.65132   0.0017607
        2094    -6.56914    -6.65128  0.00176029
        2095    -6.57291    -6.65124  0.00175985
        2096    -6.58364    -6.65121  0.00175931
        2097    -6.60646    -6.65119   0.0017586
        2098    -6.63613    -6.65118  0.00175777
        2099    -6.66655    -6.65119  0.00175695
        2100    -6.69875    -6.65121  0.00175626
        2101    -6.72012    -6.65125  0.00175573
        2102    -6.71756    -6.65128  0.00175518
        2103     -6.6918     -6.6513  0.00175445
        2104    -6.64882     -6.6513  0.00175362
        2105    -6.59971    -6.65127  0.00175295
        2106    -6.56359    -6.65123  0.00175262
        2107    -6.55022    -6.65118  0.00175244
        2108    -6.57022    -6.65114  0.00175203
        2109    -6.61632    -6.65113  0.00175128
        2110    -6.67089    -6.65114  0.00175047
        2111    -6.70695    -6.65116  0.00174984
        2112    -6.72148     -6.6512  0.00174933
        2113    -6.72847    -6.65123  0.00174888
        2114    -6.73313    -6.65127  0.00174849
        2115    -6.74209    -6.65131  0.00174819
        2116    -6.74352    -6.65136   0.0017479
        2117     -6.7311     -6.6514  0.00174748
        2118    -6.70168    -6.65142  0.00174682
        2119    -6.66505    -6.65143  0.00174601
        2120    -6.63053    -6.65142  0.00174521
        2121    -6.60452    -6.65139  0.00174453
        2122    -6.60342    -6.65137  0.00174385
        2123    -6.61339    -6.65135  0.00174312
        2124    -6.62806    -6.65134  0.00174234
        2125    -6.63822    -6.65134  0.00174153
        2126    -6.64117    -6.65133  0.00174072
        2127    -6.63168    -6.65132  0.00173992
        2128    -6.60801     -6.6513  0.00173922
        2129    -6.57872    -6.65127  0.00173874
        2130    -6.56204    -6.65123  0.00173843
        2131    -6.56713    -6.65119  0.00173806
        2132    -6.58659    -6.65116  0.00173751
        2133    -6.60914    -6.65114  0.00173681
        2134    -6.62142    -6.65112  0.00173605
        2135    -6.62239    -6.65111  0.00173529
        2136    -6.62071    -6.65109  0.00173453
        2137    -6.62816    -6.65108  0.00173376
        2138    -6.65509    -6.65109  0.00173295
        2139    -6.70037    -6.65111  0.00173229
        2140    -6.74551    -6.65115  0.00173204
        2141    -6.77214    -6.65121  0.00173215
        2142    -6.77291    -6.65127  0.00173228
        2143    -6.74264    -6.65131  0.00173199
        2144    -6.69571    -6.65133  0.00173131
        2145    -6.64456    -6.65133   0.0017305
        2146    -6.59969     -6.6513  0.00172986
        2147    -6.57747    -6.65127   0.0017294
        2148    -6.57736    -6.65123  0.00172894
        2149    -6.60058    -6.65121  0.00172829
        2150    -6.63257     -6.6512  0.00172751
        2151     -6.6651    -6.65121  0.00172672
        2152    -6.68592    -6.65122  0.00172599
        2153    -6.68969    -6.65124  0.00172528
        2154    -6.68479    -6.65126  0.00172455
        2155     -6.6747    -6.65127  0.00172379
        2156    -6.65591    -6.65127  0.00172299
        2157    -6.63376    -6.65126  0.00172221
        2158    -6.62008    -6.65125  0.00172147
        2159     -6.6143    -6.65123  0.00172076
        2160    -6.62474    -6.65122  0.00172001
        2161    -6.64453    -6.65122  0.00171921
        2162    -6.66226    -6.65122  0.00171843
        2163    -6.67012    -6.65123  0.00171765
        2164    -6.67065    -6.65124  0.00171688
        2165    -6.67062    -6.65125  0.00171611
        2166    -6.67841    -6.65126  0.00171537
        2167    -6.68295    -6.65127  0.00171464
        2168    -6.68466    -6.65129  0.00171392
        2169    -6.68554    -6.65131   0.0017132
        2170    -6.67809    -6.65132  0.00171245
        2171    -6.66941    -6.65133  0.00171169
        2172    -6.66255    -6.65133  0.00171091
        2173     -6.6584    -6.65133  0.00171012
        2174    -6.65722    -6.65134  0.00170934
        2175    -6.65584    -6.65134  0.00170855
        2176    -6.64015    -6.65133  0.00170778
        2177    -6.62563    -6.65132  0.00170703
        2178    -6.61929    -6.65131  0.00170631
        2179    -6.62672     -6.6513  0.00170557
        2180    -6.64184    -6.65129  0.00170479
        2181    -6.64996    -6.65129  0.00170401
        2182    -6.64368    -6.65129  0.00170323
        2183     -6.6285    -6.65128  0.00170248
        2184    -6.62136    -6.65126  0.00170176
        2185     -6.6277    -6.65125  0.00170101
        2186    -6.65597    -6.65126  0.00170024
        2187    -6.69211    -6.65127  0.00169956
        2188     -6.7252    -6.65131  0.00169912
        2189    -6.73625    -6.65135  0.00169879
        2190    -6.72197    -6.65138  0.00169832
        2191      -6.694     -6.6514  0.00169765
        2192    -6.65687     -6.6514  0.00169688
        2193    -6.61795    -6.65139  0.00169618
        2194    -6.58086    -6.65135  0.00169571
        2195    -6.55283    -6.65131  0.00169553
        2196    -6.54247    -6.65126  0.00169548
        2197     -6.5535    -6.65121  0.00169529
        2198    -6.58451    -6.65118  0.00169479
        2199    -6.64243    -6.65118  0.00169403
        2200    -6.70893    -6.65121  0.00169346
        2201    -6.76743    -6.65126  0.00169351
        2202    -6.80085    -6.65133  0.00169411
        2203     -6.8032     -6.6514  0.00169474
        2204    -6.77433    -6.65145  0.00169489
        2205    -6.73374    -6.65149  0.00169453
        2206    -6.68855    -6.65151  0.00169385
        2207    -6.65274    -6.65151  0.00169308
        2208    -6.62909     -6.6515  0.00169234
        2209    -6.62031    -6.65148  0.00169163
        2210    -6.62645    -6.65147  0.00169091
        2211    -6.63907    -6.65147  0.00169015
        2212    -6.64297    -6.65146  0.00168939
        2213    -6.63496    -6.65145  0.00168864
        2214     -6.6226    -6.65144  0.00168793
        2215    -6.61196    -6.65142  0.00168726
        2216      -6.612    -6.65141   0.0016866
        2217     -6.6228    -6.65139  0.00168589
        2218    -6.64517    -6.65139  0.00168513
        2219    -6.67214     -6.6514  0.00168439
        2220    -6.69221    -6.65142  0.00168374
        2221    -6.69566    -6.65144   0.0016831
        2222    -6.68049    -6.65145  0.00168239
        2223    -6.65221    -6.65145  0.00168163
        2224    -6.62647    -6.65144  0.00168091
        2225    -6.60885    -6.65142  0.00168027
        2226    -6.60739     -6.6514  0.00167963
        2227    -6.61995    -6.65139  0.00167893
        2228    -6.64534    -6.65138  0.00167818
        2229    -6.68035     -6.6514  0.00167748
        2230    -6.71523    -6.65143  0.00167697
        2231    -6.73734    -6.65146  0.00167666
        2232    -6.73294     -6.6515  0.00167631
        2233    -6.69598    -6.65152  0.00167568
        2234    -6.62705    -6.65151  0.00167496
        2235    -6.55627    -6.65147  0.00167475
        2236    -6.49946     -6.6514  0.00167538
        2237    -6.48081    -6.65132  0.00167637
        2238    -6.50407    -6.65126  0.00167691
        2239    -6.55641    -6.65121   0.0016767
        2240    -6.60812     -6.6512  0.00167606
        2241    -6.65597     -6.6512  0.00167531
        2242    -6.69228    -6.65122  0.00167467
        2243    -6.71115    -6.65124  0.00167413
        2244    -6.71443    -6.65127  0.00167362
        2245    -6.71411     -6.6513  0.00167311
        2246     -6.7151    -6.65133  0.00167261
        2247    -6.72353    -6.65136  0.00167217
        2248    -6.72462    -6.65139  0.00167175
        2249    -6.71484    -6.65142  0.00167124
        2250    -6.68999    -6.65144  0.00167059
        2251    -6.64741    -6.65144  0.00166984
        2252    -6.61076    -6.65142   0.0016692
        2253     -6.5869    -6.65139  0.00166871
        2254     -6.5811    -6.65136  0.00166826
        2255    -6.58538    -6.65133  0.00166777
        2256    -6.59574     -6.6513  0.00166722
        2257     -6.6027    -6.65128  0.00166662
        2258    -6.60977    -6.65126  0.00166598
        2259    -6.61495    -6.65125  0.00166532
        2260     -6.6276    -6.65124  0.00166462
        2261    -6.65397    -6.65124  0.00166388
        2262    -6.68417    -6.65125  0.00166321
        2263    -6.69855    -6.65127   0.0016626
        2264    -6.68792    -6.65129  0.00166195
        2265     -6.6598    -6.65129  0.00166122
        2266    -6.62634    -6.65128  0.00166052
        2267    -6.60828    -6.65126   0.0016599
        2268    -6.61936    -6.65125  0.00165923
        2269    -6.65398    -6.65125   0.0016585
        2270    -6.69269    -6.65127  0.00165787
        2271    -6.71854     -6.6513   0.0016574
        2272    -6.72423    -6.65133  0.00165698
        2273    -6.71624    -6.65136   0.0016565
        2274     -6.6983    -6.65138   0.0016559
        2275    -6.68624     -6.6514  0.00165524
        2276     -6.6845    -6.65141  0.00165458
        2277     -6.6974    -6.65143  0.00165397
        2278    -6.71294    -6.65146  0.00165347
        2279    -6.71274    -6.65148  0.00165296
        2280    -6.69861     -6.6515  0.00165237
        2281    -6.67133    -6.65151  0.00165167
        2282    -6.63867    -6.65151  0.00165095
        2283    -6.61626    -6.65149   0.0016503
        2284    -6.60904    -6.65147  0.00164968
        2285    -6.61257    -6.65146  0.00164905
        2286    -6.63261    -6.65145  0.00164835
        2287    -6.65363    -6.65145  0.00164763
        2288    -6.67291    -6.65146  0.00164693
        2289    -6.67613    -6.65147  0.00164625
        2290    -6.66123    -6.65147  0.00164554
        2291    -6.63722    -6.65147  0.00164483
        2292    -6.61524    -6.65145  0.00164419
        2293    -6.60603    -6.65143  0.00164359
        2294    -6.61039    -6.65141  0.00164297
        2295    -6.62329     -6.6514   0.0016423
        2296    -6.63406    -6.65139   0.0016416
        2297    -6.64371    -6.65139  0.00164089
        2298    -6.65114    -6.65139  0.00164018
        2299    -6.66421     -6.6514  0.00163947
        2300    -6.67431    -6.65141  0.00163879
        2301    -6.68131    -6.65142  0.00163813
        2302    -6.67469    -6.65143  0.00163745
        2303    -6.66431    -6.65143  0.00163675
        2304    -6.65334    -6.65144  0.00163604
        2305     -6.6465    -6.65143  0.00163533
        2306    -6.63616    -6.65143  0.00163463
        2307    -6.61951    -6.65141  0.00163398
        2308    -6.60241    -6.65139  0.00163341
        2309    -6.59475    -6.65137  0.00163289
        2310     -6.5978    -6.65134  0.00163235
        2311    -6.61534    -6.65133  0.00163172
        2312    -6.64358    -6.65133  0.00163101
        2313    -6.67921    -6.65134  0.00163035
        2314    -6.71287    -6.65136  0.00162987
        2315     -6.7271     -6.6514  0.00162949
        2316    -6.71623    -6.65142  0.00162903
        2317    -6.67882    -6.65144  0.00162837
        2318    -6.63244    -6.65143  0.00162768
        2319    -6.59012     -6.6514   0.0016272
        2320    -6.57297    -6.65137  0.00162685
        2321    -6.59148    -6.65134  0.00162635
        2322    -6.64713    -6.65134  0.00162565
        2323    -6.71419    -6.65137  0.00162518
        2324    -6.76443    -6.65142  0.00162521
        2325    -6.78551    -6.65147  0.00162553
        2326    -6.77697    -6.65153  0.00162573
        2327    -6.75288    -6.65157  0.00162561
        2328    -6.71457     -6.6516  0.00162514
        2329    -6.67155    -6.65161  0.00162446
        2330     -6.6394     -6.6516  0.00162377
        2331    -6.62978    -6.65159   0.0016231
        2332    -6.63274    -6.65158  0.00162243
        2333    -6.63877    -6.65158  0.00162174
        2334    -6.63659    -6.65157  0.00162106
        2335    -6.62531    -6.65156   0.0016204
        2336    -6.60788    -6.65154  0.00161982
        2337    -6.59826    -6.65152  0.00161929
        2338    -6.60545     -6.6515  0.00161871
        2339    -6.62705    -6.65149  0.00161806
        2340    -6.66052    -6.65149  0.00161737
        2341    -6.69341    -6.65151  0.00161678
        2342    -6.71721    -6.65154  0.00161633
        2343     -6.7225    -6.65157  0.00161592
        2344    -6.70532    -6.65159   0.0016154
        2345    -6.66569     -6.6516  0.00161472
        2346     -6.6119    -6.65158  0.00161412
        2347    -6.56752    -6.65155  0.00161383
        2348    -6.55272     -6.6515  0.00161369
        2349    -6.58361    -6.65147  0.00161326
        2350     -6.6487    -6.65147  0.00161258
        2351    -6.71627     -6.6515  0.00161213
        2352    -6.76525    -6.65155  0.00161217
        2353    -6.78077     -6.6516  0.00161242
        2354    -6.76348    -6.65165  0.00161243
        2355    -6.71724    -6.65168  0.00161199
        2356    -6.65427    -6.65168   0.0016113
        2357    -6.59492    -6.65166   0.0016108
        2358    -6.55791    -6.65162  0.00161061
        2359     -6.5395    -6.65157  0.00161062
        2360    -6.52959    -6.65152  0.00161077
        2361    -6.52651    -6.65146  0.00161096
        2362    -6.53286    -6.65141  0.00161106
        2363    -6.54574    -6.65137    0.001611
        2364    -6.56222    -6.65133  0.00161076
        2365    -6.58303     -6.6513  0.00161034
        2366    -6.61133    -6.65129  0.00160974
        2367    -6.64939    -6.65129  0.00160906
        2368    -6.68779     -6.6513  0.00160846
        2369    -6.71985    -6.65133  0.00160804
        2370    -6.72857    -6.65136  0.00160769
        2371    -6.72041    -6.65139  0.00160728
        2372    -6.71053    -6.65142  0.00160679
        2373    -6.71038    -6.65144  0.00160631
        2374    -6.71688    -6.65147  0.00160587
        2375    -6.72872     -6.6515  0.00160552
        2376    -6.73331    -6.65154  0.00160521
        2377    -6.73046    -6.65157  0.00160488
        2378    -6.72065     -6.6516  0.00160447
        2379    -6.70585    -6.65162  0.00160396
        2380    -6.69946    -6.65164  0.00160341
        2381    -6.68895    -6.65166  0.00160281
        2382    -6.67903    -6.65167  0.00160218
        2383    -6.65985    -6.65167  0.00160151
        2384    -6.63442    -6.65166  0.00160086
        2385    -6.60985    -6.65165  0.00160028
        2386    -6.58593    -6.65162  0.00159985
        2387    -6.56886    -6.65158  0.00159955
        2388    -6.56054    -6.65155  0.00159934
        2389    -6.56379    -6.65151  0.00159909
        2390    -6.57538    -6.65148  0.00159874
        2391    -6.58918    -6.65145  0.00159828
        2392    -6.60297    -6.65143  0.00159774
        2393    -6.61273    -6.65142  0.00159716
        2394    -6.61729     -6.6514  0.00159655
        2395    -6.62469    -6.65139  0.00159593
        2396    -6.63973    -6.65139  0.00159527
        2397    -6.65791    -6.65139   0.0015946
        2398    -6.67359     -6.6514  0.00159397
        2399    -6.68439    -6.65141  0.00159336
        2400    -6.68392    -6.65142  0.00159275
        2401    -6.67861    -6.65144  0.00159213
        2402    -6.67809    -6.65145  0.00159151
        2403    -6.69259    -6.65146  0.00159094
        2404    -6.70897    -6.65149  0.00159046
        2405    -6.72603    -6.65152   0.0015901
        2406    -6.73862    -6.65156  0.00158985
        2407    -6.74825     -6.6516  0.00158969
        2408    -6.75615    -6.65164  0.00158963
        2409    -6.75601    -6.65168  0.00158956
        2410    -6.74732    -6.65172  0.00158939
        2411    -6.72811    -6.65175  0.00158905
        2412    -6.70769    -6.65178  0.00158856
        2413    -6.68524    -6.65179  0.00158796
        2414    -6.66277     -6.6518  0.00158731
        2415     -6.6485    -6.65179  0.00158665
        2416    -6.63991    -6.65179    0.001586
        2417    -6.63671    -6.65178  0.00158536
        2418    -6.63019    -6.65177  0.00158473
        2419    -6.62074    -6.65176  0.00158413
        2420    -6.61208    -6.65174  0.00158356
        2421    -6.60563    -6.65173  0.00158302
        2422    -6.60189     -6.6517   0.0015825
        2423    -6.59598    -6.65168  0.00158201
        2424     -6.5866    -6.65165  0.00158159
        2425    -6.58912    -6.65163  0.00158115
        2426    -6.60063    -6.65161  0.00158063
        2427     -6.6193    -6.65159  0.00158004
        2428     -6.6326    -6.65159  0.00157941
        2429    -6.64104    -6.65158  0.00157876
        2430    -6.64389    -6.65158  0.00157812
        2431    -6.63724    -6.65157  0.00157748
        2432     -6.6245    -6.65156  0.00157687
        2433    -6.61195    -6.65155   0.0015763
        2434    -6.60703    -6.65153  0.00157576
        2435    -6.61205    -6.65151   0.0015752
        2436    -6.63288     -6.6515  0.00157457
        2437    -6.66297    -6.65151  0.00157393
        2438    -6.69406    -6.65153  0.00157338
        2439    -6.71627    -6.65155  0.00157296
        2440    -6.72184    -6.65158  0.00157258
        2441    -6.70783     -6.6516  0.00157211
        2442    -6.68427    -6.65162  0.00157152
        2443    -6.66263    -6.65162  0.00157088
        2444    -6.64094    -6.65162  0.00157025
        2445     -6.6249    -6.65161  0.00156964
        2446     -6.6077    -6.65159   0.0015691
        2447    -6.59294    -6.65157  0.00156864
        2448    -6.57952    -6.65154  0.00156828
        2449    -6.57089     -6.6515  0.00156798
        2450    -6.56059    -6.65147  0.00156778
        2451     -6.5601    -6.65143  0.00156759
        2452    -6.57475     -6.6514  0.00156726
        2453    -6.60281    -6.65138  0.00156675
        2454    -6.64466    -6.65137  0.00156611
        2455    -6.68573    -6.65139  0.00156553
        2456    -6.71019    -6.65141  0.00156508
        2457    -6.71558    -6.65144  0.00156466
        2458    -6.70502    -6.65146  0.00156418
        2459    -6.68403    -6.65147   0.0015636
        2460    -6.65598    -6.65148  0.00156296
        2461    -6.63236    -6.65147  0.00156235
        2462    -6.62189    -6.65146  0.00156176
        2463    -6.62634    -6.65145  0.00156116
        2464    -6.64768    -6.65144  0.00156052
        2465    -6.67257    -6.65145  0.00155991
        2466    -6.69389    -6.65147  0.00155938
        2467    -6.71727     -6.6515  0.00155897
        2468     -6.7313    -6.65153  0.00155868
        2469     -6.7342    -6.65156   0.0015584
        2470    -6.72537    -6.65159  0.00155806
        2471     -6.7157    -6.65162  0.00155765
        2472    -6.70284    -6.65164  0.00155715
        2473    -6.68182    -6.65165  0.00155657
        2474    -6.65009    -6.65165  0.00155594
        2475    -6.61203    -6.65163   0.0015554
        2476    -6.58151    -6.65161  0.00155503
        2477    -6.56309    -6.65157  0.00155481
        2478    -6.56181    -6.65153   0.0015546
        2479    -6.56506     -6.6515  0.00155437
        2480    -6.57225    -6.65147  0.00155407
        2481    -6.58869    -6.65144  0.00155365
        2482    -6.60996    -6.65143  0.00155311
        2483    -6.63453    -6.65142   0.0015525
        2484    -6.65739    -6.65142  0.00155188
        2485    -6.68113    -6.65143   0.0015513
        2486    -6.69674    -6.65145  0.00155078
        2487    -6.69815    -6.65147  0.00155027
        2488    -6.68693    -6.65148  0.00154972
        2489    -6.67089    -6.65149  0.00154911
        2490    -6.65933     -6.6515  0.00154849
        2491    -6.65841     -6.6515  0.00154787
        2492    -6.67733    -6.65151  0.00154729
        2493    -6.70057    -6.65153  0.00154679
        2494    -6.72242    -6.65156  0.00154643
        2495    -6.73622    -6.65159  0.00154619
        2496    -6.74709    -6.65163  0.00154604
        2497    -6.74608    -6.65167  0.00154588
        2498    -6.73658     -6.6517  0.00154564
        2499    -6.71254    -6.65172  0.00154521
        2500    -6.68137    -6.65174  0.00154464
        2501    -6.64267    -6.65173  0.00154403
        2502    -6.60384    -6.65171  0.00154353
        2503    -6.57249    -6.65168  0.00154323
        2504    -6.55759    -6.65164  0.00154308
        2505     -6.5621    -6.65161  0.00154287
        2506    -6.58352    -6.65158   0.0015425
        2507    -6.60866    -6.65156  0.00154198
        2508     -6.6243    -6.65155   0.0015414
        2509    -6.62655    -6.65154  0.00154082
        2510    -6.61943    -6.65153  0.00154026
        2511     -6.6138    -6.65152  0.00153972
        2512    -6.61233     -6.6515  0.00153918
        2513    -6.62111    -6.65149  0.00153862
        2514    -6.63288    -6.65148  0.00153802
        2515    -6.63844    -6.65148  0.00153742
        2516    -6.62702    -6.65147  0.00153684
        2517    -6.60419    -6.65145  0.00153635
        2518    -6.58345    -6.65142  0.00153597
        2519    -6.58387    -6.65139   0.0015356
        2520    -6.61391    -6.65138  0.00153506
        2521    -6.66707    -6.65138  0.00153446
        2522    -6.72472    -6.65141  0.00153413
        2523    -6.77101    -6.65146  0.00153425
        2524    -6.79461    -6.65152  0.00153469
        2525    -6.78153    -6.65157  0.00153495
        2526    -6.72909     -6.6516  0.00153465
        2527    -6.65737     -6.6516  0.00153404
        2528    -6.58538    -6.65158  0.00153366
        2529    -6.54592    -6.65153  0.00153362
        2530    -6.54762    -6.65149  0.00153357
        2531    -6.58088    -6.65147  0.00153321
        2532    -6.63287    -6.65146  0.00153263
        2533    -6.68181    -6.65147  0.00153207
        2534    -6.71941     -6.6515   0.0015317
        2535    -6.72804    -6.65153  0.00153139
        2536    -6.71148    -6.65155  0.00153097
        2537    -6.67089    -6.65156  0.00153039
        2538    -6.62656    -6.65155  0.00152981
        2539    -6.58795    -6.65152  0.00152942
        2540    -6.56665    -6.65149  0.00152918
        2541    -6.56351    -6.65146  0.00152897
        2542    -6.58266    -6.65143  0.00152861
        2543     -6.6197    -6.65142  0.00152806
        2544    -6.65898    -6.65142  0.00152746
        2545    -6.69038    -6.65143  0.00152694
        2546    -6.70706    -6.65146  0.00152649
        2547     -6.7104    -6.65148  0.00152607
        2548    -6.69644     -6.6515  0.00152557
        2549     -6.6735    -6.65151    0.001525
        2550    -6.64557     -6.6515   0.0015244
        2551    -6.62628    -6.65149  0.00152384
        2552    -6.62214    -6.65148  0.00152328
        2553    -6.63729    -6.65148   0.0015227
        2554    -6.66376    -6.65148  0.00152211
        2555    -6.68663    -6.65149  0.00152157
        2556    -6.70053    -6.65151   0.0015211
        2557    -6.69344    -6.65153  0.00152059
        2558    -6.67156    -6.65154  0.00152002
        2559    -6.63145    -6.65153  0.00151945
        2560    -6.58774    -6.65151  0.00151906
        2561    -6.55781    -6.65147   0.0015189
        2562    -6.56179    -6.65143  0.00151871
        2563    -6.59442    -6.65141  0.00151828
        2564    -6.63063     -6.6514  0.00151771
        2565     -6.6609    -6.65141  0.00151713
        2566    -6.67367    -6.65142  0.00151656
        2567    -6.66968    -6.65142  0.00151599
        2568     -6.6669    -6.65143  0.00151541
        2569    -6.66817    -6.65144  0.00151483
        2570    -6.68039    -6.65145  0.00151428
        2571    -6.68751    -6.65146  0.00151376
        2572    -6.68145    -6.65147  0.00151322
        2573     -6.6578    -6.65147  0.00151263
        2574    -6.62168    -6.65146  0.00151209
        2575     -6.5845    -6.65144  0.00151172
        2576    -6.56343     -6.6514  0.00151152
        2577    -6.56755    -6.65137  0.00151129
        2578    -6.58662    -6.65135  0.00151091
        2579    -6.61075    -6.65133   0.0015104
        2580     -6.6432    -6.65133  0.00150982
        2581    -6.67606    -6.65134  0.00150927
        2582    -6.70178    -6.65136  0.00150881
        2583    -6.70805    -6.65138  0.00150839
        2584    -6.69569    -6.65139   0.0015079
        2585    -6.67278     -6.6514  0.00150734
        2586    -6.64896     -6.6514  0.00150676
        2587    -6.62996    -6.65139   0.0015062
        2588    -6.61787    -6.65138  0.00150567
        2589    -6.60858    -6.65136  0.00150518
        2590    -6.59466    -6.65134  0.00150476
        2591    -6.57988    -6.65131  0.00150443
        2592    -6.56771    -6.65128  0.00150419
        2593    -6.56207    -6.65125  0.00150401
        2594    -6.55997    -6.65121  0.00150384
        2595    -6.56271    -6.65118  0.00150365
        2596    -6.56191    -6.65114  0.00150346
        2597    -6.55841    -6.65111  0.00150331
        2598    -6.56488    -6.65108  0.00150309
        2599    -6.58694    -6.65105  0.00150272
        2600    -6.61655    -6.65104   0.0015022
        2601    -6.65426    -6.65104  0.00150162
        2602    -6.68994    -6.65105  0.00150112
        2603    -6.71552    -6.65108  0.00150075
        2604    -6.72677    -6.65111  0.00150045
        2605    -6.72887    -6.65114  0.00150017
        2606    -6.72246    -6.65116  0.00149985
        2607    -6.71043    -6.65119  0.00149944
        2608    -6.70165    -6.65121  0.00149899
        2609    -6.70097    -6.65123  0.00149854
        2610    -6.70412    -6.65125   0.0014981
        2611    -6.71607    -6.65127  0.00149773
        2612    -6.73499     -6.6513   0.0014975
        2613    -6.75933    -6.65134   0.0014975
        2614    -6.78255    -6.65139  0.00149777
        2615    -6.78688    -6.65145  0.00149809
        2616    -6.75498    -6.65149  0.00149804
        2617    -6.68884     -6.6515  0.00149754
        2618    -6.60107    -6.65148  0.00149709
        2619     -6.5286    -6.65143  0.00149725
        2620    -6.49373    -6.65137  0.00149789
        2621    -6.50215    -6.65132   0.0014984
